feature,MI_stage,MI_q,Spearman_q,distribution_instability,final_score,instability_group,selected,rank,max_abs_corr_with_selected
force_sensor_y__total_power__rel,0.34240651644408926,0.9700671336192084,0.5390212577505606,0.13257657838055995,1.3671084834125093,domain_id,False,19,
force_sensor_x__energy__rel,0.2735034727581509,0.8668521058128187,0.6553599937249736,0.010602712212216779,1.3562285733205734,domain_id,True,20,0.6690818708126244
force_sensor_y__rms__rel,0.32286870126956546,1.0776786398041538,0.5069286033070461,0.06333747112584794,1.3513161714459367,domain_id,False,21,
force_sensor_x__dominant_freq__rel,0.4113986882525502,0.9632743816825795,0.4187295043845013,0.16500895225987663,1.3389467453226966,domain_id,True,22,0.08367917292324417
force_sensor_y__mean__rel,0.2942222693496994,0.9127471880008171,0.617018600419373,0.46000638964365403,1.3374211974440071,domain_id,True,23,0.6420189217361957
force_sensor_x__rms__rel,0.24749749583455238,0.8940133385551352,0.6319989156408451,0.018662373296395647,1.3059993038269448,domain_id,False,24,
force_sensor_y__peak__rel,0.30542486321506734,0.6289948356487356,0.6574317291619824,0.2194418377565926,1.303242155237198,domain_id,True,25,0.7980270933239697
force_sensor_x__mean__rel,0.30175533341917027,0.8839631898386751,0.5805266399305375,0.42779040777453603,1.3027701414017843,domain_id,True,26,0.84921110004847
force_sensor_y__std__rel,0.32639138082575014,1.0535954121929887,0.45651507423707205,0.07217827050065061,1.2964555793052754,domain_id,False,27,
force_sensor_y__spectral_rms__rel,0.3477612215153538,1.0295910051567683,0.4352954245115418,0.11037007018941818,1.2940683940585218,domain_id,False,28,
force_sensor_z__dominant_freq__rank,0.30030448037872737,0.7193469390162266,0.6094521210514335,0.03516621256923027,1.2921277116107455,domain_id,True,29,0.357387648687138
force_sensor_y__dominant_freq__rank,0.3344510406215424,1.1237968149772117,0.4655827910188611,1.4013771566581683,1.2647310055205814,domain_id,True,30,0.7987399237287888
position_control_deviation_axis_y__spectral_rolloff95__rank,0.29313184515738877,1.5434356258560475,0.2960941116723715,0.44581916336336036,1.2477663491562991,domain_id,True,31,0.7664927967456951
position_control_deviation_axis_y__energy__rel,0.2683558611139685,0.5381320636258691,0.7190087398572556,0.8003341160290275,1.2454968899829781,domain_id,True,32,0.6133807001892522
position_control_deviation_axis_y__rms__rel,0.2635508917384113,0.5219175191907199,0.7175242081979757,0.7871696127509108,1.232097383762999,domain_id,False,33,
position_control_deviation_axis_y__variance__rel,0.2570666294999877,0.5423424930372471,0.7189461362913461,0.7999894966104635,1.2312079827851812,domain_id,False,34,
force_sensor_z__spectral_kurtosis__rank,0.3225482069740939,0.626695645141365,0.5565040187103734,0.20916776697772824,1.226028592340149,domain_id,True,35,0.677702447855488
position_control_deviation_axis_y__std__rel,0.2567313245384031,0.5241854735210394,0.7175286686638904,0.7869983327239987,1.2234045803340658,domain_id,False,36,
force_sensor_y__abs_mean__rel,0.309386426857881,1.0090591580604582,0.40805211689251225,0.004743219230084902,1.2117718877547277,domain_id,False,37,
force_sensor_y__peak__rank,0.28723268661876644,0.527787733005491,0.6303593165517825,0.31182352743729147,1.2080797355710455,domain_id,False,38,
force_sensor_z__spectral_entropy__rank,0.31622419260244405,0.7894504128970095,0.49504625856171297,0.5183909413090246,1.1974632093337985,domain_id,True,39,0.7814294516573858
force_sensor_z__spectral_entropy__rel,0.30248259197149285,0.7368131513542151,0.5184902966366712,0.3281805574318023,1.1934672491198137,domain_id,False,40,
force_sensor_x__abs_mean__rel,0.25164305643245655,0.8009500295504104,0.5617522485059826,0.3370613437888031,1.1886670349658155,domain_id,True,41,0.8700936905022396
position_control_deviation_axis_x__spectral_rolloff95__rank,0.3400209687864777,1.8066150587880898,0.12556328928126032,1.4252508223616653,1.1822426023762413,domain_id,True,42,0.7254530301196584
force_sensor_z__spectral_kurtosis__rel,0.28991627303497514,0.9671272107737603,0.42322074205615323,0.06322659426926297,1.1808499238853476,domain_id,False,43,
force_sensor_y__dominant_amp__rel,0.32859287737321297,0.9563157655553023,0.3716394732114617,0.11048722970356939,1.1766363711367467,domain_id,True,44,0.9107776665077089
position_control_deviation_axis_x__dominant_freq__rank,0.3835432388966249,1.7850073008008054,0.023224241377608538,0.8557790670833989,1.1662194750257877,domain_id,True,45,0.3110279415787252
force_sensor_z__crest_factor__rel,0.3904792569675284,0.9806297422218115,0.3524002434419033,1.6376533144063383,1.1634376284856587,domain_id,True,46,0.4691669144208307
force_sensor_z__spectral_skewness__rel,0.2522335893609613,0.7720197371784705,0.5317606723381659,0.28183553712332177,1.152097403744903,domain_id,True,47,0.8849913364958195
force_sensor_x__shape_factor__rel,0.38859328457661624,1.4546394949504267,0.07148644892659613,0.01182411380626507,1.1494939058772358,domain_id,True,48,0.45281127346041516
position_control_deviation_axis_y__crest_factor__rank,0.2548740408720793,0.38005695271343987,0.665019617318019,0.24876626237817606,1.1468265916122637,domain_id,True,49,0.5730307970147653
position_control_deviation_axis_y__crest_factor__rel,0.235505018532288,0.40081492121867957,0.6763445725568813,0.4084629420749847,1.1293285751937432,domain_id,True,50,0.9149558274484841
force_sensor_z__spectral_skewness__rank,0.2492620824617935,0.6788129742617377,0.5369068809098545,0.29031687709645826,1.118308141507711,domain_id,False,51,
force_sensor_y__energy__rank,0.3025282825041753,0.6225062660446024,0.48328693461428945,0.35210576677706285,1.1148843628590943,domain_id,True,52,0.8995553190415594
torque_axis_z__dominant_freq__rel,0.3607411195711703,1.173400275624208,0.20998400146198742,0.5966726104507643,1.1113134132014637,domain_id,True,53,0.45019217508547715
force_sensor_y__rms__rank,0.28955542137575896,0.617529538795107,0.48328278226765026,0.3521057646564502,1.0948991124066143,domain_id,False,54,
position_control_deviation_axis_y__kurtosis__rank,0.23720754333565952,0.4059887694730442,0.6342085672142149,0.530410924230834,1.0843316166227315,domain_id,True,55,0.6982241517912936
force_sensor_x__kurtosis__rank,0.2887593428252948,1.0726620522206,0.29635099327879166,0.2406197343784974,1.0807817541483884,domain_id,True,56,0.5921679069586796
position_control_deviation_axis_y__kurtosis__rel,0.233859567120682,0.4586718092939792,0.6140944500223164,0.6839115138023653,1.0699149649591562,domain_id,False,57,
force_sensor_y__spectral_rolloff95__rank,0.200504207472888,1.8963835738330093,0.10892869441336704,0.496958943272483,1.0578188116954588,domain_id,True,58,0.7311683797401941
force_sensor_z__dominant_amp__rank,0.2347946517936823,0.660536713710159,0.5111240099815426,0.5228512464607503,1.0519355141465097,domain_id,True,59,0.8357916462773376
position_control_deviation_axis_y__energy__rank,0.22697661209422093,0.3883419549978262,0.6280929565719062,0.8153897388481801,1.0407120150235296,domain_id,True,60,0.9156516396974493
force_sensor_z__dominant_amp__rel,0.2230966229796616,0.7273331853388969,0.492337647387938,0.5929164447089468,1.0372438309672327,domain_id,False,61,
position_control_deviation_axis_y__rms__rank,0.2213602239560919,0.3897938001494272,0.6283503976108098,0.8154548097852662,1.033641582363849,domain_id,False,62,
position_control_deviation_axis_y__std__rank,0.2213831892102993,0.3860321341604842,0.6285556270565794,0.8159904434326118,1.032464034769868,domain_id,False,63,
position_control_deviation_axis_y__variance__rank,0.22159824178331133,0.3842738819483218,0.6285556270565794,0.8159904434326118,1.0321182446381485,domain_id,False,64,
force_sensor_z__abs_mean__rel,0.27168614355389153,0.8356066803945321,0.3402855274464138,0.18413335125957675,1.0169509657408897,domain_id,True,65,0.4425262895668525
force_sensor_y__std__rank,0.2698583021212533,0.552294617501802,0.45787708345385403,0.3933724027132266,1.0155234255745509,domain_id,False,66,
force_sensor_y__variance__rank,0.2685052252342608,0.5550010584673979,0.45787708345385403,0.3933724027132266,1.0146257137665287,domain_id,False,67,
force_sensor_z__band2_energy_ratio__rank,0.28681302792391583,0.5301089615014529,0.4255019419409749,0.14667218676922109,1.013166491049175,domain_id,True,68,0.6044773435002463
force_sensor_y__abs_mean__rank,0.27448148628216074,0.5703916811992134,0.43396643311265226,0.28262959449527514,1.01122651956937,domain_id,False,69,
force_sensor_y__total_power__rank,0.26603844095008666,0.5395089254366003,0.4613058063505167,0.4246247799076244,1.0070738362169551,domain_id,False,70,
force_sensor_z__impulse_factor__rel,0.3497054254346792,0.976729165138063,0.26976087634809576,1.9108909028893728,1.0063046738922063,domain_id,False,71,
position_control_deviation_axis_y__spectral_variance__rel,0.22114262877629498,0.9571920808652195,0.3569020056679385,0.2065063220545621,1.0062581013942649,domain_id,False,72,
force_sensor_x__impulse_factor__rel,0.3087620730222811,1.0431825171829132,0.2216453116001194,0.5423728638564457,1.0055378658189786,domain_id,False,73,
force_sensor_y__spectral_rms__rank,0.25832556590890343,0.5441085245088582,0.46135514667397814,0.4243490541840075,0.9980397484543067,domain_id,False,74,
force_sensor_z__band2_energy_ratio__rel,0.2515121139153451,0.48645616404370706,0.473707599008852,0.13166638748438692,0.9968057150201711,domain_id,False,75,
force_sensor_x__clearance_factor__rel,0.3201875662418834,1.0389217646624442,0.19347610917817065,0.5032911599325155,0.9940774123241938,domain_id,False,76,
position_control_deviation_axis_y__spectral_skewness__rel,0.19097354383256482,0.687308993490352,0.489916617052917,0.2795048047724106,0.9935231523049709,domain_id,False,77,
position_control_deviation_axis_y__abs_mean__rel,0.17070281332295822,0.56543707755828,0.6067448848472773,1.0424778234467365,0.9924574811799093,domain_id,False,78,
force_sensor_x__crest_factor__rel,0.3184196623949478,1.0764042287998103,0.19456164431925782,0.8353895036519815,0.9870149582654317,domain_id,False,79,
position_control_deviation_axis_y__dominant_amp__rank,0.24094483184017434,0.5076646426292957,0.5279767652633436,1.1101296243677397,0.9867542177746667,domain_id,False,80,
position_control_deviation_axis_y__spectral_skewness__rank,0.21956503833692254,0.6376387282876097,0.45405619502146494,0.22198084663961923,0.9827681968119029,domain_id,False,81,
position_control_deviation_axis_y__clearance_factor__rank,0.22995166020435365,0.38328081902128686,0.5665546011755752,0.8022941858662826,0.9822420451405739,domain_id,False,82,
force_sensor_y__dominant_amp__rank,0.27256978868790593,0.5743984533026611,0.41000841366871266,0.3623795029599619,0.9813942710038234,domain_id,False,83,
position_control_deviation_axis_y__shape_factor__rank,0.24307227691647126,0.47227391486979453,0.5189645586706559,0.935187949802025,0.9779532962552224,domain_id,False,84,
position_control_deviation_axis_y__impulse_factor__rank,0.22452405472664605,0.378286315138884,0.5710467299948336,0.7965196581761337,0.9776416866885681,domain_id,False,85,
force_sensor_z__energy__rel,0.2349273328806596,0.8406668196362332,0.3409300899743112,0.048320614172037805,0.9759847315094033,domain_id,False,86,
force_sensor_z__crest_factor__rank,0.33663017224118197,0.7487909859586064,0.32234751953710294,1.644768581959003,0.9723571479205476,domain_id,False,87,
force_sensor_z__p2p__rel,0.3348817409240614,1.0089191338123031,0.22851309102938297,1.6808249181801804,0.9696373942142639,domain_id,False,88,
force_sensor_y__clearance_factor__rel,0.24755235085858973,0.5494413520564727,0.4394249925768822,0.31232703077080765,0.9695621563814918,domain_id,False,89,
force_sensor_y__clearance_factor__rank,0.2641267163930836,0.5102750485789702,0.4203370490359067,0.15027401535160442,0.9687546904974298,domain_id,False,90,
position_control_deviation_axis_y__dominant_amp__rel,0.23531070565900158,0.6592410063819463,0.4627127232361192,1.1661183192735827,0.9660754875503139,domain_id,False,91,
force_sensor_z__rms__rel,0.22369376711747102,0.8351378236804283,0.3452289820330539,0.03580656588570083,0.9632661984483494,domain_id,False,92,
force_sensor_x__skewness__rel,0.28936851475574277,1.0481319895282635,0.1614329657010753,0.004950664013349082,0.9515037589367289,domain_id,False,93,
position_control_deviation_axis_y__spectral_spread__rel,0.18538673157559993,0.8870672003553128,0.3739776636622242,0.23266681500486727,0.9459821865912093,domain_id,False,94,
force_sensor_x__p2p__rel,0.3003449805712213,1.2088013572713,0.20264568020237794,2.1174453423202864,0.9433791908553253,domain_id,False,95,
position_control_deviation_axis_y__abs_mean__rank,0.19556818928461217,0.44173208830830557,0.5517686777816669,1.0243542916403345,0.9278350497861778,domain_id,False,96,
force_sensor_x__std__rel,0.2183009052158955,1.1474941851440588,0.28719888218171286,1.5443152183255613,0.9241781501638922,domain_id,False,97,
torque_axis_y__spectral_rolloff95__rel,0.21830315130055178,1.025031565183586,0.2503483641213065,0.17848271922679854,0.9223248093091573,domain_id,False,98,
force_sensor_x__skewness__rank,0.32847144991939015,0.8722808557116375,0.15097235795016428,0.16768460143211297,0.9215401034040809,domain_id,False,99,
force_sensor_x__variance__rel,0.21451522251980726,1.1652787733467425,0.2804620871425384,1.522319185380369,0.9199747077304787,domain_id,False,100,
force_sensor_x__kurtosis__rel,0.25229908770503795,1.0887588062615476,0.17969919617156196,0.25376613218916744,0.9182673690593033,domain_id,False,101,
position_control_deviation_axis_y__spectral_kurtosis__rel,0.18329944281097088,0.7313936175754785,0.4091096851071113,0.28889368104860585,0.9176431025621424,domain_id,False,102,
force_sensor_z__spectral_rolloff95__rank,0.28833834677724024,1.14136709828664,0.14131077402765188,1.0934774487001493,0.900446049678265,domain_id,False,103,
force_sensor_y__energy__slope,0.2550938652685719,0.3650776396627782,0.40762206982016397,0.08423302201532089,0.893868623435482,domain_id,False,104,
force_sensor_x__shape_factor__rank,0.3705811267223935,0.9619074973090678,0.026002403432179154,0.13798706220146872,0.8901913787202496,domain_id,False,105,
force_sensor_z__spectral_spread__rel,0.20064658814649183,0.43642332491790015,0.45110004451781965,0.04155704344586432,0.8899092313988308,domain_id,False,106,
force_sensor_x__impulse_factor__rank,0.24412924164679817,0.6625019862318666,0.32736576298503944,0.41012466816227583,0.8885659235779386,domain_id,False,107,
force_sensor_z__spectral_variance__rel,0.19378542157565648,0.4254480548075641,0.4604461460465884,0.07473369301606317,0.883674952519591,domain_id,False,108,
force_sensor_z__band4_energy_ratio__rel,0.19909077496663574,0.6392503853176894,0.39324097625259063,0.4183881013623869,0.8823905504681755,domain_id,False,109,
force_sensor_y__p2p__rel,0.18001962078272382,0.4540606982639428,0.4638719266538676,0.006761674013999942,0.8823472371260507,domain_id,False,110,
force_sensor_z__clearance_factor__rel,0.3215020697731952,0.9085930759799972,0.21445788780518704,2.0665324380586365,0.8773612070352621,domain_id,False,111,
position_control_deviation_axis_x__energy__rel,0.20326861430678433,0.7343400826345912,0.4242763881997394,1.753264769530621,0.8760235896534423,domain_id,False,112,
position_control_deviation_axis_x__std__rel,0.2039892502129983,0.7192723435531736,0.4233457473614789,1.7992512523346762,0.8678646545793336,domain_id,False,113,
position_control_deviation_axis_x__variance__rel,0.19720767399211492,0.7287467497456674,0.424424633474338,1.7533064419822992,0.8656321672956097,domain_id,False,114,
position_control_deviation_axis_y__total_power__rel,0.14711800714976464,0.6007410345231561,0.5342490887746755,1.646769804971527,0.8645378068539321,domain_id,False,115,
position_control_deviation_axis_y__spectral_variance__rank,0.17205998298524672,0.6563812877306447,0.4088935295546273,0.4663244457681858,0.8637152653888823,domain_id,False,116,
position_control_deviation_axis_x__rms__rel,0.200223460655079,0.7201110009001823,0.4232829473912803,1.799100416822587,0.8628503282506773,domain_id,False,117,
position_control_deviation_axis_y__spectral_spread__rank,0.17137652737087805,0.6565101798279627,0.4088935295546273,0.4663244457681858,0.8628064298480361,domain_id,False,118,
force_sensor_z__shape_factor__rank,0.24003234830768916,0.6889403236535991,0.35111842676133426,1.3482680799461804,0.8613370001662157,domain_id,False,119,
position_control_deviation_axis_y__spectral_kurtosis__rank,0.19642326527430964,0.655623630873376,0.36789137145608475,0.4102307969397758,0.8598087572916283,domain_id,False,120,
force_sensor_z__shape_factor__rel,0.2099148124670751,0.7180899067426028,0.37885121960912566,1.4865982256837278,0.8495467130843921,domain_id,False,121,
force_sensor_x__clearance_factor__rank,0.24684009707255772,0.5702442737670621,0.31271589210139294,0.36843765674277057,0.8462197544777386,domain_id,False,122,
force_sensor_x__p2p__rank,0.2354501148625232,0.9563581739403109,0.2963475958425576,2.271318038385573,0.8444209925820958,domain_id,False,123,
force_sensor_x__peak__rel,0.2571990185100894,1.0329900706669437,0.2076728546275166,1.853747853767615,0.8388293578011334,domain_id,False,124,
force_sensor_z__spectral_variance__rank,0.19404559496089901,0.3971998221763817,0.4248405963997832,0.2126029487735965,0.8299649923820991,domain_id,False,125,
force_sensor_z__spectral_spread__rank,0.19355527940178696,0.3975699008104012,0.4248405963997832,0.2126029487735965,0.8294150915171314,domain_id,False,126,
position_control_deviation_axis_y__spectral_rms__rel,0.1456233052469058,0.5722000023691365,0.5056008319921614,1.5586300002701725,0.8284658508340565,domain_id,False,127,
torque_spindle__spectral_rolloff95__rel,0.20817369129988017,1.1774246054086066,0.16183398331840115,0.9927602982902111,0.8279722986957279,domain_id,False,128,
force_sensor_z__impulse_factor__rank,0.30695695102540954,0.7409801254709376,0.23866809210116827,1.9342815117844774,0.8273234139678014,domain_id,False,129,
position_control_deviation_axis_x__total_power__rel,0.189125941149072,0.5301331262998037,0.4482353783126214,1.3740758236347326,0.827308661255847,domain_id,False,130,
force_sensor_x__crest_factor__rank,0.22685276713846658,0.6406023200298256,0.31609885978941954,0.7389213872058964,0.8258055961719603,domain_id,False,131,
force_sensor_z__kurtosis__rel,0.28787483569785777,1.0505286240040754,0.15625448386166524,2.152963271530684,0.8192475016445787,domain_id,False,132,
force_sensor_z__p2p__rank,0.27034477323736095,0.8269187461605338,0.2434221132538222,1.843902318531509,0.8177561646234982,domain_id,False,133,
force_sensor_z__abs_mean__rank,0.22035216177634087,0.765297505793022,0.24666295117540424,0.3864007136743062,0.8137937882832684,domain_id,False,134,
position_control_deviation_axis_x__spectral_rms__rel,0.19000827262802544,0.5144101887361074,0.4388074474872533,1.446840221522866,0.809068556069277,domain_id,False,135,
position_control_deviation_axis_y__band4_energy_ratio__rel,0.22620899910495473,0.9197031925883445,0.18101228978022985,0.4595886071191925,0.8088385295383667,domain_id,False,136,
force_sensor_z__energy__rank,0.19162233178066335,0.7544603424791894,0.26843586593092544,0.1407580406590204,0.8057783491188085,domain_id,False,137,
force_sensor_z__rms__rank,0.19158555042922365,0.7524671222529169,0.268437274890218,0.14076115948749954,0.8049950174607192,domain_id,False,138,
force_sensor_y__p2p__rank,0.18281119077222208,0.39681363046250695,0.41668547565441955,0.23463777822068094,0.8046582725623092,domain_id,False,139,
torque_axis_z__spectral_rolloff95__rel,0.29026796131614163,1.0471497515345982,0.05819884300232251,0.8380433379364,0.8003491896579384,domain_id,False,140,
position_control_deviation_axis_x__spectral_rms__rank,0.21632816209390127,0.5354964777519653,0.39048911700162015,1.6196734126810237,0.7952028365895689,domain_id,False,141,
position_control_deviation_axis_x__total_power__rank,0.2150288605640156,0.5330851668840788,0.39054127645676107,1.6195980332405833,0.7925546572961235,domain_id,False,142,
force_sensor_z__mean__rank,0.18145572184449787,0.5947916081590683,0.314191095570054,0.012618000838284158,0.7860926239813849,domain_id,False,143,
force_sensor_z__band0_energy_ratio__rank,0.21198731373165347,0.4476483009362937,0.3295833528368308,0.14403358393371635,0.7823832183881764,domain_id,False,144,
position_control_deviation_axis_x__abs_mean__rel,0.18472112052532141,0.5925389294330996,0.4115870386402707,1.8031801851997986,0.7823052594755022,domain_id,False,145,
force_sensor_x__dominant_freq__rank,0.29082390960447513,0.8476284148818005,0.07378697982196378,0.3014746048550002,0.7747741488094679,domain_id,False,146,
force_sensor_x__energy__rank,0.19997799476172506,0.4670069975490434,0.33647237378347367,0.24413415909971878,0.7737240012358535,domain_id,False,147,
force_sensor_x__peak__rank,0.19976259200002278,0.8831855944633555,0.27909173513761243,1.8960229183264719,0.7723128206363041,domain_id,False,148,
force_sensor_y__kurtosis__rank,0.1592538100426224,0.43039671549492287,0.4140746163467751,0.45608890726265416,0.7684627148657963,domain_id,False,149,
position_control_deviation_axis_x__rms__rank,0.2039377324490097,0.5724149989517318,0.38754425395143527,1.9759648123578206,0.7676226371140602,domain_id,False,150,
force_sensor_y__impulse_factor__rank,0.2536172018060079,0.4310657744258011,0.25457744571136154,0.07625471293678951,0.7634955666911718,domain_id,False,151,
position_control_deviation_axis_x__energy__rank,0.20037432599760097,0.5737217506545771,0.387424709509917,1.9759292070538172,0.7630001364467502,domain_id,False,152,
force_sensor_x__rms__rank,0.19316841362596548,0.4622361295375792,0.33647050773510206,0.2441407015946145,0.7624395806355208,domain_id,False,153,
position_control_deviation_axis_x__variance__rank,0.1993150364346925,0.57146616606245,0.38750865108911786,1.9759437378446343,0.7607715533157472,domain_id,False,154,
force_sensor_z__zero_crossing_rate__rel,0.1554991677175277,0.5623832033783005,0.3534917791557488,0.29893288351119496,0.7603796414154301,domain_id,False,155,
force_sensor_x__shape_factor__slope,0.15491345720142502,0.2361051544593682,0.45586736944137185,0.0023691538041865695,0.7593104357394929,domain_id,False,156,
position_control_deviation_axis_x__std__rank,0.19781442832464724,0.5712519912146496,0.38750865108911786,1.9759437378446343,0.7585932391922053,domain_id,False,157,
position_control_deviation_axis_y__impulse_factor__rel,0.16363804377718227,0.4306722472026605,0.41942725827909594,0.8460624148284072,0.7571991011029685,domain_id,False,158,
position_control_deviation_axis_y__band2_energy_ratio__rel,0.160439583669288,0.8975582603353205,0.20113995174073393,0.03058912614889185,0.7539401602961509,domain_id,False,159,
torque_axis_y__dominant_freq__rel,0.23031368813557163,1.1036267264943764,0.06768352285713257,0.8149716242746178,0.7480741077166927,domain_id,False,160,
position_control_deviation_axis_y__band1_energy_ratio__rel,0.14762367151340272,0.30369494005433495,0.4573630489518696,0.49877054731789205,0.7463777853912826,domain_id,False,161,
force_sensor_x__spectral_rms__rank,0.22124215502856814,0.9034546675366153,0.1762720619756032,1.2393923960614803,0.7454779326455894,domain_id,False,162,
force_sensor_x__total_power__rank,0.22051424006717357,0.9037133734146341,0.17627152979097183,1.2393943744499032,0.7445539895413583,domain_id,False,163,
position_control_deviation_axis_y__spectral_entropy__rel,0.20128915040085538,0.5834988581907554,0.32169872220016493,1.4375357394136778,0.7336988937279355,domain_id,False,164,
force_sensor_x__std__rank,0.20679944588879007,0.9344792298162927,0.19959833415229092,1.6934386158566235,0.7334014566351782,domain_id,False,165,
force_sensor_x__variance__rank,0.2047637842526513,0.9351903910254968,0.19959833415229092,1.6934386158566235,0.7308148683394325,domain_id,False,166,
force_sensor_y__skewness__rel,0.1938464432824667,0.9109999920092364,0.17522791336082938,0.8669235184059711,0.7307047861727988,domain_id,False,167,
torque_axis_z__dominant_freq__rank,0.2881256217012076,1.0308593413092901,0.046849196247399034,1.7039032602471011,0.7292728863486944,domain_id,False,168,
force_sensor_z__clearance_factor__rank,0.2875236040897975,0.7256956710120117,0.1815733532705432,2.0972650264098007,0.7278668866356076,domain_id,False,169,
force_sensor_x__dominant_amp__rel,0.27120882320102435,1.1196612708904317,0.004718304180235679,1.1726986380537667,0.7272616965196252,domain_id,False,170,
force_sensor_y__impulse_factor__rel,0.20305575153099742,0.44316900278901983,0.28749689476373946,0.17354919214323455,0.7244233477124782,domain_id,False,171,
position_control_deviation_axis_y__band1_energy_ratio__rank,0.13038131880070902,0.2619339419269062,0.47285794389709124,0.4801323090975106,0.7234811206683324,domain_id,False,172,
force_sensor_x__total_power__rel,0.20107020737753967,1.1014859286455794,0.10550310170224642,1.1720152099189372,0.723268895035228,domain_id,False,173,
position_control_deviation_axis_y__total_power__rank,0.15505913181720143,0.38279491278267885,0.448621454869453,1.4479478403767065,0.7215119469074449,domain_id,False,174,
force_sensor_y__skewness__rank,0.21160172277240585,0.6053300667058092,0.2501597202172469,0.8500893244196905,0.7190411257907205,domain_id,False,175,
force_sensor_x__energy__slope,0.1615276073225833,0.2624845293662208,0.39660794461970017,0.01836037026619921,0.7180701916108939,domain_id,False,176,
force_sensor_z__peak__rel,0.22681223854995225,0.883540708142907,0.15666772993275754,1.3919347034702263,0.7174039201298629,domain_id,False,177,
position_control_deviation_axis_x__abs_mean__rank,0.19983108800746363,0.54206032030562,0.35615708782531263,2.0261019963478946,0.7163875169621641,domain_id,False,178,
position_control_deviation_axis_y__spectral_entropy__rank,0.1709969617286975,0.4417522139101684,0.4008121902143134,1.4817842008742956,0.715703178944646,domain_id,False,179,
torque_axis_x__spectral_rolloff95__rel,0.2703110737522789,0.8984370329935549,0.013511541027651452,0.16754380142610836,0.7123338753432238,domain_id,False,180,
force_sensor_x__band4_energy_ratio__rel,0.15632753550483702,0.48944427690349457,0.31159314376119723,0.05920142029254642,0.7068612404825783,domain_id,False,181,
position_control_deviation_axis_y__spectral_rms__rank,0.14456102391617454,0.38124751872454876,0.4478275136822516,1.4481622608494995,0.7054481285580029,domain_id,False,182,
position_control_deviation_axis_y__clearance_factor__rel,0.17144577392820626,0.5074528510497096,0.32369213415928355,0.7783038010452568,0.704598017423705,domain_id,False,183,
force_sensor_x__spectral_rms__rel,0.1875669906046693,1.0568131880201603,0.12127435101102142,1.202444436514161,0.7019339290757988,domain_id,False,184,
