epoch,train_loss,val_loss,mono_valid_pairs,mono_violations,mono_violation_rate,mono_loss
0,1.323237178664003,0.9261014755068177,2934,1441,0.49113837764144513,0.01078558180345954
1,0.6685306245049234,0.6073333615332964,2934,1464,0.49897750511247446,0.03123840432269837
2,0.5013904980208614,0.7073053068177722,2934,1439,0.49045671438309474,0.035470748925735256
3,0.4319839029975555,0.6536908516276623,2934,1456,0.49625085207907293,0.03279798057348323
4,0.4156425105684465,0.7963152676947811,2934,1460,0.49761417859577367,0.030852834279141803
5,0.4523624552272432,0.5992601847004191,2934,1467,0.5,0.02798312383614751
6,0.3592320497335233,1.003279940437368,2934,1437,0.4897750511247444,0.025872743817617987
7,0.34800656556394627,0.6035322227482246,2934,1459,0.4972733469665985,0.024290601345449195
8,0.34195396443982623,0.8671545165427039,2934,1451,0.494546693933197,0.022185334733536732
9,0.33484522156054675,0.8165443888732002,2934,1439,0.49045671438309474,0.020002965541193785
10,0.32887727080970364,0.7902828344013059,2934,1462,0.49829584185412407,0.018189602308344134
11,0.31075040462977027,0.7425940255453432,2934,1406,0.47920927062031354,0.01631097605747014
12,0.27346977151887303,0.8664435675370254,2934,1453,0.4952283571915474,0.015358343956494096
13,0.3167780535046638,0.7555202124881752,2934,1447,0.49318336741649627,0.013562286143550779
14,0.24077205032804863,0.6300553091516462,2934,1453,0.4952283571915474,0.012909909543080298
15,0.24255146269268502,0.7106065920288553,2934,1451,0.494546693933197,0.011958737748831806
16,0.24610425117471726,0.5983387763693924,2934,1425,0.48568507157464214,0.012448424856384399
17,0.2121609748705373,0.8551639081574506,2934,1438,0.49011588275391954,0.011489913172454331
18,0.2466330770241779,0.5897660934879911,2934,1463,0.49863667348329926,0.011837200792168233
19,0.2534582456970348,0.7894692524891515,2934,1441,0.49113837764144513,0.011170728407529714
20,0.18967981464160366,0.81161514244717,2934,1447,0.49318336741649627,0.011202688040611374
21,0.1963284454179356,0.7350116378353276,2934,1432,0.48807089297886846,0.010898742604717956
22,0.20369707365172973,0.7215860297158233,2934,1429,0.48704839809134287,0.010803892228002399
23,0.20030441376174687,0.9442815077405342,2934,1417,0.4829584185412406,0.011312393584095016
24,0.1677924318542618,0.7101388397516357,2934,1437,0.4897750511247444,0.011557364328564591
25,0.20718245495036983,0.8158969442503995,2934,1455,0.49591002044989774,0.01204381095915541
26,0.1758267126507172,0.7574649754759829,2934,1417,0.4829584185412406,0.011005515788402101
27,0.21506940764882188,0.7264364385071476,2934,1460,0.49761417859577367,0.011696630834967586
28,0.17884881731642183,0.8055828662794389,2934,1427,0.4863667348329925,0.011267339211363013
29,0.14433841714343493,0.8139339246057192,2934,1426,0.48602590320381733,0.010880312818431421
30,0.15073946898137666,0.8127809320544724,2934,1450,0.4942058623040218,0.01136757177930854
31,0.15899776193365553,0.7644418947685174,2934,1448,0.49352419904567146,0.011449895604289207
32,0.20490748284864102,0.8342663784928132,2934,1432,0.48807089297886846,0.01139786072235198
33,0.21610538877067295,0.7660525439525948,2934,1446,0.49284253578732107,0.011234602318591018
34,0.1763298210545778,0.8307286600443652,2934,1440,0.49079754601226994,0.011703491966138678
35,0.1362661839499701,0.9607351766243301,2934,1429,0.48704839809134287,0.01191731356822028
36,0.12629106426104386,0.8423753768551235,2934,1446,0.49284253578732107,0.011218110638556898
