Dataset,Method,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
MTW_CM,B9_DC_PHSR,0,0.3123209169054441,0.225151851033382,0.5406911928651059,0.0799256505576208,0.0548387096774193,0.1026252983293556,0.0654490106544901,0.9345509893455098,0.0,17.0,6.0,0.0346209128366988,0.1822346861408239,0.2405847894057889,-0.1508626960451917,0.7877184758365867
MTW_CM,B9_DC_PHSR,1,0.3369627507163323,0.2499062427109301,0.5553021664766249,0.1656165616561656,0.0288,0.2026431718061674,0.1400304414003044,0.837138508371385,0.0228310502283105,15.0,5.0,0.036595401454957,0.1848445699896993,0.2449675503506636,-0.1931754229257163,0.7562444870788388
MTW_CM,B9_DC_PHSR,2,0.3031518624641834,0.1937795294344764,0.523784631468897,0.0575539568345323,0.0,0.0886075949367088,0.0426179604261796,0.9315068493150684,0.0258751902587519,18.0,2.0,0.0359042130275545,0.1881083483972111,0.2457043182365497,-0.2003634388027757,0.7857254387424281
MTW_CM,B9_DC_PHSR,3,0.3088825214899713,0.2116689824005086,0.5508521165475536,0.053953488372093,0.0302013422818791,0.069377990430622,0.0441400304414003,0.9558599695585996,0.0,10.0,0.0,0.0276514150653382,0.1626690401964367,0.2140320653281098,0.0891541894943024,0.8298826614230485
MTW_CM,B9_DC_PHSR,4,0.3163323782234957,0.2219860187983866,0.5455561766349916,0.1138659320477502,0.0065359477124183,0.1435185185185185,0.0943683409436834,0.8904109589041096,0.015220700152207,14.0,3.0,0.0302212851886691,0.1817688190055137,0.2403874137552141,-0.1489751361865259,0.8411192602185713
MTW_CM,B9_DC_PHSR,5,0.3478510028653295,0.2472604593685393,0.5381310418904404,0.2036503362151777,0.0,0.2760416666666667,0.1613394216133942,0.8386605783866058,0.0,21.0,0.0,0.0430760896894738,0.1903896682713405,0.2502450614836878,-0.2451400763617646,0.7384212259890642
MTW_CM,B9_DC_PHSR,6,0.360458452722063,0.2735792895738559,0.5807962529274004,0.2099915325994919,0.0299500831946755,0.2366412213740458,0.1887366818873668,0.8112633181126332,0.0,21.0,3.0,0.0418917924669626,0.1887744606284996,0.2503712800336901,-0.2463964400890859,0.8442229020332452
MTW_CM,B9_DC_PHSR,7,0.3169054441260745,0.2235693706727823,0.5235109717868338,0.037696335078534,0.109500805152979,0.0604026845637583,0.0273972602739726,0.9726027397260274,0.0,13.0,1.0,0.03151859226419,0.178297300337487,0.2289081379003475,-0.0418606742421987,0.8725272322014123
MTW_CM,B9_DC_PHSR,8,0.3432664756446991,0.2699467621596259,0.61489898989899,0.1516079632465543,0.0433333333333333,0.1525423728813559,0.1506849315068493,0.8493150684931506,0.0,9.0,0.0,0.025523016622812,0.1436956957050029,0.1865043774446944,0.3083836688635533,0.8725987042013812
MTW_CM,B9_DC_PHSR,9,0.3094555873925501,0.2167685493252309,0.5538971807628524,0.0413922859830667,0.0550161812297734,0.0541871921182266,0.0334855403348554,0.9452054794520548,0.0213089802130898,15.0,1.0,0.0338221344513155,0.1836281661449093,0.2298560428195881,-0.0505071964136338,0.8863839046158155
MTW_CM,B9_DC_PHSR,10,0.335243553008596,0.2482992041520337,0.5310015898251192,0.0968074150360453,0.1170886075949367,0.1496815286624203,0.0715372907153729,0.9162861491628614,0.0121765601217656,18.0,8.0,0.0436620672897138,0.1875631454794089,0.240326026578573,-0.1483883888797552,0.5996997797376117
MTW_CM,B9_DC_PHSR,11,0.4040114613180516,0.3288905240020509,0.6309823677581864,0.2804027885360186,0.0752864157119476,0.2854889589905363,0.2754946727549467,0.7229832572298326,0.0015220700152207,19.0,2.0,0.0440016201458108,0.1641431348241661,0.2169770061086257,0.0639164671902531,0.8903446701427984
MTW_CM,B9_DC_PHSR,12,0.3214899713467049,0.230870598908232,0.5936018957345972,0.099009900990099,0.0,0.1081081081081081,0.091324200913242,0.9041095890410958,0.0045662100456621,11.0,0.0,0.0257018147433603,0.1459051414878361,0.1831748983930456,0.3328567456061587,0.6290211060730089
MTW_CM,B9_DC_PHSR,13,0.3415472779369627,0.2622987308472185,0.6054380664652568,0.1290849673202614,0.0523731587561374,0.1393298059964726,0.1202435312024353,0.867579908675799,0.0121765601217656,15.0,2.0,0.0311192391309713,0.1772701492335118,0.2347898485836563,-0.0960889815741352,0.9065878530868118
MTW_CM,B9_DC_PHSR,14,0.3679083094555874,0.2846356391275217,0.6196660482374768,0.2110236220472441,0.0232172470978441,0.2185970636215334,0.2039573820395738,0.7823439878234398,0.0136986301369863,15.0,2.0,0.0320150592096062,0.1672621818857527,0.2191571920665417,0.0450104146449126,0.8825170857975003
MTW_CM,B9_DC_PHSR,15,0.3799426934097421,0.3131340147595248,0.619283065512979,0.2008097165991902,0.119309262166405,0.2145328719723183,0.1887366818873668,0.7929984779299848,0.0182648401826484,15.0,7.0,0.0348774042619522,0.1670670012518249,0.218944453693739,0.0468635532276475,0.8995098392082692
MTW_CM,B9_DC_PHSR,16,0.3071633237822349,0.2053050566354932,0.5514584479911943,0.0644567219152854,0.0,0.0815850815850815,0.0532724505327245,0.9467275494672754,0.0,13.0,0.0,0.0289705212353668,0.145242851644069,0.1902463807954806,0.2803522237514566,0.9070190743321664
