feature,MI_stage,MI_q,Spearman_q,distribution_instability,final_score,instability_group,selected,rank,max_abs_corr_with_selected
position_control_deviation_axis_y__std__rel,0.2782153551023845,0.3924371478852735,0.5232650101616179,0.28972849130025247,1.2045893446199416,domain_id,True,34,0.5091891827166403
force_sensor_z__abs_mean__rank,0.21406318852137618,0.814267472715219,0.44373745922776064,0.5180134848794943,1.203456642596986,domain_id,True,35,0.42691563091644896
force_sensor_x__shape_factor__rel,0.17455636405067776,0.9564424238477942,0.42330349301954207,0.5601044129581942,1.178538044002035,domain_id,True,36,0.40805693488493994
position_control_deviation_axis_y__variance__rel,0.2610275547087819,0.38758673384578657,0.5278407038999674,0.25982584503459144,1.1769640926136327,domain_id,False,37,
force_sensor_z__rms__rel,0.18856938372503773,0.7740915194872535,0.4662400714366196,0.2792554371392971,1.1704215157754565,domain_id,True,38,0.9087077053497538
position_control_deviation_axis_y__energy__rel,0.25663763708516707,0.38712602047083333,0.5278201872628887,0.261484658082569,1.168704332910223,domain_id,False,39,
force_sensor_y__abs_mean__rel,0.2384646745556378,1.048571322116132,0.2456853002488426,0.5400676289790564,1.1620306698550062,domain_id,False,40,
torque_axis_y__dominant_freq__rank,0.22537837679823802,1.4407268959776944,0.16459513542085696,2.559497214345249,1.1620028745432858,domain_id,True,41,0.8969400538929326
force_sensor_y__shape_factor__rel,0.1498069008757248,1.1103627200833648,0.3704868429447552,0.4342205725715031,1.1607057306835684,domain_id,False,42,
position_control_deviation_axis_y__rms__rel,0.25426597872157863,0.3907354988445064,0.5230589969502762,0.29119288592722126,1.1601459961190572,domain_id,False,43,
force_sensor_z__abs_mean__rel,0.19438199963090663,0.7659994812739201,0.45154150838198154,0.3764116924898206,1.1582384144175897,domain_id,False,44,
force_sensor_y__skewness__rel,0.24183545529383732,0.8279769409400575,0.34399265217943165,0.6116607791982644,1.1566756914490663,domain_id,True,45,0.5147151234317044
position_control_deviation_axis_y__abs_mean__rel,0.2604261176791658,0.415428181166301,0.5026414715964702,0.4873313054036934,1.1545708641789068,domain_id,False,46,
torque_axis_x__spectral_rolloff95__rel,0.32170387455448424,0.9984352645044074,0.09794689130515523,0.4663989846786846,1.1438083603409206,domain_id,True,47,0.22075288876167745
position_control_deviation_axis_y__spectral_rolloff95__rank,0.2693995746872977,1.1615701195221644,0.15096656736653485,1.4404457641480508,1.1400841437940108,domain_id,True,48,0.6981507780306145
force_sensor_z__spectral_rolloff95__rank,0.24027025884752073,1.0572513365636138,0.19702576946101946,0.2238275187356499,1.1341541195933886,domain_id,True,49,0.6932501053375757
force_sensor_z__energy__rel,0.16039275432268685,0.7884823620231862,0.46522572064701284,0.24628061581455576,1.1267552244682824,domain_id,False,50,
position_control_deviation_axis_y__total_power__rel,0.24732358325937742,0.35889751266131187,0.5195884719759445,0.34092467507499474,1.1266078336603655,domain_id,True,51,0.8947196059483047
position_control_deviation_axis_y__spectral_rms__rel,0.2476039597507691,0.36828557629237446,0.5132736484840019,0.37277761799691594,1.1240025448088808,domain_id,False,52,
force_sensor_z__rms__rank,0.17828887097261403,0.7283751347590464,0.46193790581456706,0.44946726624552524,1.1182207817785574,domain_id,False,53,
force_sensor_z__energy__rank,0.17768996466507314,0.7273882813947607,0.46198665884986123,0.4489432585570106,1.1167299224817555,domain_id,False,54,
position_control_deviation_axis_y__dominant_amp__rel,0.24837027984883586,0.3700472914550308,0.4896043779906495,0.08681981163276975,1.1146121950021182,domain_id,True,55,0.6817692535549076
force_sensor_z__band2_energy_ratio__rel,0.18428979518626742,0.6361711999121828,0.48148613035435506,0.293759797622562,1.1105679142765839,domain_id,True,56,0.34879589827242335
force_sensor_x__shape_factor__rank,0.20329221891626004,0.71877129306213,0.4132348050545356,0.5992824471604509,1.103822847095174,domain_id,False,57,
force_sensor_z__spectral_spread__rank,0.19659463921584086,0.6176186210691497,0.46224996874547014,0.4779054474578305,1.0968747594424908,domain_id,True,58,0.6386019541818502
force_sensor_x__variance__rel,0.21427529227477904,1.3129693377896174,0.13526716169041736,1.5782916638134785,1.092062373354993,domain_id,False,59,
force_sensor_y__std__rel,0.2242536062087388,0.9897530402476407,0.2280476750793291,0.5222655546605509,1.090954934724222,domain_id,False,60,
force_sensor_y__variance__rel,0.2221531661703644,0.9667937321031199,0.24193486426378827,0.5007524997901277,1.0908352745625054,domain_id,False,61,
force_sensor_y__peak__rel,0.2433099279234312,0.52477862117314,0.4035104642066001,0.17144695430322918,1.0906727374986516,domain_id,False,62,
force_sensor_z__spectral_variance__rank,0.1928638727193428,0.6173800154579996,0.46224996874547014,0.4779054474578305,1.0900060064531647,domain_id,False,63,
force_sensor_x__std__rel,0.22180182302250984,1.2828626306010618,0.13242187524430366,1.6010663185216956,1.0873132647416337,domain_id,False,64,
torque_axis_x__dominant_freq__rel,0.26726349125368043,1.1751277742564423,0.048620582576414925,0.3381520732558296,1.0868404445588757,domain_id,False,65,
force_sensor_z__spectral_spread__rel,0.18921912627905502,0.5923721217631845,0.4715760558529524,0.5059997513203071,1.0794499114519385,domain_id,False,66,
force_axis_z__dominant_freq__rel,0.2064569713999609,0.8009733339683136,0.3359713282046877,0.46350227070742256,1.0777837490389552,domain_id,False,67,
force_sensor_y__total_power__rel,0.23163656921622544,0.9196274351749203,0.22866664166424008,0.48490841564631826,1.0725759275858082,domain_id,False,68,
torque_spindle__spectral_kurtosis__rank,0.24067648582933598,0.39298543337203107,0.442446271115722,0.05448870754036127,1.0659884720770743,domain_id,False,69,
force_sensor_y__rms__rank,0.24277166620523793,0.850756484455784,0.2274372446169268,0.4274478833855838,1.0605940551468576,domain_id,False,70,
