Split_type,Task,Seed,Strategy,theta_E,theta_L,theta_v,Method,Acc,Macro-F1,Balanced-Acc,E-F1,M-F1,L-F1,E-Rec,M-Rec,L-Rec,M-Pre,M→E,M→L,E→M,L→M,Rev,Jump,Smooth,Predicted_class_count,Early_recall,Middle_recall,Late_recall,label_selection_score,train_present,val_present,vb_E,vb_L,vb_E_quantile,vb_L_quantile
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.65,0.9,centroid,0.5,0.3683269476372925,0.4393939393939394,0.4827586206896552,0.0,0.6222222222222222,0.3181818181818182,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,0.0,0,1,0.2564102564102564,3,0.3181818181818182,0.0,1.0,0.3167913524810077,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.7,0.75,centroid,0.3333333333333333,0.3166666666666667,0.4767676767676768,0.5333333333333333,0.33333333333333337,0.08333333333333334,0.36363636363636365,1.0,0.06666666666666667,0.2,0.0,0.0,0.2727272727272727,0.9333333333333333,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.06666666666666667,0.37167280917280915,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.7,0.8,centroid,0.38095238095238093,0.3539141414141414,0.4801864801864802,0.5333333333333333,0.43750000000000006,0.09090909090909093,0.36363636363636365,1.0,0.07692307692307693,0.28,0.0,0.0,0.2727272727272727,0.9230769230769231,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.07692307692307693,0.41498865998866,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.7,0.85,centroid,0.35714285714285715,0.3422799422799423,0.3851010101010101,0.5333333333333333,0.30303030303030304,0.1904761904761905,0.36363636363636365,0.625,0.16666666666666666,0.2,0.0,0.375,0.45454545454545453,0.8333333333333334,4,0,0.5641025641025641,3,0.36363636363636365,0.625,0.16666666666666666,0.3699811337311337,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.7,0.9,centroid,0.47619047619047616,0.3682539682539683,0.4545454545454546,0.5333333333333333,0.0,0.5714285714285715,0.36363636363636365,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,0.0,1,0,0.41025641025641024,3,0.36363636363636365,0.0,1.0,0.32173394173394176,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.75,0.75,centroid,0.3333333333333333,0.3166666666666667,0.4767676767676768,0.5333333333333333,0.33333333333333337,0.08333333333333334,0.36363636363636365,1.0,0.06666666666666667,0.2,0.0,0.0,0.2727272727272727,0.9333333333333333,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.06666666666666667,0.37167280917280915,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.75,0.8,centroid,0.38095238095238093,0.3539141414141414,0.4801864801864802,0.5333333333333333,0.43750000000000006,0.09090909090909093,0.36363636363636365,1.0,0.07692307692307693,0.28,0.0,0.0,0.2727272727272727,0.9230769230769231,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.07692307692307693,0.41498865998866,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.75,0.85,centroid,0.35714285714285715,0.3422799422799423,0.3851010101010101,0.5333333333333333,0.30303030303030304,0.1904761904761905,0.36363636363636365,0.625,0.16666666666666666,0.2,0.0,0.375,0.45454545454545453,0.8333333333333334,4,0,0.5641025641025641,3,0.36363636363636365,0.625,0.16666666666666666,0.3699811337311337,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.75,0.9,centroid,0.47619047619047616,0.3682539682539683,0.4545454545454546,0.5333333333333333,0.0,0.5714285714285715,0.36363636363636365,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,0.0,1,0,0.41025641025641024,3,0.36363636363636365,0.0,1.0,0.32173394173394176,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.8,0.75,centroid,0.3333333333333333,0.3166666666666667,0.4767676767676768,0.5333333333333333,0.33333333333333337,0.08333333333333334,0.36363636363636365,1.0,0.06666666666666667,0.2,0.0,0.0,0.2727272727272727,0.9333333333333333,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.06666666666666667,0.37167280917280915,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.8,0.8,centroid,0.38095238095238093,0.3539141414141414,0.4801864801864802,0.5333333333333333,0.43750000000000006,0.09090909090909093,0.36363636363636365,1.0,0.07692307692307693,0.28,0.0,0.0,0.2727272727272727,0.9230769230769231,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.07692307692307693,0.41498865998866,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.8,0.85,centroid,0.38095238095238093,0.36209150326797385,0.40404040404040403,0.5333333333333333,0.3529411764705882,0.19999999999999998,0.36363636363636365,0.6666666666666666,0.18181818181818182,0.24,0.0,0.3333333333333333,0.45454545454545453,0.8181818181818182,4,0,0.5641025641025641,3,0.36363636363636365,0.6666666666666666,0.18181818181818182,0.3942149636267283,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.35,0.8,0.9,centroid,0.4523809523809524,0.3566395663956639,0.4545454545454546,0.5333333333333333,0.0,0.5365853658536585,0.36363636363636365,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,0.0,1,0,0.41025641025641024,3,0.36363636363636365,0.0,1.0,0.31650746089770476,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.4,0.6,0.75,centroid,0.40476190476190477,0.39166666666666666,0.503968253968254,0.5,0.3,0.375,0.3333333333333333,0.75,0.42857142857142855,0.1875,0.0,0.25,0.20833333333333334,0.5714285714285714,5,5,0.6666666666666666,3,0.3333333333333333,0.75,0.42857142857142855,0.38614756367663344,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.4,0.6,0.8,centroid,0.38095238095238093,0.36943164362519204,0.4393162393162393,0.5,0.2857142857142857,0.3225806451612903,0.3333333333333333,0.6,0.38461538461538464,0.1875,0.0,0.4,0.20833333333333334,0.6153846153846154,5,5,0.6666666666666666,3,0.3333333333333333,0.6,0.38461538461538464,0.3628725725387391,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.4,0.6,0.85,centroid,0.38095238095238093,0.3686868686868687,0.4393162393162393,0.5,0.2727272727272727,0.33333333333333337,0.3333333333333333,0.6,0.38461538461538464,0.17647058823529413,0.0,0.4,0.25,0.6153846153846154,5,5,0.6666666666666666,3,0.3333333333333333,0.6,0.38461538461538464,0.3616162519650892,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.4,0.6,0.9,centroid,0.38095238095238093,0.3525252525252525,0.3572649572649573,0.5,0.0909090909090909,0.4666666666666667,0.3333333333333333,0.2,0.5384615384615384,0.058823529411764705,0.0,0.8,0.4166666666666667,0.46153846153846156,4,0,0.717948717948718,3,0.3333333333333333,0.2,0.5384615384615384,0.3012324497208218,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.4,0.65,0.75,centroid,0.40476190476190477,0.39166666666666666,0.503968253968254,0.5,0.3,0.375,0.3333333333333333,0.75,0.42857142857142855,0.1875,0.0,0.25,0.20833333333333334,0.5714285714285714,5,5,0.6666666666666666,3,0.3333333333333333,0.75,0.42857142857142855,0.38614756367663344,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.4,0.65,0.8,centroid,0.38095238095238093,0.36943164362519204,0.4393162393162393,0.5,0.2857142857142857,0.3225806451612903,0.3333333333333333,0.6,0.38461538461538464,0.1875,0.0,0.4,0.20833333333333334,0.6153846153846154,5,5,0.6666666666666666,3,0.3333333333333333,0.6,0.38461538461538464,0.3628725725387391,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.4,0.65,0.85,centroid,0.3333333333333333,0.3242424242424243,0.38803418803418804,0.5,0.2727272727272727,0.20000000000000004,0.3333333333333333,0.6,0.23076923076923078,0.17647058823529413,0.0,0.4,0.16666666666666666,0.7692307692307693,6,5,0.6666666666666666,3,0.3333333333333333,0.6,0.23076923076923078,0.3362495256681303,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.4,0.65,0.9,centroid,0.2857142857142857,0.2629288274449565,0.3367521367521367,0.5,0.1935483870967742,0.09523809523809525,0.3333333333333333,0.6,0.07692307692307693,0.11538461538461539,0.0,0.4,0.4583333333333333,0.9230769230769231,7,4,0.7692307692307693,3,0.3333333333333333,0.6,0.07692307692307693,0.28582254080003516,3,3,,,,
bestcase_candidate,CAND017,2026,A_q_global,0.4,0.7,0.75,centroid,0.40476190476190477,0.39166666666666666,0.503968253968254,0.5,0.3,0.375,0.3333333333333333,0.75,0.42857142857142855,0.1875,0.0,0.25,0.20833333333333334,0.5714285714285714,5,5,0.6666666666666666,3,0.3333333333333333,0.75,0.42857142857142855,0.3884731450719823,3,3,,,,
