dataset,task,group,channel_set,seed,Acc,Macro_F1,E_F1,M_F1,L_F1,M_Pre,M_Rec,stages_present,M_to_E,M_to_L,n_middle_true,Rev,Jump,Smooth,q_MAE,q_RMSE,q_R2,Spearman,Pearson,q_Smooth,Method,kind,variant,oracle_wear_reference
mendeley,D1-M,cross_machine_dual,primary,82,0.5346704871060172,0.4943289990174526,0.7916331456154465,0.4843646041250831,0.2069892473118279,0.4302600472813239,0.5540334855403348,"early,middle,late",0.3378995433789954,0.1080669710806697,657,22,16,0.0446646793922687,0.1636423710907409,0.2226105354752252,0.0146770256528816,0.7913624144143383,0.3967610875687218,0.005043235373278,A1,ablation,raw,
mendeley,D1-M,cross_machine_dual,primary,82,0.574785100286533,0.5286217994713577,0.8366124893071001,0.5553470919324578,0.1939058171745152,0.4713375796178344,0.6757990867579908,"early,middle,late",0.2374429223744292,0.0867579908675799,657,20,6,0.0295395814076951,0.1636423710907409,0.2226105354752252,0.0146770256528816,0.7913624144143383,0.3967610875687218,0.005043235373278,A2,ablation,raw_fine,
mendeley,D1-M,cross_machine_dual,primary,82,0.5581661891117479,0.5148847703833449,0.8209459459459459,0.5291878172588832,0.1945205479452054,0.4537540805223068,0.634703196347032,"early,middle,late",0.2678843226788432,0.0974124809741248,657,24,1,0.0356363259561573,0.1636423710907409,0.2226105354752252,0.0146770256528816,0.7913624144143383,0.3967610875687218,0.005043235373278,A3,ablation,raw_prior,
mendeley,D1-M,cross_machine_dual,primary,82,0.5621776504297994,0.5181133540588047,0.8258283772302464,0.5359394703656999,0.1925722145804676,0.4574811625403659,0.6468797564687976,"early,middle,late",0.258751902587519,0.0943683409436834,657,21,1,0.0337088672266942,0.1636423710907409,0.2226105354752252,0.0146770256528816,0.7913624144143383,0.3967610875687218,0.005043235373278,A4,ablation,mix,
mendeley,D1-M,cross_machine_dual,primary,82,0.5793696275071634,0.5343222936304716,0.8446005267778753,0.5633802816901409,0.1949860724233983,0.4713114754098361,0.700152207001522,"early,middle,late",0.2207001522070015,0.0791476407914764,657,10,0,0.028531240156197,0.1636423710907409,0.2226105354752252,0.0146770256528816,0.7913624144143383,0.3967610875687218,0.005043235373278,A5,ablation,ordered,
mendeley,D1-M,cross_machine_dual,primary,82,0.5787965616045845,0.5345960123040171,0.8456140350877193,0.5617701290719115,0.1964038727524204,0.4711340206185567,0.69558599695586,"early,middle,late",0.2207001522070015,0.0837138508371385,657,11,1,0.0298650529860993,0.1636423710907409,0.2226105354752252,0.0146770256528816,0.7913624144143383,0.3967610875687218,0.005043235373278,A6,ablation,final,
mendeley,D1-M,cross_machine_dual,primary,82,0.5346704871060172,0.4943289990174526,0.7916331456154465,0.4843646041250831,0.2069892473118279,0.4302600472813239,0.5540334855403348,"early,middle,late",0.3378995433789954,0.1080669710806697,657,22,16,0.0446646793922687,0.1636423710907409,0.2226105354752252,0.0146770256528816,0.7913624144143383,0.3967610875687218,0.005043235373278,B11,baseline,raw,
mendeley,D1-M,cross_machine_dual,primary,82,0.5787965616045845,0.5345960123040171,0.8456140350877193,0.5617701290719115,0.1964038727524204,0.4711340206185567,0.69558599695586,"early,middle,late",0.2207001522070015,0.0837138508371385,657,11,1,0.0298650529860993,0.1636423710907409,0.2226105354752252,0.0146770256528816,0.7913624144143383,0.3967610875687218,0.005043235373278,B12,proposed,final,
mendeley,D1-M,cross_machine_dual,primary,82,0.467621776504298,0.4106793945343649,0.7157142857142857,0.38626609442060084,0.13005780346820808,0.3643724696356275,0.410958904109589,"early,middle,late",0.4977168949771689,0.091324200913242,657,12,12,0.03772833401180867,,,,,,,B7,baseline,b7,
mendeley,D1-M,cross_machine_dual,primary,82,0.44183381088825213,0.4065375229486547,0.6915113871635611,0.266347687400319,0.2617534942820839,0.2797319932998325,0.2541856925418569,"early,middle,late",0.5981735159817352,0.1476407914764079,657,27,20,0.056552809640616965,,,,,,,B8,baseline,b8,
