feature,MI_stage,MI_q,Spearman_q,distribution_instability,final_score,instability_group,selected,rank,max_abs_corr_with_selected
force_sensor_y__shape_factor__rel,0.6193350697506441,1.5479995117232255,0.8457467036314467,0.06763337727235154,2.176691007571492,domain_id,True,1,0.0
force_sensor_y__shape_factor__rank,0.6426315728613727,1.4439003959554153,0.828785554998231,0.26442453508641117,2.1399791255766907,domain_id,False,2,
position_control_deviation_axis_y__dominant_freq__rel,0.7918959344263392,2.79942124443935,0.1632685787760579,0.6338816144503346,2.1246689132543035,domain_id,True,3,0.034161894133554416
force_sensor_x__spectral_rolloff95__rank,0.5989389539597392,1.6095693623051495,0.7732297445333377,0.9854958620243437,2.0445192999121566,domain_id,True,4,0.43920348532867426
position_control_deviation_axis_y__dominant_freq__rank,0.7672309876174201,2.2259640999458044,0.19474483289528638,1.1562189790484494,1.8883427016955001,domain_id,True,5,0.6430918145076262
force_sensor_z__spectral_rolloff95__rel,0.5204321151474189,1.8757480722482454,0.4424798724435842,0.02450172246304903,1.76823402110201,domain_id,True,6,0.17263835079465267
force_sensor_y__spectral_rolloff95__rel,0.48843884448996455,2.6910306994496196,0.10505340134985591,0.8742753241477953,1.6298930064177193,domain_id,True,7,0.2551840339815462
force_sensor_y__zero_crossing_rate__rel,0.46943205038367863,1.1209510741377668,0.6300094575977079,0.19194322902080424,1.6115388240742259,domain_id,True,8,0.3761799194248624
position_control_deviation_axis_x__dominant_freq__rel,0.5430972392869187,2.083872833023155,0.20936860957991946,0.46270534032675503,1.6114056945582238,domain_id,True,9,0.1021385449148101
force_sensor_y__dominant_freq__rel,0.5488422247322629,1.6788938537424536,0.3279745070533518,1.1349320256121294,1.5516663790144698,domain_id,True,10,0.5036872686134507
force_sensor_x__spectral_rolloff95__rel,0.6420940923683907,1.5236417927394927,0.16162148499745127,0.17184309591381047,1.50625895708838,domain_id,True,11,0.20962042562612085
position_control_deviation_axis_x__spectral_rolloff95__rel,0.5375333417220007,2.1493326571880433,0.10793378181469011,0.8206076156069532,1.5045340014721549,domain_id,True,12,0.27451074479833454
force_sensor_z__spectral_kurtosis__rank,0.381628866571291,0.7386707149988494,0.6583052516633393,0.16349318464761728,1.3941329594638443,domain_id,True,13,0.5829227357728545
position_control_deviation_axis_y__spectral_rolloff95__rel,0.3512763433335855,2.095766142870011,0.20864209050774746,0.11458512268343339,1.393896225943795,domain_id,True,14,0.18153900496126016
position_control_deviation_axis_x__dominant_freq__rank,0.4277779693786494,2.0839141779747563,0.16030675228171865,0.8713632251184033,1.391849451734343,domain_id,True,15,0.3790417621389476
force_sensor_y__energy__rel,0.36011290074816626,0.98947966740689,0.5653730821335585,0.06161828456188735,1.369827328152458,domain_id,True,16,0.4398640010866569
force_sensor_y__zero_crossing_rate__rank,0.3165829161920042,0.7891500700117016,0.6865430058497565,0.03315418330067834,1.366200148797699,domain_id,True,17,0.7691914196759557
force_sensor_z__spectral_kurtosis__rel,0.38765860960791887,0.9980501095987946,0.5067794643960875,0.06315732187642827,1.3489860030109062,domain_id,False,18,
force_sensor_y__mean__rel,0.3162423164322543,0.9511968785108071,0.6073717485112197,0.3205588367709683,1.3269833429061526,domain_id,True,19,0.6912757251584558
position_control_deviation_axis_y__spectral_rolloff95__rank,0.29115568642771916,1.8619436160276548,0.2747751894006374,0.32532645008921546,1.2877512015316646,domain_id,True,20,0.7722757247028671
