Split_type,Method,Acc_mean,Acc_std,Macro-F1_mean,Macro-F1_std,Balanced-Acc_mean,Balanced-Acc_std,E-F1_mean,E-F1_std,M-F1_mean,M-F1_std,L-F1_mean,L-F1_std,E-Rec_mean,E-Rec_std,M-Rec_mean,M-Rec_std,L-Rec_mean,L-Rec_std,M-Pre_mean,M-Pre_std,M→E_mean,M→E_std,M→L_mean,M→L_std,E→M_mean,E→M_std,L→M_mean,L→M_std,Rev_mean,Rev_std,Jump_mean,Jump_std,Smooth_mean,Smooth_std,Predicted_class_count_mean,Predicted_class_count_std
stagebalanced,B10,0.5268084066471164,0.15381273087327604,0.39670584028463624,0.12217915410246687,0.4908802390420038,0.17613762558117224,0.35187969924812024,0.24737032550249213,0.2851662404092072,0.3473838771644808,0.5530715811965812,0.2513042683885127,0.5297202797202797,0.47185527359649776,0.24019607843137253,0.3163189373510133,0.7027243589743589,0.39679241227852957,0.39583333333333337,0.4583333333333333,0.29411764705882354,0.4778846120374094,0.4656862745098039,0.4179047350185709,0.09090909090909091,0.1818181818181818,0.09054487179487179,0.06694422619937636,1.0,1.4142135623730951,1.25,1.8929694486000912,0.11487375292980095,0.14110809179852607,3.0,0.0
stagebalanced,B11,0.5332010582010582,0.023758027791668763,0.4242675199196938,0.08674604581881164,0.49366883116883115,0.16458436752439173,0.39166666666666666,0.27146531203426355,0.3054347826086956,0.22289765552674498,0.5757011104837192,0.17229601718562051,0.5392156862745098,0.45690902736200173,0.24714795008912654,0.22762923351158643,0.6946428571428571,0.3438168611537332,0.575,0.43493294502332963,0.346078431372549,0.4493961945083653,0.4067736185383244,0.2948446694246731,0.125,0.25,0.09285714285714286,0.14214106244380284,2.5,1.9148542155126762,2.25,1.8929694486000912,0.15250837172088672,0.12179394289686682,2.75,0.5
stagebalanced,B12,0.5838624338624339,0.027558977022445332,0.49499016778428545,0.17335929607353856,0.524662327052033,0.17699033528207964,0.5340909090909091,0.41390267817114346,0.45292207792207795,0.32120986043707966,0.49795751633986934,0.14073409039172147,0.5392156862745098,0.45690902736200173,0.5280748663101604,0.4620513752822837,0.5066964285714286,0.3495757116080271,0.5212418300653594,0.40912370186293623,0.25,0.5,0.22192513368983957,0.3338286424601842,0.375,0.47871355387816905,0.3214285714285714,0.38905082472305214,2.0,1.4142135623730951,1.75,3.5,0.13496608597705845,0.08813317973625966,2.5,0.5773502691896257
stagebalanced,B9,0.4866557734204793,0.1348106150638273,0.4311926529823867,0.1865215270312116,0.49707782435143116,0.16988355602956925,0.48571428571428577,0.136027208162721,0.3326612903225806,0.24441555408480714,0.4752023829102936,0.27082089828693334,0.625,0.3435921354681384,0.260132282578103,0.1954370053200756,0.6061011904761905,0.38779761904761906,0.4732142857142857,0.34672299712406424,0.30572755417956654,0.4658482633223398,0.4341401632423304,0.31534160010990886,0.16666666666666666,0.19245008972987526,0.1595238095238095,0.17424928060506656,1.25,0.9574271077563381,0.5,0.5773502691896257,0.27053726038227427,0.21874880978032124,2.75,0.5
