Split_type,Task,Seed,Strategy,theta_E,theta_L,theta_v,Method,Acc,Macro-F1,Balanced-Acc,E-F1,M-F1,L-F1,E-Rec,M-Rec,L-Rec,M-Pre,M→E,M→L,E→M,L→M,Rev,Jump,Smooth,Predicted_class_count,Early_recall,Middle_recall,Late_recall,label_selection_score,train_present,val_present,vb_E,vb_L,vb_E_quantile,vb_L_quantile
original,N1,2026,A_q_global,0.3,0.6,0.75,centroid,0.48717948717948717,0.4713144517066086,0.5699074074074074,0.6470588235294118,0.47058823529411764,0.2962962962962963,0.6875,0.8,0.2222222222222222,0.3333333333333333,0.0,0.2,0.0625,0.3888888888888889,3,2,0.5,3,0.6875,0.8,0.2222222222222222,0.48382932436540504,3,3,,,,
original,N1,2026,A_q_global,0.3,0.6,0.8,centroid,0.48717948717948717,0.46965452847805783,0.5217592592592593,0.6470588235294118,0.42857142857142855,0.33333333333333337,0.6875,0.6,0.2777777777777778,0.3333333333333333,0.0,0.4,0.0,0.3333333333333333,4,3,0.5555555555555556,3,0.6875,0.6,0.2777777777777778,0.4711415277493111,3,3,,,,
original,N1,2026,A_q_global,0.3,0.6,0.85,centroid,0.6666666666666666,0.6670751633986928,0.6670751633986928,0.6470588235294118,0.6666666666666666,0.6875,0.6875,0.6666666666666666,0.6470588235294118,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.125,0.0,1,1,0.3888888888888889,3,0.6875,0.6666666666666666,0.6470588235294118,0.6476809954751132,3,3,,,,
original,N1,2026,A_q_global,0.3,0.6,0.9,centroid,0.5641025641025641,0.4848950332821301,0.4851190476190476,0.6666666666666667,0.14285714285714285,0.6451612903225806,0.6875,0.14285714285714285,0.625,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.25,0.125,1,0,0.3888888888888889,3,0.6875,0.14285714285714285,0.625,0.41452274567193925,3,3,,,,
original,N1,2026,A_q_global,0.3,0.65,0.75,centroid,0.5128205128205128,0.5034355622590917,0.5853758169934641,0.6470588235294118,0.5555555555555556,0.30769230769230765,0.6875,0.8333333333333334,0.23529411764705882,0.4166666666666667,0.0,0.16666666666666666,0.0625,0.35294117647058826,3,2,0.5,3,0.6875,0.8333333333333334,0.23529411764705882,0.5218459156172905,3,3,,,,
original,N1,2026,A_q_global,0.3,0.65,0.8,centroid,0.5128205128205128,0.5084065810232139,0.5494281045751633,0.6470588235294118,0.5333333333333333,0.3448275862068966,0.6875,0.6666666666666666,0.29411764705882354,0.4444444444444444,0.0,0.3333333333333333,0.0,0.29411764705882354,4,3,0.5555555555555556,3,0.6875,0.6666666666666666,0.29411764705882354,0.5189207543824932,3,3,,,,
original,N1,2026,A_q_global,0.3,0.65,0.85,centroid,0.5384615384615384,0.5065359477124184,0.5097222222222223,0.6666666666666667,0.35294117647058826,0.5,0.6875,0.375,0.4666666666666667,0.3333333333333333,0.25,0.375,0.125,0.26666666666666666,5,3,0.7777777777777778,3,0.6875,0.375,0.4666666666666667,0.47684533023735814,3,3,,,,
original,N1,2026,A_q_global,0.3,0.65,0.9,centroid,0.5641025641025641,0.4855275443510738,0.5042989417989419,0.6470588235294118,0.14285714285714285,0.6666666666666666,0.6875,0.1111111111111111,0.7142857142857143,0.2,0.3333333333333333,0.5555555555555556,0.25,0.0,0,1,0.2777777777777778,3,0.6875,0.1111111111111111,0.7142857142857143,0.42038706248265073,3,3,,,,
original,N1,2026,A_q_global,0.3,0.7,0.75,centroid,0.5128205128205128,0.4996498166687266,0.5494281045751633,0.7096774193548386,0.4444444444444444,0.3448275862068966,0.6875,0.6666666666666666,0.29411764705882354,0.3333333333333333,0.0,0.3333333333333333,0.0,0.47058823529411764,4,5,0.5555555555555556,3,0.6875,0.6666666666666666,0.29411764705882354,0.489796315726884,3,3,,,,
original,N1,2026,A_q_global,0.3,0.7,0.8,centroid,0.5384615384615384,0.5267552182163188,0.5690359477124183,0.7096774193548386,0.4705882352941177,0.4000000000000001,0.6875,0.6666666666666666,0.35294117647058826,0.36363636363636365,0.0,0.3333333333333333,0.0,0.4117647058823529,4,5,0.5555555555555556,3,0.6875,0.6666666666666666,0.35294117647058826,0.5175422991777356,3,3,,,,
original,N1,2026,A_q_global,0.3,0.7,0.85,centroid,0.5897435897435898,0.5832852804367047,0.5972222222222222,0.6896551724137931,0.5217391304347826,0.5384615384615384,0.625,0.6666666666666666,0.5,0.42857142857142855,0.2222222222222222,0.1111111111111111,0.125,0.42857142857142855,5,5,0.7777777777777778,3,0.625,0.6666666666666666,0.5,0.5703343299763839,3,3,,,,
original,N1,2026,A_q_global,0.3,0.7,0.9,centroid,0.5897435897435898,0.5101702508960573,0.544551282051282,0.7096774193548386,0.13333333333333333,0.6875,0.6875,0.1,0.8461538461538461,0.2,0.3,0.6,0.1875,0.07692307692307693,2,1,0.5,3,0.6875,0.1,0.8461538461538461,0.43783588178749466,3,3,,,,
original,N1,2026,A_q_global,0.3,0.75,0.75,centroid,0.5128205128205128,0.4996498166687266,0.5494281045751633,0.7096774193548386,0.4444444444444444,0.3448275862068966,0.6875,0.6666666666666666,0.29411764705882354,0.3333333333333333,0.0,0.3333333333333333,0.0,0.47058823529411764,4,5,0.5555555555555556,3,0.6875,0.6666666666666666,0.29411764705882354,0.489796315726884,3,3,,,,
original,N1,2026,A_q_global,0.3,0.75,0.8,centroid,0.5384615384615384,0.5267552182163188,0.5690359477124183,0.7096774193548386,0.4705882352941177,0.4000000000000001,0.6875,0.6666666666666666,0.35294117647058826,0.36363636363636365,0.0,0.3333333333333333,0.0,0.4117647058823529,4,5,0.5555555555555556,3,0.6875,0.6666666666666666,0.35294117647058826,0.5175422991777356,3,3,,,,
original,N1,2026,A_q_global,0.3,0.75,0.85,centroid,0.5897435897435898,0.5832183908045977,0.5878205128205128,0.6896551724137931,0.5,0.5599999999999999,0.625,0.6,0.5384615384615384,0.42857142857142855,0.3,0.1,0.125,0.46153846153846156,5,5,0.7777777777777778,3,0.625,0.6,0.5384615384615384,0.5634591906229838,3,3,,,,
original,N1,2026,A_q_global,0.3,0.75,0.9,centroid,0.5641025641025641,0.49799704828167823,0.5599747474747475,0.7096774193548386,0.11764705882352941,0.6666666666666666,0.6875,0.08333333333333333,0.9090909090909091,0.2,0.3333333333333333,0.5833333333333334,0.1875,0.09090909090909091,2,1,0.5,3,0.6875,0.08333333333333333,0.9090909090909091,0.4307498917970929,3,3,,,,
original,N1,2026,A_q_global,0.3,0.8,0.75,centroid,0.5128205128205128,0.4996498166687266,0.5494281045751633,0.7096774193548386,0.4444444444444444,0.3448275862068966,0.6875,0.6666666666666666,0.29411764705882354,0.3333333333333333,0.0,0.3333333333333333,0.0,0.47058823529411764,4,5,0.5555555555555556,3,0.6875,0.6666666666666666,0.29411764705882354,0.489796315726884,3,3,,,,
original,N1,2026,A_q_global,0.3,0.8,0.8,centroid,0.5384615384615384,0.5267552182163188,0.5690359477124183,0.7096774193548386,0.4705882352941177,0.4000000000000001,0.6875,0.6666666666666666,0.35294117647058826,0.36363636363636365,0.0,0.3333333333333333,0.0,0.4117647058823529,4,5,0.5555555555555556,3,0.6875,0.6666666666666666,0.35294117647058826,0.5175422991777356,3,3,,,,
original,N1,2026,A_q_global,0.3,0.8,0.85,centroid,0.6153846153846154,0.6109961685823756,0.61489898989899,0.6896551724137931,0.56,0.5833333333333334,0.625,0.6363636363636364,0.5833333333333334,0.5,0.2727272727272727,0.09090909090909091,0.125,0.4166666666666667,5,5,0.7777777777777778,3,0.625,0.6363636363636364,0.5833333333333334,0.5950209621847555,3,3,,,,
