epoch,train_loss,val_loss,val_score_raw,val_acc_raw,val_f1_raw,val_middle_recall_raw,val_ratio_penalty_raw,q_MAE,q_RMSE,q_R2,train_loss_stage,train_loss_q,train_loss_mono_q
1,1.087604797163675,0.9727788363580292,3.3336257105226528,0.2724252491694352,0.1740976645435244,0.0,0.9169435215946844,0.16733947277465136,0.1880758491723554,0.21429440821455958,1.0647629976272583,0.030752798542380333,8.351802825927735e-05
2,0.9083029526808729,1.2485815508297313,2.93836499747146,0.33554817275747506,0.25246000473698943,0.11711711711711711,0.6777408637873754,0.14753425210417306,0.16039282825656392,0.428569164184342,0.8819294273853302,0.025685304217040537,0.003394925594329834
3,0.5446265228959017,2.2140069594862744,1.828369702094084,0.5481727574750831,0.49734697103118153,0.5855855855855856,0.5980066445182725,0.10625789183318814,0.13351840385578428,0.6040174526405397,0.5347959935665131,0.015788777731359005,0.03941268920898437
4,0.2523850884746475,2.170537775128587,1.153895825571191,0.7508305647840532,0.7262428620680792,1.0,0.4983388704318938,0.2693646400671861,0.31605824798167514,-1.218850480974695,0.2368143230676651,0.01043284209445119,0.127264404296875
5,0.0916748612228026,4.029453444033229,0.9016117762317206,0.7209302325581395,0.6903828197945846,1.0,0.558139534883721,0.0852000949984769,0.11130511066811845,0.7248154844117339,0.08212736584246158,0.008663069177418947,0.122576904296875
6,0.05904710162245356,4.030579559576513,0.9364666730103022,0.7408637873754153,0.7212148318531297,0.918918918918919,0.45847176079734214,0.13899453761569686,0.17005169006621207,0.3576737268780492,0.048649860359728334,0.007748374529182911,0.108441162109375
7,0.047469217846931214,6.060595242113717,1.0398812997373235,0.7209302325581395,0.6856910306007874,1.0,0.558139534883721,0.18594776247426917,0.24467597580298178,-0.3297697195280731,0.038750595308374616,0.005281196860596538,0.09361572265625
8,0.07227942070295644,4.623402915932888,0.9524636412193787,0.7475083056478405,0.7290947552014896,1.0,0.5049833887043189,0.18338386610496876,0.24833725065452453,-0.3698642086761643,0.06920395530760289,0.005376122915185988,0.103546142578125
9,0.04968373372259726,3.45719172693,0.8633078982283027,0.7740863787375415,0.7585873729801765,1.0,0.451827242524917,0.17976790023008454,0.2451496838068659,-0.334923738774511,0.04181281882338226,0.0043791394215077165,0.0930419921875
10,0.0658670765938751,4.956113386003686,1.237227167068911,0.7209302325581395,0.6986728209974135,1.0,0.558139534883721,0.2437117623530353,0.31588189260040545,-1.2163750065722079,0.05722409309819341,0.0037681542336940764,0.095928955078125
11,0.05341110586426979,6.326388458502432,1.4442929144218126,0.6843853820598007,0.6539954884091048,1.0,0.6312292358803987,0.27351136213521227,0.3425462918747588,-1.606347520385102,0.047069999016821386,0.003910704213194549,0.0831390380859375
12,0.027487263934334052,5.00709781941472,1.0198732805383905,0.7375415282392026,0.7036962055385048,0.990990990990991,0.5182724252491695,0.18739973102693147,0.2525580754897838,-0.41682529015443426,0.02126157304737717,0.00354384935926646,0.094012451171875
13,0.02620754220160931,5.234836499553647,1.0912896027982288,0.7375415282392026,0.7065826875890714,1.0,0.5249169435215948,0.21506608869150232,0.2815761955197226,-0.761106640759488,0.019993659772444515,0.003047535405494273,0.097857666015625
14,0.030993283636546215,6.8245935231769,1.3190436789890414,0.6910299003322259,0.6576848625629114,1.0,0.6179401993355482,0.2450727257023618,0.3103365331742797,-1.1392403902108956,0.030483582243323325,0.0030515128979459404,0.09801025390625
15,0.023990344748123737,6.362003849347066,1.2780389267943322,0.7043189368770764,0.6781188074179144,1.0,0.5913621262458473,0.24049677375543158,0.31220672449668263,-1.16510163069259,0.018480461183935405,0.003811456519179046,0.0829071044921875
16,0.027607671415241453,6.141261623596055,1.2098133357091267,0.717607973421927,0.6897362585377153,1.0,0.5647840531561463,0.23107171761633155,0.30239561788929215,-1.0311629591350733,0.021486578707117586,0.003223358909599483,0.0921142578125
17,0.021618690999206217,6.358344681827859,1.2644717855455825,0.7142857142857143,0.6847041847041847,1.0,0.5714285714285714,0.2435816723444929,0.3156358095037369,-1.21292308362225,0.01599106857465813,0.0028417735360562802,0.091619873046875
