epoch,train_loss,val_loss,val_score_raw,val_acc_raw,val_f1_raw,val_middle_recall_raw,val_ratio_penalty_raw,q_MAE,q_RMSE,q_R2,train_loss_stage,train_loss_q,train_loss_mono_q
1,0.9602185538391662,0.8838976828101414,2.625772055977523,0.5392156862745098,0.5130247220839556,0.022727272727272728,0.8431372549019608,0.1956975186134086,0.21855877296061002,-0.01756355164757961,0.9354080200195313,0.02196315601468086,0.0015140354633331298
2,0.4817829092148862,0.8374118687816305,1.981783661736666,0.6013071895424836,0.6139258974029863,0.29545454545454547,0.607843137254902,0.11288276127253483,0.12320456933794409,0.676645667033146,0.4606679081916809,0.010039189690724015,0.04652557373046875
3,0.16831229218080931,0.901258274887725,1.4568849797383425,0.7189542483660131,0.7336741838483752,0.45454545454545453,0.47058823529411764,0.060023615343703166,0.07399382364802026,0.8833684639774493,0.16030157208442689,0.0037980140186846256,0.13653564453125
4,0.06159778548635883,2.3878491074759878,2.1273283645969157,0.6176470588235294,0.6171008632086477,0.18181818181818182,0.7058823529411764,0.0902903012541774,0.11323890784645778,0.726840443400695,0.05354687822982669,0.003539730911143124,0.1200103759765625
5,0.030108570955158058,2.891942990405083,2.5023761790618915,0.5588235294117647,0.5292857569780647,0.030303030303030304,0.8366013071895424,0.060218661707016376,0.07979159138926098,0.8643751381960603,0.027279436215758325,0.004037701478227973,0.0902679443359375
6,0.04083886769983698,2.3979603011158046,1.9471570351123715,0.6470588235294118,0.6522756389377456,0.24242424242424243,0.65359477124183,0.059511202880564856,0.07819509268305724,0.8697481044114708,0.03440757154021412,0.0028823008644394575,0.10059814453125
7,0.03245805342699967,3.448706083206667,2.5884210216135317,0.5555555555555556,0.5117285814960234,0.0,0.8888888888888888,0.075224428662872,0.09387952770640944,0.8122556625851263,0.027729085087776183,0.0030926750972867013,0.095867919921875
8,0.030165949252014067,3.0844249846322427,2.612004995757913,0.545751633986928,0.5038781813454086,0.0,0.9084967320261439,0.06968820199759956,0.08887318230036063,0.8317455661631314,0.024646667804336175,0.0024135357583872975,0.09541015625
9,0.03742825247505619,3.3220091796315767,2.655169374754536,0.5294117647058824,0.49037768858701253,0.0,0.9411764705882353,0.06753696946828973,0.08724520211790214,0.8378532825418307,0.031584226878476326,0.002725271519739181,0.08729248046875
10,0.029296563189549773,3.401433581845482,2.640527004270009,0.5359477124183006,0.49584324559384035,0.0,0.9281045751633987,0.07415142915899457,0.09330002018745703,0.8145663570503175,0.023759075172711162,0.0025694590527564286,0.09527587890625
11,0.030791812424176657,3.4208048626877905,2.6593560233062945,0.5294117647058824,0.49037768858701253,0.0,0.9411764705882353,0.0754021471183674,0.09561849922141903,0.8052359033723783,0.03155315220355988,0.002693563885986805,0.09337158203125
12,0.017772243540807097,3.6694165550634947,2.691733598560256,0.5163398692810458,0.4791666666666667,0.0,0.9673202614379084,0.0710347527333724,0.08902275267606785,0.8311787572593234,0.012743269896600396,0.002937579317949712,0.0880126953125
13,0.025863230252772373,3.7438735263543874,2.691720391094923,0.5163398692810458,0.4791666666666667,0.0,0.9673202614379084,0.07115123812961423,0.08899633774540139,0.831278928051367,0.0221612598747015,0.0023332389537245035,0.095892333984375
14,0.01515267947627828,3.88105019651889,2.714385333025155,0.5098039215686274,0.4734124800167728,0.0,0.9803921568627452,0.07927648331117786,0.0982939514238977,0.79418423240565,0.010498906765133143,0.002293663052842021,0.09742431640625
15,0.015509340403832837,3.917617612360106,2.714336435742392,0.5098039215686274,0.4734124800167728,0.0,0.9803921568627452,0.0801876225064393,0.09819615685837156,0.7945935689024894,0.010566794003534597,0.0027349640731699765,0.090576171875
16,0.012724659162165683,3.9959730806766576,2.714088104982273,0.5098039215686274,0.4734124800167728,0.0,0.9803921568627452,0.07974641412204388,0.09769949533813374,0.7966661444291521,0.008126487459230702,0.0024761201231740413,0.089984130859375
17,0.015739324052203324,4.204530226249321,2.7133428182174617,0.5098039215686274,0.4734124800167728,0.0,0.9803921568627452,0.07796243230014845,0.096208921808511,0.8028232290260845,0.010968499956652522,0.00246117094065994,0.0946044921875
18,0.009758985881371047,4.287531688858092,2.7147094945038868,0.5098039215686274,0.4734124800167728,0.0,0.9803921568627452,0.08045091141575302,0.09894227438136166,0.7914602572705784,0.005431072879582643,0.0020773243391886353,0.09658203125
19,0.010008641183863277,4.363677177383424,2.714961830477484,0.5098039215686274,0.4734124800167728,0.0,0.9803921568627452,0.08056101405055695,0.09944694632855532,0.7893274466680312,0.005965802527498454,0.0021834921906702222,0.0803955078125
