epoch,train_loss,val_loss,val_score_raw,val_acc_raw,val_f1_raw,val_middle_recall_raw,val_ratio_penalty_raw,q_MAE,q_RMSE,q_R2,train_loss_stage,train_loss_q,train_loss_mono_q
1,1.1081432641721238,0.999148187294505,3.4660816042975724,0.27450980392156865,0.15426997245179064,0.0,1.2222222222222223,0.17431013841255039,0.1958751947670237,0.1711288112334095,1.086585319042206,0.03123151119798422,0.0
2,1.0411487841138654,0.9821115888022129,3.375755113222813,0.27450980392156865,0.16816816816816815,0.0,1.026143790849673,0.16454453912435793,0.1858327842975964,0.2539415920491479,1.020499163866043,0.030491574108600615,0.0001430213451385498
3,0.9300918945300034,1.0475295243017815,3.180431341072602,0.3104575163398693,0.2409430598232237,0.0,0.8300653594771241,0.16337845956577973,0.17899530676669365,0.3078321083420881,0.9097608804702759,0.02791931517422199,0.002340865135192871
4,0.7283328358643975,1.2578260894785667,2.4307934930873794,0.43790849673202614,0.3956303256210621,0.2972972972972973,0.6143790849673203,0.15671166952918558,0.17036491516574992,0.3729697631431633,0.7086450338363648,0.022428335435688496,0.015805816650390624
5,0.45721498599239424,1.4994665742165096,1.4648335525805458,0.6241830065359477,0.6005211293413211,0.6936936936936937,0.5294117647058825,0.09474892836380629,0.11356045822290489,0.7213991520645164,0.44556742906570435,0.011877524759620428,0.052923583984375
6,0.2121710153966168,1.666387657654697,1.1010237758314134,0.7450980392156863,0.7313297123379997,0.9459459459459459,0.4640522875816994,0.24401481917091444,0.28600506013944516,-0.7671588713225868,0.20229441076517105,0.006938954582437873,0.099383544921875
7,0.09644493976839227,2.1914706833860715,0.8955560825509876,0.7679738562091504,0.7567742863494304,1.0,0.4640522875816993,0.2239100520127739,0.25529009132604186,-0.40797868031419404,0.0857720285654068,0.007711213734000921,0.117828369140625
8,0.058985553779243645,3.112657937319193,0.8152013961562714,0.738562091503268,0.7253162409837494,1.0,0.522875816993464,0.06558353819099128,0.0822728817846526,0.8537682825438394,0.05119351260364056,0.00541287767700851,0.1154296875
9,0.05152624042010775,3.2101248845076067,0.8319098075287721,0.761437908496732,0.7481815411680987,1.0,0.4771241830065359,0.172864550274182,0.22209456674198208,-0.06562409001971958,0.04544809572398663,0.00443355159368366,0.099871826171875
10,0.03877247061604768,3.914141901392867,1.2790833041425183,0.7352941176470589,0.7224412410845948,1.0,0.5294117647058822,0.28226708128950956,0.3476445411420482,-1.6109526143650403,0.032252002693712714,0.004011463257484138,0.086676025390625
11,0.02603723284076242,3.793400575029451,1.156188556957768,0.7418300653594772,0.7338128318060879,1.0,0.5163398692810457,0.25323839553820543,0.3185982112339035,-1.1928798030961638,0.021738679334521293,0.0036524999188259242,0.090447998046875
12,0.03488374799733458,4.051510040202404,1.1765961524167814,0.7483660130718954,0.733829535326857,1.0,0.5032679738562091,0.2595238225911957,0.328171296762539,-1.3266408432498125,0.029159004986286163,0.0034844904206693173,0.0930908203125
13,0.022113377435339823,4.327264322607102,1.1913772789324104,0.7418300653594772,0.7281723047127477,1.0,0.5163398692810457,0.25641723347255607,0.32723527946617054,-1.3133875798286674,0.017811046913266182,0.0035498308716341853,0.095147705078125
14,0.03881253165746826,4.147112078045562,1.2257772622087857,0.7549019607843137,0.7383536174147286,0.9819819819819819,0.477124183006536,0.27023037586336823,0.3424967176588277,-1.5342005969372527,0.044068096578121184,0.00355969313532114,0.0862579345703125
15,0.03132104990529079,4.876561309399656,1.50167298488626,0.7124183006535948,0.7017436113136033,1.0,0.5751633986928104,0.32390762310402066,0.3906949947450615,-2.2976446610058217,0.029133116081357,0.003594892908586189,0.0919525146484375
16,0.021154866547755946,4.660542294821319,1.342420668466016,0.7222222222222222,0.7121100603608328,1.0,0.5555555555555555,0.28467296716434504,0.3557586748574732,-1.7342559062402834,0.015931332029867917,0.0029915230232290925,0.085858154296875
17,0.024091646489169862,4.379667791842294,1.2704182234314474,0.738562091503268,0.7268126788693899,1.0,0.522875816993464,0.2724097920399086,0.34825370131828676,-1.6201107148556386,0.019175450131297112,0.0028080833377316593,0.102264404296875
18,0.03124231582178789,4.489390947308173,1.4032203652130715,0.7320261437908496,0.7209933135060629,1.0,0.5359477124183006,0.31062384913949403,0.3797202673145888,-2.114983261037485,0.026551555655896664,0.0030393246677704157,0.09393310546875
19,0.019896648385945487,4.543873306823396,1.33061131804931,0.7418300653594772,0.7281723047127477,1.0,0.5163398692810457,0.29545068818759296,0.3670198864809242,-1.910096257876281,0.015183215029537678,0.003206300945021212,0.0968017578125
20,0.023845086202901954,4.497591629414362,1.2832546452227702,0.7418300653594772,0.7281723047127477,1.0,0.5163398692810457,0.28111063070546566,0.3539198139222491,-1.7060630751402708,0.023015972599387167,0.003395095351152122,0.088763427734375
21,0.012569087149660572,4.800338703901598,1.4064029243019207,0.7287581699346405,0.7166324640498981,1.0,0.5424836601307189,0.30780115704131283,0.3777041652038298,-2.0819934372438613,0.008072927803732454,0.003238455078098923,0.076654052734375
22,0.022437571249658766,4.794486122388466,1.3751268379907802,0.7320261437908496,0.7209933135060629,1.0,0.5359477124183006,0.3003144449268291,0.3722265959306734,-1.9932498033858157,0.017022476089186965,0.002980924258008599,0.0963409423828125
23,0.02368550575977447,4.961899460822928,1.4011143402502602,0.7254901960784313,0.7136976776526213,1.0,0.5490196078431372,0.30220359252169243,0.3738705632889691,-2.0197480256112716,0.018034774356056004,0.0030602962127886713,0.0979248046875
24,0.02890802895516352,4.970374534509199,1.4096586710545649,0.7254901960784313,0.7136976776526213,1.0,0.5490196078431372,0.30428402369318447,0.3761547378826964,-2.056759243148478,0.029595160111784934,0.002795663592405617,0.0924346923828125
