epoch,train_loss,val_loss,val_score_raw,val_acc_raw,val_f1_raw,val_middle_recall_raw,val_ratio_penalty_raw,q_MAE,q_RMSE,q_R2,train_loss_stage,train_loss_q,train_loss_mono_q
1,0.9982808945225734,0.7399523505587983,1.120641031640844,0.7483660130718954,0.7513291370446513,0.6756756756756757,0.2679738562091503,0.14735795976289737,0.17524394060785814,0.33654085905321585,0.9748014688491822,0.025097897835075857,0.0006184875965118408
2,0.5854650930641523,0.8281666647400889,1.0483958753052494,0.7516339869281046,0.7541813306519188,0.7117117117117117,0.28758169934640526,0.08980817294198704,0.1168958365969376,0.7047932739808885,0.5635586708784104,0.014890717947855592,0.03827095031738281
3,0.22817360115499277,2.131059242473319,2.020696025629893,0.6633986928104575,0.655926078131032,1.0,0.6732026143790849,0.44051815442789616,0.48001862034197734,-3.9778789349696018,0.21436778232455253,0.00392435104586184,0.12041015625
4,0.12337942402566375,4.692039174776451,2.2250485091571712,0.6437908496732027,0.6220953349122342,1.0,0.7124183006535948,0.44108259716844245,0.5073820283390695,-4.5615817066338105,0.11155811864882707,0.005604701139964164,0.111151123046875
5,0.06268413374626558,5.111784105791765,1.902661336321155,0.6372549019607843,0.6249842934329416,1.0,0.7254901960784313,0.3649682937299504,0.4352074561761965,-3.0918604684296005,0.06544865779578686,0.0028984952485188844,0.094879150390625
6,0.05095864323521751,4.597212171145514,1.9440835418814224,0.6601307189542484,0.6533990937888449,1.0,0.6797385620915032,0.39108241266674465,0.4613648901186593,-3.5985111579546443,0.044447696302086115,0.0038177388021722438,0.085809326171875
7,0.04725850456290775,6.562248041914179,2.139322445772348,0.6209150326797386,0.6055965956142116,1.0,0.7581699346405228,0.40162992594288843,0.47700004571543103,-3.9154694660362095,0.043759585916996004,0.0023649825889151543,0.096148681640625
8,0.02561139793810891,7.491410391880017,2.213456606437696,0.6143790849673203,0.5973655315652581,1.0,0.7712418300653595,0.4058724178208245,0.4883775057496589,-4.152754679428104,0.021358177438378333,0.0018527181004174055,0.0988037109375
9,0.02590247905916638,9.163870079649818,2.37091607683133,0.5882352941176471,0.5622940278112692,1.0,0.8235294117647058,0.41616499462937995,0.5032027304860143,-4.470337724809229,0.023223176971077918,0.002155166503507644,0.08995361328125
10,0.028967699169917822,7.094364931575613,2.06597454559766,0.6405228758169934,0.6291665564816563,1.0,0.7189542483660131,0.39296799235873753,0.4744559927809335,-3.8631765293703513,0.025883376970887183,0.001959707459900528,0.0981719970703125
11,0.01774485779353996,6.963426820885122,2.054489373365735,0.6470588235294118,0.6373978903050134,1.0,0.7058823529411764,0.39683500107596903,0.4765179849478127,-3.9055392462892256,0.014163015969097614,0.0020107632852159442,0.09613037109375
12,0.02037958137301448,10.774849405865265,2.401557248445665,0.5784313725490197,0.5481499040821075,1.0,0.8431372549019608,0.41736911753423855,0.502583951583167,-4.456892454429719,0.015523886517621576,0.0023149425047449767,0.09444580078125
13,0.02549433414185164,8.70058798001093,2.1107790236693504,0.6241830065359477,0.6096389597873277,1.0,0.7516339869281046,0.393130603179433,0.4730614677325509,-3.8346307632948973,0.020430248975753785,0.0018845012062229216,0.102191162109375
14,0.022880645955797113,8.948052607720195,2.2332623240306293,0.6241830065359477,0.6096389597873277,1.0,0.7516339869281046,0.41338373126547323,0.49911876041957004,-4.3819040333837425,0.01842331010848284,0.0020585520134773104,0.09681396484375
15,0.018106454447690958,11.808240935498594,2.3692606079789242,0.5816993464052288,0.552930207047854,1.0,0.8366013071895425,0.4087110235800151,0.49822997097441646,-4.362753799190149,0.013819599896669388,0.0024468841962516307,0.0868438720703125
16,0.01292537905129732,12.30256343238494,2.3275805617182765,0.5784313725490197,0.5488149274396168,1.0,0.8431372549019608,0.3976414008857378,0.48726460465781996,-4.1292975282511994,0.008726134068274405,0.0015260760323144496,0.0965301513671875
17,0.023474046281764124,12.887313386973213,2.485565388596051,0.5588235294117647,0.5190947873602888,1.0,0.8823529411764706,0.41513794076208976,0.5058386841947223,-4.5277989566551815,0.01886079050600529,0.0014518183481413871,0.09471435546875
18,0.023480814513354716,11.468290331901288,2.3600671054640534,0.5915032679738562,0.5668810017087996,1.0,0.8169934640522876,0.4130353444541981,0.5032462384403079,-4.471283719250072,0.01878605973906815,0.0019047625944949686,0.091143798828125
