epoch,train_loss,val_loss,val_score_raw,val_acc_raw,val_f1_raw,val_middle_recall_raw,val_ratio_penalty_raw,q_MAE,q_RMSE,q_R2,train_loss_stage,train_loss_q,train_loss_mono_q
1,1.1044613732848056,0.9877901037666093,3.34755701188051,0.2823920265780731,0.17477237397290693,0.036036036036036036,1.1029900332225913,0.1725929243818074,0.19374523768281468,0.16621159049125334,1.0831148624420166,0.03102881573140621,0.0
2,1.0384036027315844,0.963207336656279,3.283325956168745,0.2757475083056478,0.18444444444444444,0.0,0.8239202657807307,0.16363494469477885,0.18406940956894066,0.24741246692886432,1.0167319655418396,0.02831765655428171,0.00021088123321533203
3,0.9176625906431002,1.0592459001612426,3.2299416050353122,0.292358803986711,0.19954648526077098,0.0,0.7840531561461794,0.15902812902713534,0.17467517336757188,0.322270878707243,0.8996921241283417,0.027040133625268935,0.0020828962326049803
4,0.7071530317943358,1.3532410978751128,2.212896366519063,0.4750830564784053,0.41113980314347964,0.44144144144144143,0.6378737541528239,0.16191454395107258,0.17564220509177036,0.31474605750364826,0.6836495161056518,0.021501898020505904,0.017331695556640624
5,0.42065146793162705,1.618185802111899,1.46358130509445,0.6212624584717608,0.5780596428780321,0.7387387387387387,0.5647840531561461,0.11478595410866595,0.1346548058033698,0.597248193492401,0.40410963296890257,0.010938925622031092,0.05758209228515625
6,0.20682777875285607,1.8630579149569189,1.4631881365902633,0.6810631229235881,0.6580763418950764,0.7927927927927928,0.4850498338870431,0.24838892872943436,0.28899604375304705,-0.8551437870115282,0.1948535069823265,0.007720439741387963,0.1115936279296875
7,0.09490524299219993,2.4350427394023413,0.9728828013728844,0.7408637873754153,0.7183955915621144,0.9369369369369369,0.47176079734219273,0.1993778598466981,0.22404992769299317,-0.11502190015448632,0.0819160496816039,0.008536720555275679,0.1272064208984375
8,0.049783295818737576,3.8739025729439187,0.9285513524336942,0.7009966777408638,0.6731067035945085,1.0,0.5980066445182726,0.039660387558002407,0.05594749781314593,0.9304727395800414,0.05192863270640373,0.004698753729462624,0.1264404296875
9,0.05329265204131405,3.131246142369576,0.805645336980665,0.7674418604651163,0.7472866203433123,0.990990990990991,0.4584717607973422,0.15375107952526637,0.19711042953575084,0.1369956397587725,0.044088899146299806,0.005828780913725495,0.092266845703125
10,0.057569424841441584,4.223114749512264,0.9169966872935474,0.7342192691029901,0.7015191552757206,1.0,0.5315614617940201,0.16934492728638886,0.21255756426261294,-0.0035682448409442014,0.04903962248936296,0.004915051511488855,0.096063232421875
11,0.046452935036284185,3.752064665130485,1.0699700811374062,0.7408637873754153,0.7233309642264866,1.0,0.5182724252491695,0.21543761572964565,0.28304753206928107,-0.7795595535637767,0.038839656347408893,0.0041993559338152405,0.0891845703125
12,0.04519181242800531,4.232816503235428,1.0597914591079423,0.7275747508305648,0.6959865749645431,1.0,0.5448504983388704,0.19566692278234665,0.2605482478928318,-0.5078915076546913,0.03808172852732241,0.003599842148832977,0.089691162109375
13,0.02716826550674894,4.427626568112798,1.1085274346876133,0.7209302325581395,0.6903828197945846,1.0,0.558139534883721,0.20447061970780459,0.2712782077709861,-0.6346455495222945,0.02086283080279827,0.003533132665324956,0.0908447265625
14,0.028753473636913933,4.602091129411684,1.2722586200445114,0.717607973421927,0.6897362585377153,1.0,0.5647840531561463,0.25274795184895843,0.3214829457857331,-1.2956710610708946,0.02758144848048687,0.0029999957187101245,0.098675537109375
15,0.029247615492571627,4.4874338504577524,1.2534062148483003,0.7209302325581395,0.6986728209974135,1.0,0.558139534883721,0.2502956745830485,0.32074311833560826,-1.285117181131147,0.02411876618862152,0.0031508872169069948,0.088800048828125
16,0.030772461710602935,4.630050174381326,1.2314684682686774,0.7242524916943521,0.6954251740711775,1.0,0.5514950166112957,0.23893264015251617,0.3146677756980635,-1.199370125927286,0.02461751562077552,0.0033955170772969724,0.08416748046875
17,0.02294183336662444,4.795273293263009,1.3740026851720657,0.717607973421927,0.6897362585377153,1.0,0.5647840531561463,0.27687704414624315,0.3506693297949358,-1.731425426685659,0.01743038488784805,0.0026722496142610906,0.088653564453125
18,0.02411035470590243,4.946953273099457,1.374032583201244,0.717607973421927,0.6897362585377153,1.0,0.5647840531561463,0.2767277725313193,0.35067759872415094,-1.7315542445085126,0.018452057987451552,0.0029486041457857937,0.089569091796875
19,0.025100371927220956,4.637809868269709,1.2022556848322932,0.7375415282392026,0.7065826875890714,1.0,0.5249169435215948,0.23903760789240713,0.31671552350510257,-1.22808873096636,0.021154537796974182,0.002501022384967655,0.09541015625
20,0.01980075819040355,4.718510550268125,1.29967683837484,0.7308970099667774,0.7010394135916064,1.0,0.5382059800664452,0.2641965823118077,0.3399717046047245,-1.5673159966296355,0.014528176514431834,0.0025777808274142443,0.094927978515625
21,0.02536764867182982,4.773385104147773,1.3467441162675065,0.7308970099667774,0.7053279336141549,1.0,0.5382059800664452,0.28125643601449224,0.354534843051526,-1.791975660111254,0.019763405446428805,0.00276537099853158,0.091259765625
22,0.03332731787709402,4.913613126572203,1.33089400386024,0.7275747508305648,0.7024825635714441,1.0,0.5448504983388704,0.27386713532910395,0.34765189744946984,-1.6846210391659908,0.026854753980296665,0.0034270143369212747,0.08492431640625
23,0.031832105817390835,5.040355731312733,1.3433873603014024,0.717607973421927,0.6897362585377153,1.0,0.5647840531561463,0.26760651750422,0.3421119575994048,-1.599742232821169,0.025628302758559585,0.0029047040268778803,0.094866943359375
24,0.029770406417895193,5.310284211811613,1.3844606008530607,0.7142857142857143,0.6868625975373112,1.0,0.5714285714285714,0.2773429690999446,0.3510457613193613,-1.7372927576193389,0.023774934851098807,0.002765937603544444,0.096136474609375
25,0.02433313660793922,5.519302004448562,1.4505945085427003,0.7109634551495017,0.6839688084959669,1.0,0.5780730897009967,0.29474914024438575,0.3665062254831795,-1.983709198752118,0.020262358151376246,0.0029333551530726252,0.091790771484375
