epoch,train_loss,val_loss,val_score_raw,val_acc_raw,val_f1_raw,val_middle_recall_raw,val_ratio_penalty_raw,q_MAE,q_RMSE,q_R2,train_loss_stage,train_loss_q,train_loss_mono_q
1,1.0406035655423214,0.8796745413228085,0.9865165512083661,0.694078947368421,0.6901914506532923,1.0,0.6118421052631579,0.16017529231153035,0.18936100503726536,0.21479582402975428,1.02198486328125,0.024759217351675033,2.6172399520874025e-05
2,0.868397521345239,0.8729112077700464,2.693870868553277,0.5,0.45406914875590526,0.0,0.756578947368421,0.12942826924355408,0.14790243096283107,0.5209816778639116,0.8432701110839844,0.022922378964722157,0.003963661193847656
3,0.5888428358655227,0.9682043101875981,2.1827065571028856,0.5789473684210527,0.5639649071486673,0.1981981981981982,0.5855263157894737,0.1279946081340313,0.14263088282772277,0.554519558511253,0.5688258647918701,0.015482886414974927,0.03078765869140625
4,0.32353172882607106,1.0295438204499845,1.0465307641828105,0.7401315789473685,0.7391919592484761,1.0,0.5197368421052632,0.24421258839337448,0.28284198155498425,-0.7518190435700804,0.30876439809799194,0.005374683206900955,0.085406494140625
5,0.11285235968075301,2.328305129942141,2.0286891441896255,0.680921052631579,0.6758844064639891,1.0,0.6381578947368421,0.4502621985187656,0.49016304107280023,-4.261173504418483,0.1058928158134222,0.0030655388371087612,0.12159423828125
6,0.06905429731858403,5.615140969031735,2.549152702598094,0.6019736842105263,0.5791542574399997,1.0,0.7960526315789473,0.481107766887075,0.5438899370961536,-5.477740530679555,0.05983472652733326,0.004348770738579333,0.119256591796875
7,0.06032377618708109,7.138596128868429,2.269042660258907,0.5888157894736842,0.5569928351524368,1.0,0.8223684210526315,0.4008548496977279,0.4777351899103041,-3.997766547959711,0.053157306462526324,0.0025018305284902455,0.0964599609375
8,0.0499740433143942,6.685425356030464,1.9930125447051315,0.6019736842105263,0.5795045932874571,1.0,0.7960526315789473,0.3582820753125768,0.42694119118056983,-2.9915136210884503,0.04426150470972061,0.0029962149681523444,0.0767608642578125
9,0.03015849278553536,3.8678627680791053,1.613047442379133,0.6842105263157895,0.6781001407196806,1.0,0.6315789473684211,0.342003457052143,0.3972930179401177,-2.456394985047665,0.024420468509197234,0.002560582512523979,0.0945098876953125
10,0.028973173105010862,4.94671858494219,2.050844103802876,0.6611842105263158,0.6528521797946257,1.0,0.6776315789473685,0.4162690876738021,0.48195776964165987,-4.086504963151669,0.024558485299348832,0.002366064733359963,0.089764404296875
11,0.04510580243444756,6.444968277294385,2.1991198133174876,0.6118421052631579,0.5921365693130399,1.0,0.7763157894736842,0.41005735511058256,0.4801620139141872,-4.048671342417052,0.04168118797242641,0.0020296090166084467,0.088922119140625
12,0.0348632952541505,4.8505991191456195,1.833773436818451,0.6710526315789473,0.664312727121748,1.0,0.6578947368421053,0.37671087780281115,0.4408842306515134,-3.2564803386150123,0.029304880648851395,0.002074325061403215,0.092974853515625
13,0.03732333224462835,7.251055326508848,2.274089817381701,0.6019736842105263,0.5795045932874571,1.0,0.7960526315789473,0.4111335012865694,0.48923062774607196,-4.2411763930575415,0.03246170543134212,0.0021060406579636037,0.09344482421875
14,0.02099512147374059,7.377586405528219,2.2899970756237478,0.5986842105263158,0.5750309420461844,1.0,0.8026315789473686,0.41133076128991025,0.4902634077728208,-4.263328300437476,0.01637919694185257,0.0018026660138275475,0.0863037109375
15,0.019781235188833977,6.8092619133623025,2.2354583726172934,0.6151315789473685,0.596722415182335,1.0,0.7697368421052632,0.41172809212615613,0.49014900778983184,-4.260872255758529,0.015318404138088226,0.0016678306506946682,0.09080810546875
16,0.02497715914719983,5.935946028483541,2.0570640553535138,0.6447368421052632,0.6332454620772765,1.0,0.7105263157894737,0.39813210952438804,0.47228325932538184,-3.8843480588125097,0.02014857865869999,0.002071490557864308,0.0955718994140625
17,0.023536841434083487,6.349567374900768,2.1789422714448063,0.631578947368421,0.6174880286375606,1.0,0.7368421052631579,0.4120682025034177,0.4893897447392882,-4.244586219832753,0.019455670565366744,0.0018919665133580565,0.0933624267578125
