epoch,train_loss,val_loss,val_score_raw,val_acc_raw,val_f1_raw,val_middle_recall_raw,val_ratio_penalty_raw,q_MAE,q_RMSE,q_R2,train_loss_stage,train_loss_q,train_loss_mono_q
1,1.1043099034268198,1.0874212009962214,2.2108388678681306,0.5415282392026578,0.5661639117284896,0.2878787878787879,0.5448504983388704,0.22637948864124147,0.24664348025973729,-0.3159946602552386,1.0861355066299438,0.02250665593892336,0.0003366053104400635
2,0.9788153674515379,0.9726531709547455,1.8343918539745334,0.6910299003322259,0.7000307911937186,0.3181818181818182,0.5980066445182723,0.207872608422837,0.227620265735116,-0.12082213554225008,0.9605081975460052,0.016630630660802125,0.011401557922363281
3,0.7298483526785904,0.7257334456540817,2.141361614293469,0.6112956810631229,0.6151677509886465,0.19696969696969696,0.7043189368770764,0.1501153258489216,0.16142120999925502,0.43631556321725584,0.7084145098924637,0.008566172746941447,0.062481689453125
4,0.4280445852449962,0.9327898348845616,2.299379287372126,0.5647840531561462,0.565202381673623,0.13636363636363635,0.7574750830564785,0.07116404259917744,0.0818525662064325,0.8550629402134758,0.4066189840435982,0.0047165029915049676,0.12791748046875
5,0.21614193307402918,1.3104863519288377,2.2651627380601616,0.5614617940199336,0.566434010927893,0.1590909090909091,0.7375415282392026,0.06376169829867608,0.07822980243787363,0.8676087403526362,0.20684127360582352,0.0063694236567243935,0.137567138671875
6,0.11306581913533797,1.9666114244671953,2.557574720931478,0.5348837209302325,0.5158218995525553,0.03787878787878788,0.8438538205980067,0.11019750157265965,0.12310085914004003,0.6721788154302133,0.10597627945244312,0.005126787372864783,0.083392333984375
7,0.048662208249650125,2.0903484462311743,2.663348160098566,0.5149501661129569,0.48452674897119347,0.0,0.9169435215946844,0.06440983227519102,0.07760038483763132,0.8697305446407548,0.041522723622620106,0.003567710262723267,0.0909515380859375
8,0.04290478711211404,2.290173818423812,2.7061031135789677,0.5149501661129569,0.4798514242958687,0.0,0.9700996677740865,0.10051594130026542,0.1146802102520732,0.7154937519665978,0.03923922665417194,0.003409285331144929,0.1093994140625
9,0.04021396402554259,2.4809605184465995,2.7034807516549297,0.5149501661129569,0.4798514242958687,0.0,0.9700996677740865,0.09502901453710473,0.10943548640399711,0.7409216082558507,0.033909686654806134,0.003939094278030098,0.0897125244140625
10,0.05524430862408243,2.395897635475321,2.7066615480652763,0.5116279069767442,0.47703471426561334,0.0,0.9767441860465116,0.08406431517529725,0.09774129408895559,0.7933330563253231,0.0478072602301836,0.003265019180253148,0.09093017578125
11,0.06024645067182094,2.5619234546548704,2.704814588865484,0.5116279069767442,0.47703471426561334,0.0,0.9767441860465116,0.07972444910741723,0.094047375689372,0.8086589247151781,0.05316483657807112,0.0031537034083157778,0.091131591796875
12,0.0365417891265546,2.5783938128266026,2.701515264612138,0.5149501661129569,0.4798514242958687,0.0,0.9700996677740865,0.09095037364682486,0.10550451231841375,0.7591997596477732,0.030222745868377386,0.00299968293402344,0.08809814453125
13,0.02369967160709326,2.694358927500976,2.706561138421756,0.5116279069767442,0.47703471426561334,0.0,0.9767441860465116,0.08300529153046021,0.0975404748019156,0.794181419812477,0.017933720303699375,0.002972203306853771,0.0915283203125
14,0.034171223106710516,2.873915572629072,2.7290407450593257,0.5049833887043189,0.4713273608498992,0.0,0.9900332225913622,0.09023118439900915,0.10621067775309324,0.7559655116194965,0.027800201997160913,0.0027428442263044417,0.09530029296875
15,0.022953717452644115,2.9408018359499812,2.730263636418941,0.5049833887043189,0.4713273608498992,0.0,0.9900332225913622,0.09248716752988556,0.10865646047232454,0.7445970233212965,0.017801966797560454,0.0035985799971967936,0.080291748046875
16,0.028181994406574488,3.008589750697273,2.7278795745910913,0.5049833887043189,0.4713273608498992,0.0,0.9900332225913622,0.08844938413843365,0.10388833681662502,0.7665206720940123,0.022373192093800752,0.003204031242057681,0.08277587890625
17,0.01933567212628467,3.0696388934692522,2.7248511956252934,0.5049833887043189,0.4713273608498992,0.0,0.9900332225913622,0.08277818397232069,0.09783157888502925,0.7929510785593263,0.014744994323700666,0.002824640821199864,0.083184814453125
18,0.03517653307942457,3.036811674128215,2.719212207247629,0.5083056478405316,0.47419354838709676,0.0,0.9833887043189369,0.08905527465961305,0.10472813328209668,0.762730687169685,0.028834536857903003,0.0033191292313858867,0.092950439453125
