epoch,train_loss,val_loss,val_score_raw,val_acc_raw,val_f1_raw,val_middle_recall_raw,val_ratio_penalty_raw,q_MAE,q_RMSE,q_R2,train_loss_stage,train_loss_q,train_loss_mono_q
1,1.1158745522592581,1.1145469417759017,2.865481056394141,0.434640522875817,0.42820982805271884,0.0,0.6274509803921569,0.22968900892761798,0.2511716933371836,-0.34389841563687074,1.1003645181655883,0.02248620968312025,7.60793685913086e-05
2,1.0632983765570947,1.078840308719211,2.424010897350682,0.6078431372549019,0.5866073345643491,0.09848484848484848,0.7712418300653594,0.22604336212176124,0.24723198539322463,-0.3020701052256656,1.0477606892585754,0.02165334764868021,0.0012565135955810546
3,0.9815241624327267,1.0051630836686278,2.368231465526758,0.6143790849673203,0.5937622712487481,0.10606060606060606,0.7712418300653594,0.2144464194725931,0.234872191450502,-0.17513633508588455,0.9643741190433502,0.018126819282770157,0.009422492980957032
4,0.8331903168578553,0.8617494359515072,2.2157544970685126,0.630718954248366,0.6172132381472833,0.14393939393939395,0.738562091503268,0.1836201465548643,0.20271975558949468,0.12457851152937816,0.8187271118164062,0.012143021682277322,0.03525543212890625
5,0.6425184475051032,0.7504563545869067,2.2126829148407676,0.6143790849673203,0.6059529164792322,0.14393939393939395,0.738562091503268,0.12647495070606277,0.136872080568591,0.6009247514437461,0.6377782046794891,0.005934145767241716,0.075006103515625
6,0.42190345927001605,0.8245214717645272,2.2372129514617223,0.5588235294117647,0.5643033190678735,0.17424242424242425,0.7124183006535947,0.05375995090097384,0.06588993523417257,0.9075167216459042,0.415174326300621,0.0021604518638923763,0.106854248046875
7,0.2682205994729123,0.8775611306644149,2.0346517746570463,0.6013071895424836,0.611193939941568,0.24242424242424243,0.65359477124183,0.05310365681846937,0.06308522620772343,0.9152225431925535,0.2601475492119789,0.002941253047902137,0.13140869140625
8,0.1479223044284808,1.2921835005745974,2.1475204955034033,0.5816993464052288,0.5898804983473176,0.21212121212121213,0.6797385620915033,0.09567333424305605,0.10742679547768369,0.7541612738335622,0.14346193224191667,0.002356849960051477,0.121124267578125
9,0.09109851766645519,1.561624997045869,2.230040807429747,0.5849673202614379,0.5854315205497592,0.1590909090909091,0.7254901960784315,0.09613722044171072,0.10902694926507162,0.7467830490468985,0.08465674482285976,0.0032370429253205657,0.0882080078125
10,0.04731519978030834,1.7578339524981048,2.2799089550352103,0.5686274509803921,0.5686730251380919,0.14393939393939395,0.738562091503268,0.0766450114840386,0.09034915376488337,0.826110550209475,0.04500522203743458,0.0022519796970300377,0.09295654296875
11,0.04578713926614499,1.937477883846298,2.301286096888951,0.5784313725490197,0.5720751283234612,0.12121212121212122,0.7581699346405228,0.08037565217590799,0.09260538351297305,0.8173172568859209,0.04089587014168501,0.002379358548205346,0.09488525390625
12,0.03559308876496514,2.0562005679555284,2.331247357463767,0.5784313725490197,0.5682602435512605,0.10606060606060606,0.7712418300653595,0.08465862184081202,0.09785821804830067,0.7960049349426894,0.03174342513084412,0.0019781059585511685,0.096942138671875
13,0.02782058430945172,2.2882566888043594,2.3672442214176224,0.5686274509803921,0.5586225509648476,0.09848484848484848,0.7777777777777777,0.0923930148234944,0.10435665903085593,0.7680120707093141,0.023397336713969707,0.0022118231048807503,0.09246826171875
14,0.03440279912909651,2.2863691632873286,2.379919616297769,0.5686274509803921,0.5565721726764159,0.09090909090909091,0.7843137254901961,0.0900272686837935,0.10202955931840144,0.7782431332842423,0.033475539460778234,0.0021907002781517805,0.088507080078125
15,0.03701463945550856,2.2941599543102913,2.3716873229112108,0.565359477124183,0.5560558505294722,0.09848484848484848,0.7777777777777777,0.08771719367188566,0.10054683326071215,0.7846415836886458,0.03245488367974758,0.002476907323580235,0.098394775390625
16,0.021222527704986872,2.387287442639373,2.3765630869871615,0.5686274509803921,0.5565721726764159,0.09090909090909091,0.7843137254901961,0.08282192886557455,0.09531650069718632,0.8064642343964205,0.017307212948799132,0.002241320989560336,0.08814697265625
17,0.026432940298143554,2.3988684932549114,2.373005340977567,0.5718954248366013,0.559071046300388,0.09090909090909091,0.7843137254901961,0.08814914113068892,0.10073425308794916,0.7838379769758974,0.021157317887991668,0.0020104584633372723,0.1033935546875
18,0.03961080648735458,2.346701435969984,2.373320301235097,0.5718954248366013,0.559071046300388,0.09090909090909091,0.7843137254901961,0.0879755903254537,0.10136417360300823,0.7811260765450943,0.0367314737290144,0.002243244578130543,0.09200439453125
19,0.028878571502133913,2.5146308661456787,2.415335531013568,0.565359477124183,0.5496954337290472,0.07575757575757576,0.7973856209150327,0.0912272812055996,0.10430730440287506,0.7682314524054465,0.027342981100082396,0.00213544734288007,0.09541015625
20,0.027577281046926586,2.4684174933160343,2.421395364555847,0.5620915032679739,0.5472444705894183,0.07575757575757576,0.7973856209150327,0.09112558827972879,0.10400871223990503,0.7695564836593564,0.024552547559142112,0.002425540576223284,0.09024658203125
21,0.03647406797040424,2.469712273242086,2.4197384186893327,0.5620915032679739,0.5472444705894183,0.07575757575757576,0.7973856209150327,0.08780256310611768,0.10069482050687659,0.7840071777770917,0.031279227428603916,0.002283550810534507,0.079620361328125
22,0.02254880591009567,2.498446423876909,2.4335917496401227,0.5620915032679739,0.5449350778075132,0.06818181818181818,0.803921568627451,0.08734970026059088,0.10010195815137266,0.7865430984923032,0.017588646296644583,0.002137075155042112,0.094366455078125
23,0.022397611445436876,2.5451399807519968,2.4348242469495505,0.5620915032679739,0.5449350778075132,0.06818181818181818,0.803921568627451,0.08947755335495362,0.10256695277022827,0.7759009781857893,0.017181861272547394,0.0021530950674787165,0.104254150390625
