Dataset,Method,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
NASA_Milling,B2_TCN_GRU,3,0.49074162679425837,0.307879570642544,0.0,0.25485625485625485,0.6687824570713772,0.8333333333333333,0.15757575757575754,0.2916666666666264,0.5507575757575216,1.0,0.5,0.06341299518114984,,,,
NASA_Milling,B2_TCN_GRU,13,0.5656698564593301,0.32766129611480654,0.0,0.3447802197802198,0.6382036685641999,0.48888888888888893,0.4090909090909091,0.0,0.5909090909090349,0.75,0.0,0.21196887770941147,,,,
NASA_Milling,B2_TCN_GRU,23,0.43107655502392345,0.2423472930719307,0.0,0.0909090909090909,0.6361327883067013,0.1,0.08333333333333333,0.28409090909088214,0.6325757575756863,1.5,1.75,0.09172153716079057,,,,
NASA_Milling,B2_TCN_GRU,33,0.5937799043062201,0.2817071272953626,0.0,0.11309523809523808,0.7320261437908497,0.41666666666666663,0.06818181818181818,0.0,0.931818181818076,0.75,0.0,0.10044955660308161,,,,
NASA_Milling,B2_TCN_GRU,43,0.5801913875598086,0.33723698884989206,0.0,0.3311965811965812,0.680514385353095,0.6458333333333333,0.32651515151515154,0.0,0.6734848484847822,2.25,0.0,0.1970587893655257,,,,
NASA_Milling,B2_TCN_GRU,53,0.6037799043062201,0.31222492784992784,0.0,0.1883116883116883,0.7483630952380952,0.4,0.16136363636363635,0.09772727272726316,0.7409090909090033,1.25,0.75,0.018775230783614327,,,,
NASA_Milling,B2_TCN_GRU,63,0.598732057416268,0.35321223316912975,0.0,0.36279761904761904,0.69683908045977,0.4375,0.3136363636363636,0.0,0.686363636363563,1.75,0.0,0.25482673796435096,,,,
NASA_Milling,B2_TCN_GRU,73,0.5629425837320574,0.3518884973344176,0.0,0.6213517665130569,0.4343137254901961,0.518546365914787,0.8613636363636363,0.0,0.1386363636363508,1.75,0.0,0.08373741626680367,,,,
NASA_Milling,B2_TCN_GRU,83,0.5488277511961722,0.3323253543841779,0.0,0.6154761904761904,0.3814998726763432,0.48020833333333335,0.8712121212121212,0.0,0.12878787878786072,1.25,0.0,0.0662268368150329,,,,
NASA_Milling,B2_TCN_GRU,93,0.5347368421052632,0.23760683760683757,0.0,0.0,0.7128205128205127,0.0,0.0,0.0749999999999925,0.9249999999998955,1.25,2.5,0.04225463690679692,,,,
