eta,fine_weight,temperature,mid_floor,late_tau,early_tau,order_blend,val_Acc,val_Macro_F1,val_E_F1,val_M_F1,val_L_F1,val_M_Pre,val_M_Rec,val_M_to_E,val_M_to_L,val_n_middle_true,val_Rev,val_Jump,val_Smooth,val_q_MAE,val_q_RMSE,val_q_R2,val_Spearman,val_Pearson,val_q_Smooth,val_score
0.55,0.3,1.2,0.12,0.66,0.34,0.5,0.5852842809364549,0.4785226693277334,0.799405646359584,0.6361623616236163,0.0,0.497116493656286,0.8831967213114754,0.1168032786885246,0.0,488,11,0,0.04367383188769827,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2053413247452502
0.55,0.3,1.2,0.12,0.72,0.34,0.5,0.5852842809364549,0.4785226693277334,0.799405646359584,0.6361623616236163,0.0,0.497116493656286,0.8831967213114754,0.1168032786885246,0.0,488,11,0,0.04184183689698372,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2053413247452502
0.55,0.3,1.2,0.04,0.72,0.34,0.5,0.5852842809364549,0.4785226693277334,0.799405646359584,0.6361623616236163,0.0,0.497116493656286,0.8831967213114754,0.1168032786885246,0.0,488,11,0,0.04184183689698372,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2053413247452502
0.55,0.3,1.2,0.08,0.72,0.34,0.5,0.5852842809364549,0.4785226693277334,0.799405646359584,0.6361623616236163,0.0,0.497116493656286,0.8831967213114754,0.1168032786885246,0.0,488,11,0,0.04184183689698372,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2053413247452502
0.55,0.3,1.2,0.04,0.66,0.34,0.5,0.5852842809364549,0.4785226693277334,0.799405646359584,0.6361623616236163,0.0,0.497116493656286,0.8831967213114754,0.1168032786885246,0.0,488,11,0,0.04367383188769827,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2053413247452502
0.55,0.3,1.2,0.08,0.66,0.34,0.5,0.5852842809364549,0.4785226693277334,0.799405646359584,0.6361623616236163,0.0,0.497116493656286,0.8831967213114754,0.1168032786885246,0.0,488,11,0,0.04367383188769827,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2053413247452502
0.55,0.3,1.2,0.12,0.72,0.38,0.5,0.5861204013377926,0.47931867108861353,0.8029411764705883,0.6350148367952523,0.0,0.49767441860465117,0.8770491803278688,0.12295081967213115,0.0,488,11,0,0.04211371113783214,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2166190386486062
0.55,0.3,1.2,0.12,0.66,0.38,0.5,0.5861204013377926,0.47931867108861353,0.8029411764705883,0.6350148367952523,0.0,0.49767441860465117,0.8770491803278688,0.12295081967213115,0.0,488,11,0,0.04394015358232912,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2166190386486062
0.55,0.3,1.2,0.08,0.66,0.38,0.5,0.5861204013377926,0.47931867108861353,0.8029411764705883,0.6350148367952523,0.0,0.49767441860465117,0.8770491803278688,0.12295081967213115,0.0,488,11,0,0.04394015358232912,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2166190386486062
0.55,0.3,1.2,0.04,0.66,0.38,0.5,0.5861204013377926,0.47931867108861353,0.8029411764705883,0.6350148367952523,0.0,0.49767441860465117,0.8770491803278688,0.12295081967213115,0.0,488,11,0,0.04394015358232912,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2166190386486062
0.55,0.3,1.2,0.08,0.72,0.38,0.5,0.5861204013377926,0.47931867108861353,0.8029411764705883,0.6350148367952523,0.0,0.49767441860465117,0.8770491803278688,0.12295081967213115,0.0,488,11,0,0.04211371113783214,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2166190386486062
0.55,0.3,1.2,0.04,0.72,0.38,0.5,0.5861204013377926,0.47931867108861353,0.8029411764705883,0.6350148367952523,0.0,0.49767441860465117,0.8770491803278688,0.12295081967213115,0.0,488,11,0,0.04211371113783214,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2166190386486062
0.55,0.3,1.2,0.04,0.66,0.42,0.5,0.5869565217391305,0.48008000391323485,0.8058394160583942,0.6344005956813105,0.0,0.4982456140350877,0.8729508196721312,0.12704918032786885,0.0,488,10,0,0.04403448320881839,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.223628142799696
0.55,0.3,1.2,0.12,0.66,0.42,0.5,0.5869565217391305,0.48008000391323485,0.8058394160583942,0.6344005956813105,0.0,0.4982456140350877,0.8729508196721312,0.12704918032786885,0.0,488,10,0,0.04403448320881839,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.223628142799696
0.55,0.3,1.2,0.12,0.72,0.42,0.5,0.5869565217391305,0.48008000391323485,0.8058394160583942,0.6344005956813105,0.0,0.4982456140350877,0.8729508196721312,0.12704918032786885,0.0,488,10,0,0.04221222746111533,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.223628142799696
0.55,0.3,1.2,0.04,0.72,0.42,0.5,0.5869565217391305,0.48008000391323485,0.8058394160583942,0.6344005956813105,0.0,0.4982456140350877,0.8729508196721312,0.12704918032786885,0.0,488,10,0,0.04221222746111533,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.223628142799696
0.55,0.3,1.2,0.08,0.72,0.42,0.5,0.5869565217391305,0.48008000391323485,0.8058394160583942,0.6344005956813105,0.0,0.4982456140350877,0.8729508196721312,0.12704918032786885,0.0,488,10,0,0.04221222746111533,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.223628142799696
0.55,0.3,1.2,0.08,0.66,0.42,0.5,0.5869565217391305,0.48008000391323485,0.8058394160583942,0.6344005956813105,0.0,0.4982456140350877,0.8729508196721312,0.12704918032786885,0.0,488,10,0,0.04403448320881839,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.223628142799696
0.55,0.2,1.2,0.12,0.72,0.42,0.5,0.5877926421404682,0.48082263103089207,0.8081395348837209,0.6343283582089553,0.0,0.4988262910798122,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.043729117743400846,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2263526739692259
0.55,0.2,1.2,0.08,0.72,0.42,0.5,0.5877926421404682,0.48082263103089207,0.8081395348837209,0.6343283582089553,0.0,0.4988262910798122,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.043729117743400846,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2263526739692259
0.55,0.2,1.2,0.04,0.72,0.42,0.5,0.5877926421404682,0.48082263103089207,0.8081395348837209,0.6343283582089553,0.0,0.4988262910798122,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.043729117743400846,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2263526739692259
0.55,0.2,1.2,0.08,0.66,0.42,0.5,0.5877926421404682,0.48082263103089207,0.8081395348837209,0.6343283582089553,0.0,0.4988262910798122,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.045965169285829575,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2263526739692259
0.55,0.2,1.2,0.04,0.66,0.42,0.5,0.5877926421404682,0.48082263103089207,0.8081395348837209,0.6343283582089553,0.0,0.4988262910798122,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.045965169285829575,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2263526739692259
0.55,0.2,1.2,0.12,0.66,0.42,0.5,0.5877926421404682,0.48082263103089207,0.8081395348837209,0.6343283582089553,0.0,0.4988262910798122,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.045965169285829575,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2263526739692259
0.55,0.3,1.0,0.08,0.66,0.42,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.046526839653739306,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.3,1.0,0.04,0.66,0.42,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.046526839653739306,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.3,1.0,0.12,0.72,0.42,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.044222658517382385,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.3,1.0,0.08,0.72,0.42,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.044222658517382385,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.3,1.0,0.12,0.66,0.42,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.046526839653739306,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.3,1.0,0.04,0.72,0.42,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.044222658517382385,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.2,1.2,0.08,0.66,0.38,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04583688833259775,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.2,1.2,0.08,0.72,0.38,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04359589170409815,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.2,1.2,0.12,0.66,0.38,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04583688833259775,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.2,1.2,0.04,0.66,0.38,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04583688833259775,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.2,1.2,0.04,0.72,0.38,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04359589170409815,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.2,1.2,0.12,0.72,0.38,0.5,0.5869565217391305,0.480086663258317,0.8064046579330422,0.633855331841909,0.0,0.49824150058616645,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04359589170409815,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2279247621431386
0.55,0.3,1.0,0.08,0.72,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.04378411333637206,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.3,1.0,0.04,0.66,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.046097784189351995,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.3,1.0,0.12,0.72,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.04378411333637206,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.3,1.0,0.12,0.66,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.046097784189351995,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.3,1.0,0.08,0.66,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.046097784189351995,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.2,1.2,0.12,0.66,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.045560981793784615,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.2,1.2,0.12,0.72,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.043314544264494104,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.2,1.2,0.04,0.72,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.043314544264494104,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.2,1.2,0.08,0.66,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.045560981793784615,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.2,1.2,0.08,0.72,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.043314544264494104,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.2,1.2,0.04,0.66,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.045560981793784615,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.3,1.0,0.04,0.72,0.34,0.5,0.5836120401337793,0.47711398692040935,0.7988252569750367,0.6325167037861915,0.0,0.4959254947613504,0.8729508196721312,0.12704918032786885,0.0,488,11,0,0.04378411333637206,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2299386413978728
0.55,0.3,1.0,0.04,0.66,0.38,0.5,0.5852842809364549,0.4786103668114201,0.8029197080291971,0.6329113924050633,0.0,0.49707602339181284,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04637822085335546,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2310732993927112
0.55,0.3,1.0,0.12,0.66,0.38,0.5,0.5852842809364549,0.4786103668114201,0.8029197080291971,0.6329113924050633,0.0,0.49707602339181284,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04637822085335546,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2310732993927112
0.55,0.3,1.0,0.08,0.72,0.38,0.5,0.5852842809364549,0.4786103668114201,0.8029197080291971,0.6329113924050633,0.0,0.49707602339181284,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04407158041160648,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2310732993927112
0.55,0.3,1.0,0.08,0.66,0.38,0.5,0.5852842809364549,0.4786103668114201,0.8029197080291971,0.6329113924050633,0.0,0.49707602339181284,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04637822085335546,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2310732993927112
0.55,0.3,1.0,0.12,0.72,0.38,0.5,0.5852842809364549,0.4786103668114201,0.8029197080291971,0.6329113924050633,0.0,0.49707602339181284,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04407158041160648,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2310732993927112
0.55,0.3,1.0,0.04,0.72,0.38,0.5,0.5852842809364549,0.4786103668114201,0.8029197080291971,0.6329113924050633,0.0,0.49707602339181284,0.8709016393442623,0.1290983606557377,0.0,488,10,0,0.04407158041160648,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2310732993927112
0.55,0.1,1.2,0.12,0.72,0.38,0.5,0.5869565217391305,0.4800916858070183,0.806966618287373,0.6333084391336818,0.0,0.4982373678025852,0.8688524590163934,0.13114754098360656,0.0,488,10,0,0.04500957459333085,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2322230182829619
0.55,0.1,1.2,0.08,0.66,0.38,0.5,0.5869565217391305,0.4800916858070183,0.806966618287373,0.6333084391336818,0.0,0.4982373678025852,0.8688524590163934,0.13114754098360656,0.0,488,10,0,0.04771813249925973,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2322230182829619
0.55,0.1,1.2,0.12,0.66,0.38,0.5,0.5869565217391305,0.4800916858070183,0.806966618287373,0.6333084391336818,0.0,0.4982373678025852,0.8688524590163934,0.13114754098360656,0.0,488,10,0,0.04771813249925973,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2322230182829619
0.55,0.1,1.2,0.08,0.72,0.38,0.5,0.5869565217391305,0.4800916858070183,0.806966618287373,0.6333084391336818,0.0,0.4982373678025852,0.8688524590163934,0.13114754098360656,0.0,488,10,0,0.04500957459333085,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2322230182829619
0.55,0.1,1.2,0.04,0.72,0.38,0.5,0.5869565217391305,0.4800916858070183,0.806966618287373,0.6333084391336818,0.0,0.4982373678025852,0.8688524590163934,0.13114754098360656,0.0,488,10,0,0.04500957459333085,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2322230182829619
0.55,0.1,1.2,0.04,0.66,0.38,0.5,0.5869565217391305,0.4800916858070183,0.806966618287373,0.6333084391336818,0.0,0.4982373678025852,0.8688524590163934,0.13114754098360656,0.0,488,10,0,0.04771813249925973,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.2322230182829619
0.55,0.2,1.0,0.08,0.72,0.34,0.5,0.5844481605351171,0.47787002227791703,0.8011695906432749,0.6324404761904762,0.0,0.49649532710280375,0.8709016393442623,0.1290983606557377,0.0,488,11,0,0.04519271543850936,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.232649764327552
0.55,0.2,1.0,0.04,0.72,0.34,0.5,0.5844481605351171,0.47787002227791703,0.8011695906432749,0.6324404761904762,0.0,0.49649532710280375,0.8709016393442623,0.1290983606557377,0.0,488,11,0,0.04519271543850936,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.232649764327552
0.55,0.2,1.0,0.12,0.72,0.34,0.5,0.5844481605351171,0.47787002227791703,0.8011695906432749,0.6324404761904762,0.0,0.49649532710280375,0.8709016393442623,0.1290983606557377,0.0,488,11,0,0.04519271543850936,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.232649764327552
0.65,0.3,1.2,0.08,0.72,0.34,0.5,0.5861204013377926,0.47935612634501906,0.8052325581395349,0.6328358208955224,0.0,0.49765258215962443,0.8688524590163934,0.13114754098360656,0.0,488,11,0,0.04530660205197504,0.13016743001809641,0.15907593175691317,0.4086202698128262,0.6908915885829118,0.6656756885872663,0.010345784513594917,1.233794698146299
