Metric,Mean,Std,Min,Max,N
Acc,0.8930921052631579,0.07130144463097174,0.7697368421052632,0.9802631578947368,10
Macro-F1,0.8914579935794477,0.07707026510012649,0.7430675338713816,0.9809087684430984,10
E-F1,0.9289495981042641,0.04506010364464524,0.8333333333333334,0.9807692307692308,10
M-F1,0.8291529622558654,0.1317714953668274,0.5394736842105263,0.9734513274336284,10
L-F1,0.9162714203782132,0.07694329043410485,0.8036529680365296,0.9943502824858758,10
M-Precision,0.9402451031318668,0.08577321109000045,0.7058823529411765,1.0,10
M-Recall,0.7603603603603604,0.1711553651624417,0.3693693693693693,0.990990990990991,10
M_to_E,0.09189189189189104,0.08773703823339331,0.0,0.243243243243241,10
M_to_L,0.1477477477477464,0.15936866487586834,0.0,0.3873873873873839,10
Rev,4.9,1.9692073983655907,3.0,8.0,10
Jump,0.0,0.0,0.0,0.0,10
Smooth,0.10341101847589014,0.028190575532964852,0.0598574616014957,0.1503698974847793,10
q-MAE,,,,,0
q-RMSE,,,,,0
q-R2,,,,,0
Spearman,,,,,0
