Method,Dataset,Task,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
B5_MultiSource_Attention,MTW_CM,D1M,3,0.8217765042979943,0.8291999923671769,0.9077568134171908,0.7864547339322737,0.7933884297520661,0.720253164556962,0.8660578386605784,0.0289193302891932,0.1050228310502281,97,3,0.2182724624872207,,,,
B5_MultiSource_Attention,MTW_CM,D1M,13,0.8326647564469914,0.8401825345453663,0.9138655462184874,0.7873436350257542,0.8193384223918575,0.7621082621082621,0.8143074581430746,0.0243531202435311,0.1613394216133939,95,3,0.2130118161439895,,,,
B5_MultiSource_Attention,MTW_CM,D1M,23,0.8435530085959886,0.8504408240895162,0.922440537745605,0.8008784773060029,0.8280034572169404,0.771509167842031,0.832572298325723,0.0304414003044139,0.1369863013698628,75,3,0.1831374615430832,,,,
B5_MultiSource_Attention,MTW_CM,D1M,33,0.8355300859598854,0.8425030591972152,0.9083245521601686,0.7896296296296297,0.8295549958018472,0.7691197691197691,0.8112633181126332,0.0243531202435311,0.1643835616438353,79,4,0.203562706708908,,,,
B5_MultiSource_Attention,MTW_CM,D1M,43,0.836676217765043,0.8437222995003267,0.908130939809926,0.7923976608187134,0.8306382978723404,0.7623066104078763,0.8249619482496194,0.0243531202435311,0.150684931506849,73,2,0.1719965785741806,,,,
B5_MultiSource_Attention,MTW_CM,D1M,53,0.8372492836676217,0.844395835670524,0.9194214876033058,0.7911439114391144,0.8226221079691517,0.7679083094555874,0.8158295281582952,0.0334855403348553,0.150684931506849,103,2,0.2250790446996688,,,,
B5_MultiSource_Attention,MTW_CM,D1M,63,0.8418338108882522,0.849040362106011,0.9225941422594144,0.8031609195402298,0.8213660245183888,0.7605442176870748,0.8508371385083714,0.0213089802130897,0.1278538812785386,82,3,0.1923909187316894,,,,
B5_MultiSource_Attention,MTW_CM,D1M,73,0.8389684813753582,0.846033454509019,0.9202072538860104,0.7961876832844574,0.8217054263565892,0.768033946251768,0.8264840182648402,0.0304414003044139,0.1430745814307455,90,5,0.2224782854318618,,,,
B5_MultiSource_Attention,MTW_CM,D1M,83,0.8458452722063037,0.8523282098687494,0.9155370177267989,0.8014814814814815,0.8399661303979679,0.7806637806637806,0.8234398782343988,0.0289193302891932,0.1476407914764076,66,2,0.1721383184194564,,,,
B5_MultiSource_Attention,MTW_CM,D1M,93,0.8297994269340975,0.8374398574060198,0.9200415368639668,0.7894361170592434,0.8028419182948491,0.7432795698924731,0.8417047184170472,0.0273972602739725,0.13089802130898,88,2,0.2087829113006591,,,,
