Method,Dataset,Task,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
B5_MultiSource_Attention,MTW_CM,D1M,3,0.8217765042979943,0.8291999923671769,0.9077568134171908,0.7864547339322737,0.7933884297520661,0.720253164556962,0.8660578386605784,0.0289193302891932,0.1050228310502281,97,3,0.2182724624872207,,,,
B5_MultiSource_Attention,MTW_CM,D1M,13,0.8326647564469914,0.8401825345453663,0.9138655462184874,0.7873436350257542,0.8193384223918575,0.7621082621082621,0.8143074581430746,0.0243531202435311,0.1613394216133939,95,3,0.2130118161439895,,,,
B5_MultiSource_Attention,MTW_CM,D1M,23,0.8435530085959886,0.8504408240895162,0.922440537745605,0.8008784773060029,0.8280034572169404,0.771509167842031,0.832572298325723,0.0304414003044139,0.1369863013698628,75,3,0.1831374615430832,,,,
B5_MultiSource_Attention,MTW_CM,D1M,33,0.8355300859598854,0.8425030591972152,0.9083245521601686,0.7896296296296297,0.8295549958018472,0.7691197691197691,0.8112633181126332,0.0243531202435311,0.1643835616438353,79,4,0.203562706708908,,,,
B5_MultiSource_Attention,MTW_CM,D1M,43,0.836676217765043,0.8437222995003267,0.908130939809926,0.7923976608187134,0.8306382978723404,0.7623066104078763,0.8249619482496194,0.0243531202435311,0.150684931506849,73,2,0.1719965785741806,,,,
B5_MultiSource_Attention,MTW_CM,D1M,53,0.8372492836676217,0.844395835670524,0.9194214876033058,0.7911439114391144,0.8226221079691517,0.7679083094555874,0.8158295281582952,0.0334855403348553,0.150684931506849,103,2,0.2250790446996688,,,,
B5_MultiSource_Attention,MTW_CM,D1M,63,0.8418338108882522,0.849040362106011,0.9225941422594144,0.8031609195402298,0.8213660245183888,0.7605442176870748,0.8508371385083714,0.0213089802130897,0.1278538812785386,82,3,0.1923909187316894,,,,
B5_MultiSource_Attention,MTW_CM,D1M,73,0.8389684813753582,0.846033454509019,0.9202072538860104,0.7961876832844574,0.8217054263565892,0.768033946251768,0.8264840182648402,0.0304414003044139,0.1430745814307455,90,5,0.2224782854318618,,,,
B5_MultiSource_Attention,MTW_CM,D1M,83,0.8458452722063037,0.8523282098687494,0.9155370177267989,0.8014814814814815,0.8399661303979679,0.7806637806637806,0.8234398782343988,0.0289193302891932,0.1476407914764076,66,2,0.1721383184194564,,,,
B5_MultiSource_Attention,MTW_CM,D1M,93,0.8297994269340975,0.8374398574060198,0.9200415368639668,0.7894361170592434,0.8028419182948491,0.7432795698924731,0.8417047184170472,0.0273972602739725,0.13089802130898,88,2,0.2087829113006591,,,,
B5_MultiSource_Attention,MTW_CM,D2M,3,0.8186114140312614,0.8227481756154091,0.9240884638374178,0.7778855480116392,0.7662705149971704,0.8623655913978494,0.7084805653710248,0.0759717314487632,0.2155477031802118,104,73,0.1394487917423248,,,,
B5_MultiSource_Attention,MTW_CM,D2M,13,0.8349691021446747,0.8385501043920628,0.9299587992937022,0.7879387048937222,0.797752808988764,0.8945005611672279,0.7040636042402827,0.0830388692579504,0.2128975265017666,99,78,0.1463083028793335,,,,
B5_MultiSource_Attention,MTW_CM,D2M,23,0.822246455834242,0.8253395974274095,0.9229871645274212,0.7778836987607245,0.7751479289940828,0.84472049689441,0.7208480565371025,0.0962897526501766,0.1828621908127207,111,68,0.1466288119554519,,,,
B5_MultiSource_Attention,MTW_CM,D2M,33,0.8051617593602326,0.8084091630456296,0.916564417177914,0.7851580393953276,0.7235050325636472,0.8154138915318744,0.7570671378091873,0.0609540636042402,0.1819787985865723,97,64,0.1469398587942123,,,,
B5_MultiSource_Attention,MTW_CM,D2M,43,0.8062522719011269,0.8105876375757853,0.901669758812616,0.785234899328859,0.7448582545858811,0.8584905660377359,0.7234982332155477,0.0653710247349822,0.2111307420494698,130,120,0.1869663745164871,,,,
B5_MultiSource_Attention,MTW_CM,D2M,53,0.8298800436205016,0.8342637157049602,0.931013797240552,0.7864945382323734,0.785282811641955,0.8979591836734694,0.6996466431095406,0.0680212014134275,0.2323321554770316,95,66,0.1502502709627151,,,,
B5_MultiSource_Attention,MTW_CM,D2M,63,0.8113413304252999,0.8146355983776413,0.9145907473309608,0.7746212121212122,0.7546948356807511,0.8346938775510204,0.7226148409893993,0.0892226148409893,0.1881625441696111,105,77,0.1480608582496643,,,,
B5_MultiSource_Attention,MTW_CM,D2M,73,0.8324245728825882,0.8353120381491627,0.9348973607038124,0.7925233644859813,0.7785153892576946,0.8412698412698413,0.7491166077738516,0.0830388692579504,0.1678445229681977,99,61,0.1251721829175949,,,,
B5_MultiSource_Attention,MTW_CM,D2M,83,0.8197019265721556,0.823640273731745,0.9117291414752116,0.7877312560856865,0.7714604236343366,0.8774403470715835,0.7146643109540636,0.0759717314487632,0.2093639575971729,133,108,0.1773496270179748,,,,
B5_MultiSource_Attention,MTW_CM,D2M,93,0.7902580879680117,0.7959604285040224,0.9023314429741652,0.7715784453981879,0.713971397139714,0.8383419689119171,0.7146643109540636,0.0503533568904593,0.2349823321554768,94,60,0.1406763345003128,,,,
B5_MultiSource_Attention,MTW_CM,D3M,3,0.8721886999451454,0.8752346831885661,0.9307116104868914,0.850132625994695,0.8448598130841122,0.8673883626522327,0.8335500650195059,0.0494148244473341,0.1170351105331597,86,9,0.2015256732702255,,,,
B5_MultiSource_Attention,MTW_CM,D3M,13,0.8551837630279758,0.8597076435812466,0.9291044776119404,0.8197633959638135,0.830255057167986,0.8817365269461078,0.7659297789336801,0.0533159947984394,0.1807542262678801,94,6,0.209055095911026,,,,
B5_MultiSource_Attention,MTW_CM,D3M,23,0.8727372462973121,0.8756128770784853,0.930841121495327,0.8510362694300518,0.8449612403100775,0.847741935483871,0.8543563068920677,0.0507152145643692,0.0949284785435629,110,4,0.2445234358310699,,,,
B5_MultiSource_Attention,MTW_CM,D3M,33,0.8732857926494789,0.87578117461379,0.9307116104868914,0.8536895674300254,0.8429423459244533,0.8356164383561644,0.8725617685305592,0.0494148244473341,0.0780234070221065,93,2,0.2015261799097061,,,,
B5_MultiSource_Attention,MTW_CM,D3M,43,0.8804168952276468,0.8829800504974902,0.9334600760456274,0.8631178707224335,0.8523622047244095,0.8417799752781211,0.8855656697009102,0.036410923276983,0.0780234070221065,92,2,0.2059664279222488,,,,
B5_MultiSource_Attention,MTW_CM,D3M,53,0.8754799780581459,0.8786309083140541,0.935361216730038,0.855461085676913,0.8450704225352113,0.8605263157894737,0.8504551365409623,0.0351105331599479,0.1144343302990895,87,5,0.1992081254720688,,,,
B5_MultiSource_Attention,MTW_CM,D3M,63,0.8656061437191442,0.869089119151658,0.9388145315487572,0.8437900128040973,0.8246628131021194,0.8310214375788146,0.8569570871261378,0.0286085825747723,0.1144343302990895,89,3,0.1993913501501083,,,,
