Dataset,Method,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
MTW_CM,B4_HTT_Net,3,0.5185990720016317,0.47824282085039815,0.5276893910539537,0.33673221875984877,0.5703068527373919,0.7281060129897338,0.2996979647522574,0.3167508852351287,0.38355115001261303,36.0,29.666666666666668,0.06903707608580584,,,,
MTW_CM,B4_HTT_Net,13,0.4436451470722053,0.3609139609155396,0.42777956205243717,0.3158079144256817,0.3391544062685002,0.4092653689351189,0.3854140562516984,0.4091188290023277,0.20546711474597293,37.0,30.333333333333332,0.06265061721205703,,,,
MTW_CM,B4_HTT_Net,23,0.5372293193439535,0.5010338937260358,0.6943136225835334,0.2859455001552021,0.522842558439372,0.5376041572131075,0.2442340309664167,0.4267832861273901,0.3289826829061922,27.333333333333332,29.333333333333332,0.0590576442579428,,,,
MTW_CM,B4_HTT_Net,33,0.5666172355670464,0.5296711763109212,0.6959757226259916,0.37302459903236346,0.5200132072744089,0.735041096664713,0.422046857588479,0.30730441862137486,0.27064872379014526,26.0,27.0,0.05364617581168807,,,,
MTW_CM,B4_HTT_Net,43,0.5632120974871331,0.5366772447718162,0.6304559987360471,0.3664660854069804,0.6131096501724216,0.6641410155222309,0.31783947905578286,0.33287743806652853,0.3492830828776876,36.333333333333336,41.333333333333336,0.06040777638554567,,,,
MTW_CM,B4_HTT_Net,53,0.5279460562638681,0.4795284635188153,0.5986918082393121,0.32194276559290563,0.517950816724228,0.39009215611330533,0.3477862755538345,0.3968149348914258,0.2553987895547388,25.0,19.666666666666668,0.04999509577949837,,,,
MTW_CM,B4_HTT_Net,63,0.5338339683406258,0.4897443594606459,0.628157759080878,0.35229015507035094,0.4887851642307088,0.7285818571745422,0.28583247496134195,0.5067562886826468,0.20741123635601033,27.333333333333332,20.666666666666668,0.0506235795716444,,,,
MTW_CM,B4_HTT_Net,73,0.599416650751845,0.556207495841556,0.6985387817007366,0.3974585654338127,0.5726251403901185,0.7653547394509368,0.3978463002214115,0.3640683275505223,0.23808537222806522,38.0,36.0,0.06656150892376897,,,,
MTW_CM,B4_HTT_Net,83,0.4322843422503144,0.37082974304280186,0.4160950537032411,0.29953255561466113,0.39686161981050344,0.5976013057980271,0.28343469089960305,0.5841691422938542,0.13239616680654173,35.666666666666664,38.333333333333336,0.06840103864669796,,,,
MTW_CM,B4_HTT_Net,93,0.5139842247987106,0.46067020856709356,0.650021533161068,0.27286517167829455,0.45912392086191817,0.7071713045239946,0.23845781231487548,0.5824292349672326,0.17911295271789082,33.0,33.333333333333336,0.063121976951758,,,,
