Method,Dataset,Task,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
B1_RF,NASA_Milling,N1,0,0.6363636363636364,0.3873015873015872,0.0,0.4285714285714285,0.7333333333333333,0.75,0.3,0.0,0.69999999999993,3,0,0.3326190476190475,,,,
B1_RF,NASA_Milling,N1,1,0.5454545454545454,0.2847222222222222,0.0,0.1666666666666666,0.6875,0.5,0.1,0.0,0.89999999999991,2,0,0.3314285714285714,,,,
B1_RF,NASA_Milling,N1,2,0.5454545454545454,0.2847222222222222,0.0,0.1666666666666666,0.6875,0.5,0.1,0.0,0.89999999999991,2,0,0.3385714285714285,,,,
B1_RF,NASA_Milling,N1,3,0.5,0.2663358147229115,0.0,0.1538461538461538,0.6451612903225806,0.3333333333333333,0.1,0.0,0.89999999999991,3,0,0.3523809523809524,,,,
B1_RF,NASA_Milling,N1,4,0.5454545454545454,0.2847222222222222,0.0,0.1666666666666666,0.6875,0.5,0.1,0.0,0.89999999999991,2,0,0.3435714285714286,,,,
B1_RF,NASA_Milling,N1,5,0.5454545454545454,0.2847222222222222,0.0,0.1666666666666666,0.6875,0.5,0.1,0.0,0.89999999999991,2,0,0.325952380952381,,,,
B1_RF,NASA_Milling,N1,6,0.5909090909090909,0.3632183908045976,0.0,0.4,0.6896551724137931,0.6,0.3,0.0,0.69999999999993,3,0,0.3328571428571428,,,,
B1_RF,NASA_Milling,N1,7,0.5,0.2663358147229115,0.0,0.1538461538461538,0.6451612903225806,0.3333333333333333,0.1,0.0,0.89999999999991,3,0,0.3559523809523809,,,,
B1_RF,NASA_Milling,N1,8,0.5909090909090909,0.3391232423490488,0.0,0.3076923076923077,0.7096774193548387,0.6666666666666666,0.2,0.0,0.79999999999992,3,0,0.3738095238095238,,,,
B1_RF,NASA_Milling,N1,9,0.5909090909090909,0.3391232423490488,0.0,0.3076923076923077,0.7096774193548387,0.6666666666666666,0.2,0.0,0.79999999999992,1,0,0.3407142857142857,,,,
B1_RF,NASA_Milling,N1,10,0.5909090909090909,0.3391232423490488,0.0,0.3076923076923077,0.7096774193548387,0.6666666666666666,0.2,0.0,0.79999999999992,3,0,0.3488095238095238,,,,
B1_RF,NASA_Milling,N1,11,0.5909090909090909,0.3391232423490488,0.0,0.3076923076923077,0.7096774193548387,0.6666666666666666,0.2,0.0,0.79999999999992,1,0,0.3392857142857142,,,,
B1_RF,NASA_Milling,N1,12,0.5909090909090909,0.3391232423490488,0.0,0.3076923076923077,0.7096774193548387,0.6666666666666666,0.2,0.0,0.79999999999992,3,0,0.3209523809523809,,,,
B1_RF,NASA_Milling,N1,13,0.5909090909090909,0.3391232423490488,0.0,0.3076923076923077,0.7096774193548387,0.6666666666666666,0.2,0.0,0.79999999999992,3,0,0.3421428571428571,,,,
