Dataset,Method,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
PHM2010,B8_DP2Net,3,0.9111842105263158,0.9130228516749604,0.9164436837350829,0.8768128578884977,0.9458120134013006,0.9326946826152923,0.8471182599089576,0.14387273108203213,0.0090090090090089,4.0,0.0,0.06682447964946427,,,,
PHM2010,B8_DP2Net,13,0.8947368421052632,0.8959974886838902,0.9059075258028138,0.8751792906965322,0.9069056495523248,0.87593356918239,0.8999882546394175,0.0742306788818411,0.025781066478740667,3.3333333333333335,0.0,0.058839169641335766,,,,
PHM2010,B8_DP2Net,23,0.8771929824561403,0.8763893040725339,0.8813782991202346,0.8918102634630424,0.8559793496343246,0.8533801520279786,0.9365274365274366,0.0454545454545451,0.018018018018017834,1.6666666666666667,0.3333333333333333,0.0540410950779914,,,,
PHM2010,B8_DP2Net,33,0.8815789473684211,0.8799062672450368,0.81196975943199,0.8656939329925524,0.962055109310568,0.8017622968744833,0.9461506961506961,0.005050505050505,0.0487987987987984,1.6666666666666667,0.0,0.054200919965902906,,,,
PHM2010,B8_DP2Net,43,0.8289473684210527,0.8298468097658059,0.837901837692986,0.8102598201174742,0.8413787714869576,0.8236753723911171,0.7982194668241179,0.03787878787878757,0.16390174529709275,3.3333333333333335,0.3333333333333333,0.0649390729765097,,,,
PHM2010,B8_DP2Net,53,0.8728070175438597,0.870085512013869,0.8846031746031745,0.8539729156469246,0.8716804457915074,0.874950078448153,0.8506291703966123,0.0505050505050501,0.0988657790983364,3.3333333333333335,0.3333333333333333,0.0650926679372787,,,,
PHM2010,B8_DP2Net,63,0.9462719298245613,0.94784927001328,0.9316107528891381,0.93523828582864,0.9766987713220622,0.9059354390836515,0.9682049914608054,0.02278599953018537,0.0090090090090089,2.3333333333333335,0.0,0.05100059385100997,,,,
PHM2010,B8_DP2Net,73,0.8552631578947368,0.8585734757175264,0.8843001443001443,0.8333413040012753,0.8580789788511595,0.844103011151066,0.8457897643944156,0.033298097251585335,0.12091213835399783,2.6666666666666665,0.3333333333333333,0.04810835048556323,,,,
PHM2010,B8_DP2Net,83,0.8760964912280702,0.8782547062049412,0.9082988685990859,0.8405549061918417,0.885910343823896,0.8851896690879743,0.8044492695655486,0.06401221517500533,0.1315385152594444,1.6666666666666667,0.0,0.057734911640485075,,,,
PHM2010,B8_DP2Net,93,0.9331140350877192,0.9337309706031807,0.9240289474526882,0.9206974711256546,0.9564664932311991,0.9154586003609545,0.9290881790881791,0.04518154518154477,0.0257302757302755,2.3333333333333335,0.0,0.05352854977051413,,,,
