Metric,Mean,Std,Min,Max,N
Acc,0.8917763157894736,0.03815568908729167,0.8388157894736842,0.9473684210526316,10
Macro-F1,0.8936957730795531,0.03786066980296655,0.8419019789528722,0.948760790866054,10
E-F1,0.8835672045378498,0.048840496238684736,0.7926829268292683,0.942528735632184,10
M-F1,0.8698451871257336,0.051362021505121855,0.7841409691629956,0.9398496240601504,10
L-F1,0.9276749275750763,0.03404273765155002,0.8844221105527639,0.9707602339181286,10
M-Precision,0.8993731034367668,0.03602718344583561,0.8467741935483871,0.936842105263158,10
M-Recall,0.846969696969697,0.08738979241761595,0.6742424242424242,0.946969696969697,10
M_to_E,0.0780303030303024,0.04446882939861154,0.015151515151515,0.1515151515151503,10
M_to_L,0.07499999999999941,0.07235190024903199,0.0,0.1742424242424229,10
Rev,2.6,1.1737877907772671,1.0,5.0,10
Jump,0.0,0.0,0.0,0.0,10
Smooth,0.061744785681366876,0.012176228149900539,0.0457255169749259,0.0841622501611709,10
q-MAE,,,,,0
q-RMSE,,,,,0
q-R2,,,,,0
Spearman,,,,,0
