Method,Dataset,Task,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
B2_TCN_GRU,PHM2010,D1,3,0.8980263157894737,0.8992093797009577,0.8874172185430463,0.8838951310861424,0.9263157894736842,0.855072463768116,0.9147286821705426,0.0,0.0852713178294567,2,0,0.0552081689238548,,,,
B2_TCN_GRU,PHM2010,D1,13,0.8421052631578947,0.8438934386742462,0.865979381443299,0.7757009345794392,0.89,0.976470588235294,0.6434108527131783,0.2015503875968976,0.1550387596899212,4,3,0.0642960518598556,,,,
B2_TCN_GRU,PHM2010,D1,23,0.9177631578947368,0.923053240622284,0.9879518072289156,0.8979591836734694,0.883248730964467,0.9482758620689656,0.8527131782945736,0.0,0.1472868217054252,1,0,0.0373459570109844,,,,
B2_TCN_GRU,PHM2010,D1,33,0.8388157894736842,0.840041034518686,0.84,0.7655502392344498,0.914572864321608,1.0,0.6201550387596899,0.248062015503874,0.1317829457364331,4,0,0.0485850051045417,,,,
B2_TCN_GRU,PHM2010,D1,43,0.7796052631578947,0.7801064180054217,0.9032258064516128,0.6492146596858639,0.7878787878787878,1.0,0.4806201550387597,0.1395348837209291,0.3798449612403071,2,1,0.0432823561131954,,,,
B2_TCN_GRU,PHM2010,D1,53,0.875,0.876948051948052,0.875,0.8272727272727273,0.9285714285714286,1.0,0.7054263565891473,0.1860465116279055,0.1085271317829449,7,3,0.0806562155485153,,,,
B2_TCN_GRU,PHM2010,D1,63,0.7467105263157895,0.7379725501002956,0.8195121951219512,0.574585635359116,0.8198198198198198,1.0,0.4031007751937984,0.2868217054263544,0.3100775193798425,3,4,0.0495335161685943,,,,
B2_TCN_GRU,PHM2010,D1,73,0.7730263157894737,0.7851732093619194,0.9761904761904762,0.6424870466321243,0.7368421052631579,0.96875,0.4806201550387597,0.0155038759689921,0.5038759689922442,5,0,0.0682377442717552,,,,
B2_TCN_GRU,PHM2010,D1,83,0.7532894736842105,0.7483710047634808,0.8704663212435233,0.5901639344262295,0.7844827586206896,1.0,0.4186046511627907,0.1937984496124016,0.3875968992248032,3,3,0.0577244535088539,,,,
B2_TCN_GRU,PHM2010,D1,93,0.7467105263157895,0.7402022851727557,0.8615384615384616,0.574585635359116,0.7844827586206896,1.0,0.4031007751937984,0.2093023255813937,0.3875968992248032,3,3,0.0421229600906372,,,,
