Dataset,Method,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
PHM2010,B2_TCN_GRU,3,0.8760964912280702,0.8810987863557823,0.8478890728476821,0.8346239070066046,0.9607833792130599,0.898181489058182,0.8091410649550185,0.14141414141414033,0.049444793630839735,0.6666666666666666,0.0,0.0269254324957728,,,,
PHM2010,B2_TCN_GRU,13,0.8464912280701754,0.8509735402562387,0.8535720745161873,0.7877799188015482,0.9115686274509804,0.9090182334616088,0.7030042727717146,0.17324406859290445,0.12375165863537847,1.3333333333333333,1.0,0.029855621357758766,,,,
PHM2010,B2_TCN_GRU,23,0.8618421052631579,0.8684714351496731,0.8742589183536836,0.8083314560732883,0.9228239310220472,0.9100769164290036,0.7448574367179018,0.14898989898989787,0.10615266429219827,0.3333333333333333,0.0,0.0211863250782092,,,,
PHM2010,B2_TCN_GRU,33,0.8563596491228069,0.8612008440883444,0.8382390361988402,0.7998020128691635,0.9455614831970293,0.9287190082644629,0.7226206121554958,0.20642471223866413,0.07095467560583779,1.3333333333333333,0.0,0.025044491204122665,,,,
PHM2010,B2_TCN_GRU,43,0.8004385964912281,0.8021882087006547,0.8394455219817613,0.6866751568322248,0.8804439472879779,0.9459459459459459,0.5733243814639164,0.22075405214939928,0.20592156638668094,0.6666666666666666,0.3333333333333333,0.0222860891371965,,,,
PHM2010,B2_TCN_GRU,53,0.8651315789473685,0.8698390254261069,0.8503773969808242,0.8142149321965836,0.944924747100913,0.9376444988440092,0.7320708657917961,0.18070237256283628,0.08722676164536554,2.3333333333333335,1.0,0.035850958277781765,,,,
PHM2010,B2_TCN_GRU,63,0.8355263157894736,0.8368087543988901,0.8338103680561949,0.7497154759558119,0.9269004191846637,0.9416704980842913,0.6673317080293825,0.21429410382898592,0.11837418814162903,1.0,1.3333333333333333,0.023874190325538266,,,,
PHM2010,B2_TCN_GRU,73,0.8278508771929824,0.835930558130697,0.885544674859191,0.7454992927023721,0.8767477068305282,0.9340277777777778,0.6400729482124832,0.1289053323937035,0.23102171939381055,1.6666666666666667,0.0,0.030674831941723806,,,,
PHM2010,B2_TCN_GRU,83,0.850877192982456,0.8499729323404043,0.8831441510502772,0.778407678693692,0.8883669672772437,0.8927485380116958,0.7461414903275368,0.06459948320413388,0.18925902646832723,1.0,1.0,0.025459905155003033,,,,
PHM2010,B2_TCN_GRU,93,0.8146929824561403,0.8170420531932842,0.8449705830698981,0.7191203300368788,0.8870352464730756,0.923440065681445,0.6211946618923363,0.19855532064834236,0.18025001745931832,1.0,1.0,0.022975161361197604,,,,
