feature,mi_stage,mi_q,spearman_abs_q,domain_instability_train_conditions,feature_score
ch7_wp_entropy__rel,0.4562125703979565,1.386991886960618,0.5614593257185067,0.9116931674776223,0.9769910084019793
ch6_rms__rel,0.2920643993415344,1.1324896037275245,0.5620805559527203,0.1497363707924719,0.9743787765769524
ch1_wp_energy_6__rel,0.2561003007793994,1.0035277102135498,0.6705220781076545,0.08452688202939897,0.9721477636810021
ch2_wp_energy_5__rel,0.29935630712679284,0.8590724890940553,0.6668108228116818,0.07042772914565557,0.9720635563678369
ch4_wp_energy_4__rel,0.29677348186864805,0.9987319903518368,0.6850068401344421,0.23574014432413198,0.9702517382391528
ch2_spec_entropy__rel,0.3857761099227843,1.440656762210498,0.42539776296549914,0.5508828229458226,0.9697433692887237
ch1_kurtosis__rel,0.41434656388509117,1.3921372256769295,0.06910773827249747,0.0327153379776868,0.9695881370182089
ch2_wp_energy_ratio_8__online_rank,0.36993052739685695,0.8633889957397409,0.7317038717757722,0.40776774815066213,0.9688281462693951
ch6_std__rel,0.2823525406151639,1.1256723279435632,0.5668069123271464,0.1437587769549233,0.9660013393026348
ch3_wp_energy_ratio_3__rel,0.391302332806885,1.1366333528157053,0.46967119914491484,0.35749624828954674,0.9614497122014322
ch5_wp_energy_2__online_rank,0.35686220984794703,0.9981841910226605,0.47815065503643617,0.12822979433323062,0.960015329944082
ch1_wp_energy_ratio_2__rel,0.5616904754355083,1.1561003877848988,0.03009066367638341,0.2420915517361494,0.9543124806181323
ch3_std__rel,0.2570703751580312,1.1978882610180297,0.53160624088509,0.12049709517823891,0.9522477532045607
ch5_wp_energy_ratio_8__rel,0.4546095668569117,1.4585799248146176,0.1668147563795979,0.4385726241520785,0.9488211947832702
ch5_band_power_q4__online_rank,0.3167706143338498,1.227623334611026,0.39074431365205214,0.1378181369813498,0.9447888674462501
ch1_spec_entropy__rel,0.40354234408051237,1.7053693550543554,0.09218415381616933,0.4285888247805225,0.9414710486832982
ch4_band_power_q3__rel,0.3492165314861755,0.7931079064639257,0.6216141199960723,0.17872423451633343,0.94106023581429
ch2_wp_energy_4__rel,0.2974654042671243,0.9058226847343218,0.685709122819226,0.22953959369492277,0.9410510441082007
ch6_wp_energy_ratio_5__online_rank,0.36599937180510156,0.710273812293519,0.6000409661830105,0.11783471695340762,0.9399755237553065
ch3_wp_energy_4__rel,0.28826310888328677,0.7943529118591024,0.6281999011546886,0.004765603160319467,0.9389549234512683
ch1_band_ratio_q4_q1__online_rank,0.5596178744201972,1.052401394895122,0.1280151846974025,0.3403819036021451,0.9351948353983301
ch7_wp_energy_ratio_6__rel,0.4371127584933481,1.4129237641689518,0.5927096160402073,1.0465885237946304,0.9350316572958095
ch3_wp_energy_2__rel,0.24678361178559816,0.9885358200312284,0.6308092368999951,0.08904054486852454,0.9332303995661017
ch4_wp_energy_1__online_rank,0.4051804686124796,0.8025436514625106,0.47867319514049816,0.16512785756942874,0.9320643006635804
ch1_skew__online_rank,0.4303036909294935,1.202990724090406,0.2786740879144666,0.33515978362285326,0.9303456375390429
