dataset,task,group,channel_set,seed,Acc,Macro_F1,E_F1,M_F1,L_F1,M_Pre,M_Rec,stages_present,M_to_E,M_to_L,n_middle_true,Rev,Jump,Smooth,q_MAE,q_RMSE,q_R2,Spearman,Pearson,q_Smooth,Method,kind,variant,oracle_wear_reference
mendeley,D3-M,cross_machine_dual,primary,42,0.5419637959407569,0.4225438668528099,0.663973063973064,0.6036585365853658,0.0,0.5683122847301951,0.6436931079323797,"early,middle,late",0.3563068920676203,0.0,769,24,0,0.0508008172715103,0.1432321272557858,0.1952845986587181,0.0131401034089022,0.4608148745584148,0.3629372565152396,0.006220956818088,A1,ablation,raw,
mendeley,D3-M,cross_machine_dual,primary,42,0.5501919912232583,0.4376697666746138,0.6958290946083419,0.6171802054154996,0.0,0.481427530954115,0.8595578673602081,"early,middle,late",0.1404421326397919,0.0,769,26,0,0.0298426345446355,0.1432321272557858,0.1952845986587181,0.0131401034089022,0.4608148745584148,0.3629372565152396,0.006220956818088,A2,ablation,raw_fine,
mendeley,D3-M,cross_machine_dual,primary,42,0.5425123422929238,0.4163432890521587,0.6072772898368883,0.6417525773195877,0.0,0.4791533033996151,0.9713914174252276,"early,middle,late",0.0286085825747724,0.0,769,23,0,0.034249102461663,0.1432321272557858,0.1952845986587181,0.0131401034089022,0.4608148745584148,0.3629372565152396,0.006220956818088,A3,ablation,raw_prior,
mendeley,D3-M,cross_machine_dual,primary,42,0.5469007131102578,0.422932457094936,0.6266829865361077,0.6421143847487002,0.0,0.4814814814814814,0.9635890767230167,"early,middle,late",0.036410923276983,0.0,769,24,0,0.0337711724863192,0.1432321272557858,0.1952845986587181,0.0131401034089022,0.4608148745584148,0.3629372565152396,0.006220956818088,A4,ablation,mix,
mendeley,D3-M,cross_machine_dual,primary,42,0.462424574876577,0.2848747665899429,0.243822075782537,0.6108022239872914,0.0,0.4396798170383076,1.0,"early,middle,late",0.0,0.0,769,2,0,0.0109908696048044,0.1432321272557858,0.1952845986587181,0.0131401034089022,0.4608148745584148,0.3629372565152396,0.006220956818088,A5,ablation,ordered,
mendeley,D3-M,cross_machine_dual,primary,42,0.4679100383982446,0.295174296922996,0.2722852512155591,0.613237639553429,0.0,0.4422081656124209,1.0,"early,middle,late",0.0,0.0,769,1,0,0.0272842207453678,0.1432321272557858,0.1952845986587181,0.0131401034089022,0.4608148745584148,0.3629372565152396,0.006220956818088,A6,ablation,final,
mendeley,D3-M,cross_machine_dual,primary,42,0.5419637959407569,0.4225438668528099,0.663973063973064,0.6036585365853658,0.0,0.5683122847301951,0.6436931079323797,"early,middle,late",0.3563068920676203,0.0,769,24,0,0.0508008172715103,0.1432321272557858,0.1952845986587181,0.0131401034089022,0.4608148745584148,0.3629372565152396,0.006220956818088,B11,baseline,raw,
mendeley,D3-M,cross_machine_dual,primary,42,0.4679100383982446,0.295174296922996,0.2722852512155591,0.613237639553429,0.0,0.4422081656124209,1.0,"early,middle,late",0.0,0.0,769,1,0,0.0272842207453678,0.1432321272557858,0.1952845986587181,0.0131401034089022,0.4608148745584148,0.3629372565152396,0.006220956818088,B12,proposed,final,
mendeley,D3-M,cross_machine_dual,primary,42,0.3494240263302249,0.26021077103638796,0.5279841505695889,0.06297229219143577,0.18967587034813926,1.0,0.032509752925877766,"early,middle,late",0.6644993498049415,0.30299089726918077,769,42,75,0.07377171555230494,,,,,,,B7,baseline,b7,
mendeley,D3-M,cross_machine_dual,primary,42,0.5957213384530993,0.47402117875345234,0.7807308970099668,0.6413326392503904,0.0,0.5347222222222222,0.8010403120936281,"early,middle,late",0.19895968790637192,0.0,769,35,0,0.09844976933673025,,,,,,,B8,baseline,b8,
