eta,fine_weight,temperature,mid_floor,late_tau,early_tau,order_blend,val_Acc,val_Macro_F1,val_E_F1,val_M_F1,val_L_F1,val_M_Pre,val_M_Rec,val_M_to_E,val_M_to_L,val_n_middle_true,val_Rev,val_Jump,val_Smooth,val_q_MAE,val_q_RMSE,val_q_R2,val_Spearman,val_Pearson,val_q_Smooth,val_score
0.55,0.1,1.0,0.04,0.6,0.38,0.25,0.6976897689768977,0.6625858710591096,0.8704402515723271,0.7220873786407767,0.39522998296422485,0.5682903533906399,0.9900166389351082,0.009983361064891847,0.0,601,3,0,0.0139177153661494,0.1031536237584374,0.1476720704294282,0.4816512456118054,0.8513087847072269,0.8032819626482017,0.0029826478420781994,0.6828402287646799
0.55,0.1,1.0,0.08,0.6,0.38,0.25,0.6976897689768977,0.6625858710591096,0.8704402515723271,0.7220873786407767,0.39522998296422485,0.5682903533906399,0.9900166389351082,0.009983361064891847,0.0,601,3,0,0.0139177153661494,0.1031536237584374,0.1476720704294282,0.4816512456118054,0.8513087847072269,0.8032819626482017,0.0029826478420781994,0.6828402287646799
0.55,0.1,1.0,0.12,0.6,0.38,0.25,0.6976897689768977,0.6625858710591096,0.8704402515723271,0.7220873786407767,0.39522998296422485,0.5682903533906399,0.9900166389351082,0.009983361064891847,0.0,601,3,0,0.0139177153661494,0.1031536237584374,0.1476720704294282,0.4816512456118054,0.8513087847072269,0.8032819626482017,0.0029826478420781994,0.6828402287646799
0.55,0.1,1.0,0.08,0.6,0.38,0.5,0.693069306930693,0.6577828778232787,0.8611464968152867,0.7197106690777577,0.3924914675767918,0.5642722117202268,0.9933444259567388,0.0066555740432612314,0.0,601,2,0,0.012747931731431409,0.1031536237584374,0.1476720704294282,0.4816512456118054,0.8513087847072269,0.8032819626482017,0.0029826478420781994,0.685275331301291
0.55,0.1,1.0,0.04,0.6,0.38,0.5,0.693069306930693,0.6577828778232787,0.8611464968152867,0.7197106690777577,0.3924914675767918,0.5642722117202268,0.9933444259567388,0.0066555740432612314,0.0,601,2,0,0.012747931731431409,0.1031536237584374,0.1476720704294282,0.4816512456118054,0.8513087847072269,0.8032819626482017,0.0029826478420781994,0.685275331301291
0.55,0.1,1.0,0.12,0.6,0.38,0.5,0.693069306930693,0.6577828778232787,0.8611464968152867,0.7197106690777577,0.3924914675767918,0.5642722117202268,0.9933444259567388,0.0066555740432612314,0.0,601,2,0,0.012747931731431409,0.1031536237584374,0.1476720704294282,0.4816512456118054,0.8513087847072269,0.8032819626482017,0.0029826478420781994,0.685275331301291
0.55,0.2,1.0,0.08,0.6,0.38,0.5,0.695049504950495,0.659216294828246,0.8685857321652065,0.7193195625759417,0.38974358974358975,0.5665071770334928,0.9850249584026622,0.014975041597337771,0.0,601,3,0,0.012583131816321168,0.1031536237584374,0.1476720704294282,0.4816512456118054,0.8513087847072269,0.8032819626482017,0.0029826478420781994,0.6993325981400825
0.55,0.2,1.0,0.04,0.6,0.38,0.5,0.695049504950495,0.659216294828246,0.8685857321652065,0.7193195625759417,0.38974358974358975,0.5665071770334928,0.9850249584026622,0.014975041597337771,0.0,601,3,0,0.012583131816321168,0.1031536237584374,0.1476720704294282,0.4816512456118054,0.8513087847072269,0.8032819626482017,0.0029826478420781994,0.6993325981400825
0.55,0.2,1.0,0.12,0.6,0.38,0.5,0.695049504950495,0.659216294828246,0.8685857321652065,0.7193195625759417,0.38974358974358975,0.5665071770334928,0.9850249584026622,0.014975041597337771,0.0,601,3,0,0.012583131816321168,0.1031536237584374,0.1476720704294282,0.4816512456118054,0.8513087847072269,0.8032819626482017,0.0029826478420781994,0.6993325981400825
0.55,0.1,1.2,0.12,0.6,0.42,0.25,0.6838283828382838,0.643588515188957,0.8575096277278562,0.714370900417412,0.3588850174216028,0.5566914498141264,0.9966722129783694,0.0033277870216306157,0.0,601,5,0,0.01314247815601792,0.1031536237584374,0.1476720704294282,0.4816512456118054,0.8513087847072269,0.8032819626482017,0.0029826478420781994,0.7017222652825977
