Method,Dataset,Task,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
B4_HTT_Net,PHM2010,D2,3,0.9605263157894736,0.9613731601125236,0.9824561403508772,0.9555555555555556,0.9461077844311376,0.9347826086956522,0.9772727272727272,0.0227272727272725,0.0,0,0,0.0234478861093521,,,,
B4_HTT_Net,PHM2010,D2,13,0.9375,0.9359126984126984,0.9125,0.9428571428571428,0.9523809523809524,0.8918918918918919,1.0,0.0,0.0,1,1,0.0207010246813297,,,,
B4_HTT_Net,PHM2010,D2,23,0.7861842105263158,0.7991190096453255,0.7272727272727273,0.7177033492822966,0.9523809523809524,0.974025974025974,0.5681818181818182,0.4318181818181785,0.0,1,1,0.0205313265323638,,,,
B4_HTT_Net,PHM2010,D2,33,0.8092105263157895,0.8195773559270337,0.7741935483870968,0.7577092511013216,0.926829268292683,0.9052631578947368,0.6515151515151515,0.3484848484848458,0.0,1,1,0.0242425370961427,,,,
B4_HTT_Net,PHM2010,D2,43,0.8651315789473685,0.8692820762395638,0.7939698492462312,0.8677685950413223,0.9461077844311376,0.9545454545454546,0.7954545454545454,0.204545454545453,0.0,3,1,0.0426077395677566,,,,
B4_HTT_Net,PHM2010,D2,53,0.930921052631579,0.9334619093539056,0.918032786885246,0.9176470588235294,0.9647058823529412,0.951219512195122,0.8863636363636364,0.1136363636363627,0.0,0,0,0.0270766708999872,,,,
B4_HTT_Net,PHM2010,D2,63,0.9144736842105264,0.9121346942854062,0.8930817610062893,0.9230769230769232,0.9202453987730062,0.8571428571428571,1.0,0.0,0.0,1,1,0.0210741814225912,,,,
B4_HTT_Net,PHM2010,D2,73,0.9572368421052632,0.9577363348397891,0.9433962264150944,0.9530685920577616,0.9767441860465116,0.9103448275862068,1.0,0.0,0.0,0,0,0.0172712616622447,,,,
B4_HTT_Net,PHM2010,D2,83,0.805921052631579,0.8156267104542967,0.75,0.7428571428571429,0.9540229885057472,1.0,0.5909090909090909,0.3863636363636334,0.0227272727272725,1,1,0.0273826867341995,,,,
B4_HTT_Net,PHM2010,D2,93,0.9671052631578948,0.9677369328815036,0.9629629629629628,0.9635036496350364,0.9767441860465116,0.9295774647887324,1.0,0.0,0.0,0,0,0.0212703831493854,,,,
