Method,Dataset,Task,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
B4_HTT_Net,PHM2010,D1,3,0.875,0.8808949458132949,0.8275862068965517,0.831858407079646,0.9832402234636872,0.9690721649484536,0.7286821705426356,0.2713178294573622,0.0,0,0,0.0189731493592262,,,,
B4_HTT_Net,PHM2010,D1,13,0.7960526315789473,0.7946843149072862,0.8038277511961722,0.6836734693877551,0.896551724137931,1.0,0.5193798449612403,0.3178294573643386,0.1627906976744173,8,2,0.1217687875032424,,,,
B4_HTT_Net,PHM2010,D1,23,0.8552631578947368,0.8657238012908747,0.9818181818181818,0.8209606986899564,0.794392523364486,0.94,0.7286821705426356,0.0,0.2713178294573622,1,1,0.0273211207240819,,,,
B4_HTT_Net,PHM2010,D1,33,0.7861842105263158,0.7851876924441822,0.7777777777777778,0.6632124352331606,0.914572864321608,1.0,0.4961240310077519,0.372093023255811,0.1317829457364331,10,7,0.1441052854061126,,,,
B4_HTT_Net,PHM2010,D1,43,0.8355263157894737,0.8396957301904094,0.918032786885246,0.7685185185185185,0.8325358851674641,0.9540229885057472,0.6434108527131783,0.1162790697674409,0.240310077519378,5,3,0.0921737104654312,,,,
B4_HTT_Net,PHM2010,D1,53,0.8125,0.8135809866763385,0.8316831683168316,0.7246376811594203,0.8844221105527639,0.9615384615384616,0.5813953488372093,0.2635658914728662,0.1550387596899212,3,3,0.0444174855947494,,,,
B4_HTT_Net,PHM2010,D1,63,0.7960526315789473,0.7965641952983725,0.7468354430379747,0.753968253968254,0.8888888888888888,0.7723577235772358,0.7364341085271318,0.1162790697674409,0.1472868217054252,3,0,0.0494991242885589,,,,
B4_HTT_Net,PHM2010,D1,73,0.7763157894736842,0.780719675114014,0.9385474860335196,0.6421052631578947,0.7615062761506276,1.0,0.4728682170542636,0.0852713178294567,0.4418604651162756,3,3,0.0457326471805572,,,,
B4_HTT_Net,PHM2010,D1,83,0.8486842105263158,0.846143138201121,0.7341772151898734,0.8257575757575758,0.978494623655914,0.8074074074074075,0.8449612403100775,0.124031007751937,0.0310077519379842,6,0,0.1037108674645423,,,,
B4_HTT_Net,PHM2010,D1,93,0.8980263157894737,0.8942223853884631,0.8251748251748252,0.8904593639575972,0.967032967032967,0.8181818181818182,0.9767441860465116,0.0,0.0232558139534881,2,0,0.0434390045702457,,,,
B4_HTT_Net,PHM2010,D2,3,0.9605263157894736,0.9613731601125236,0.9824561403508772,0.9555555555555556,0.9461077844311376,0.9347826086956522,0.9772727272727272,0.0227272727272725,0.0,0,0,0.0234478861093521,,,,
B4_HTT_Net,PHM2010,D2,13,0.9375,0.9359126984126984,0.9125,0.9428571428571428,0.9523809523809524,0.8918918918918919,1.0,0.0,0.0,1,1,0.0207010246813297,,,,
B4_HTT_Net,PHM2010,D2,23,0.7861842105263158,0.7991190096453255,0.7272727272727273,0.7177033492822966,0.9523809523809524,0.974025974025974,0.5681818181818182,0.4318181818181785,0.0,1,1,0.0205313265323638,,,,
B4_HTT_Net,PHM2010,D2,33,0.8092105263157895,0.8195773559270337,0.7741935483870968,0.7577092511013216,0.926829268292683,0.9052631578947368,0.6515151515151515,0.3484848484848458,0.0,1,1,0.0242425370961427,,,,
B4_HTT_Net,PHM2010,D2,43,0.8651315789473685,0.8692820762395638,0.7939698492462312,0.8677685950413223,0.9461077844311376,0.9545454545454546,0.7954545454545454,0.204545454545453,0.0,3,1,0.0426077395677566,,,,
B4_HTT_Net,PHM2010,D2,53,0.930921052631579,0.9334619093539056,0.918032786885246,0.9176470588235294,0.9647058823529412,0.951219512195122,0.8863636363636364,0.1136363636363627,0.0,0,0,0.0270766708999872,,,,
B4_HTT_Net,PHM2010,D2,63,0.9144736842105264,0.9121346942854062,0.8930817610062893,0.9230769230769232,0.9202453987730062,0.8571428571428571,1.0,0.0,0.0,1,1,0.0210741814225912,,,,
B4_HTT_Net,PHM2010,D2,73,0.9572368421052632,0.9577363348397891,0.9433962264150944,0.9530685920577616,0.9767441860465116,0.9103448275862068,1.0,0.0,0.0,0,0,0.0172712616622447,,,,
B4_HTT_Net,PHM2010,D2,83,0.805921052631579,0.8156267104542967,0.75,0.7428571428571429,0.9540229885057472,1.0,0.5909090909090909,0.3863636363636334,0.0227272727272725,1,1,0.0273826867341995,,,,
B4_HTT_Net,PHM2010,D2,93,0.9671052631578948,0.9677369328815036,0.9629629629629628,0.9635036496350364,0.9767441860465116,0.9295774647887324,1.0,0.0,0.0,0,0,0.0212703831493854,,,,
B4_HTT_Net,PHM2010,D3,3,0.8125,0.8129820978012736,0.85,0.7219512195121951,0.8669950738916257,0.7872340425531915,0.6666666666666666,0.0900900900900892,0.243243243243241,2,0,0.0457570552825927,,,,
B4_HTT_Net,PHM2010,D3,13,0.7631578947368421,0.7684343574335036,0.7404255319148936,0.7227722772277227,0.8421052631578947,0.8021978021978022,0.6576576576576577,0.243243243243241,0.0990990990990982,3,2,0.0389234758913517,,,,
B4_HTT_Net,PHM2010,D3,23,0.7763157894736842,0.7740857209410669,0.8018867924528302,0.7870370370370371,0.7333333333333333,0.8095238095238095,0.7657657657657657,0.0,0.2342342342342321,1,2,0.0361909046769142,,,,
B4_HTT_Net,PHM2010,D3,33,0.8717105263157895,0.8741376840975614,0.8947368421052632,0.8251121076233184,0.9025641025641026,0.8214285714285714,0.8288288288288288,0.0,0.1711711711711696,0,0,0.0203089918941259,,,,
B4_HTT_Net,PHM2010,D3,43,0.7894736842105263,0.7879496764806043,0.7731958762886598,0.8198198198198198,0.7708333333333334,0.8198198198198198,0.8198198198198198,0.0,0.1801801801801785,2,4,0.0336740016937255,,,,
B4_HTT_Net,PHM2010,D3,53,0.805921052631579,0.804001976284585,0.7589285714285714,0.8608695652173913,0.7922077922077922,0.8319327731092437,0.8918918918918919,0.0630630630630625,0.0450450450450446,3,2,0.048013899475336,,,,
B4_HTT_Net,PHM2010,D3,63,0.75,0.7472133474029209,0.7582938388625592,0.7747747747747747,0.7085714285714285,0.7747747747747747,0.7747747747747747,0.0,0.2252252252252232,1,2,0.0269758012145757,,,,
B4_HTT_Net,PHM2010,D3,73,0.7730263157894737,0.7726784755770263,0.7962962962962963,0.75,0.7717391304347826,0.8041237113402062,0.7027027027027027,0.0720720720720714,0.2252252252252232,2,2,0.0369671992957592,,,,
B4_HTT_Net,PHM2010,D3,83,0.7894736842105263,0.7861327965653112,0.794392523364486,0.8198198198198198,0.7441860465116279,0.8198198198198198,0.8198198198198198,0.0,0.1801801801801785,1,2,0.0320470593869686,,,,
B4_HTT_Net,PHM2010,D3,93,0.805921052631579,0.8079446063223341,0.7522123893805309,0.8458149779735683,0.8258064516129032,0.8275862068965517,0.8648648648648649,0.1081081081081071,0.0270270270270267,2,2,0.0478960797190666,,,,
