eta,fine_weight,temperature,mid_floor,late_tau,early_tau,order_blend,val_Acc,val_Macro_F1,val_E_F1,val_M_F1,val_L_F1,val_M_Pre,val_M_Rec,val_M_to_E,val_M_to_L,val_n_middle_true,val_Rev,val_Jump,val_Smooth,val_q_MAE,val_q_RMSE,val_q_R2,val_Spearman,val_Pearson,val_q_Smooth,val_score
0.55,0.3,1.2,0.08,0.66,0.34,0.5,0.8409240924092409,0.8431722598220118,0.8906882591093117,0.7986050566695728,0.8402234636871508,0.8625235404896422,0.7435064935064936,0.1590909090909091,0.09740259740259741,616,11,0,0.032075311085206226,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8849794807516167
0.55,0.3,1.2,0.12,0.66,0.34,0.5,0.8409240924092409,0.8431722598220118,0.8906882591093117,0.7986050566695728,0.8402234636871508,0.8625235404896422,0.7435064935064936,0.1590909090909091,0.09740259740259741,616,11,0,0.0319395142207401,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8849794807516167
0.55,0.3,1.2,0.04,0.66,0.34,0.5,0.8409240924092409,0.8431722598220118,0.8906882591093117,0.7986050566695728,0.8402234636871508,0.8625235404896422,0.7435064935064936,0.1590909090909091,0.09740259740259741,616,11,0,0.03209321916855566,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8849794807516167
0.55,0.3,1.2,0.12,0.72,0.34,0.5,0.838943894389439,0.8412477540242224,0.8915906788247214,0.7958297132927888,0.8363228699551569,0.8560747663551402,0.7435064935064936,0.1590909090909091,0.09740259740259741,616,11,0,0.032252513600459456,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8888841845692081
0.55,0.3,1.2,0.04,0.72,0.34,0.5,0.838943894389439,0.8412477540242224,0.8915906788247214,0.7958297132927888,0.8363228699551569,0.8560747663551402,0.7435064935064936,0.1590909090909091,0.09740259740259741,616,11,0,0.03241043679783914,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8888841845692081
0.55,0.3,1.2,0.08,0.72,0.34,0.5,0.838943894389439,0.8412477540242224,0.8915906788247214,0.7958297132927888,0.8363228699551569,0.8560747663551402,0.7435064935064936,0.1590909090909091,0.09740259740259741,616,11,0,0.032392042931825314,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8888841845692081
0.55,0.3,1.0,0.08,0.72,0.34,0.25,0.8356435643564356,0.8378742538815619,0.887991927346115,0.7934312878133103,0.8321995464852607,0.8484288354898336,0.7451298701298701,0.16396103896103897,0.09090909090909091,616,12,0,0.03313251694024913,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8914995731864306
0.55,0.3,1.0,0.12,0.72,0.34,0.25,0.8356435643564356,0.8378742538815619,0.887991927346115,0.7934312878133103,0.8321995464852607,0.8484288354898336,0.7451298701298701,0.16396103896103897,0.09090909090909091,616,12,0,0.032925947355776905,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8914995731864306
0.55,0.3,1.0,0.04,0.72,0.34,0.25,0.8356435643564356,0.8378742538815619,0.887991927346115,0.7934312878133103,0.8321995464852607,0.8484288354898336,0.7451298701298701,0.16396103896103897,0.09090909090909091,616,12,0,0.03315981341850269,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8914995731864306
0.55,0.2,1.2,0.08,0.72,0.34,0.5,0.838943894389439,0.8411936305124552,0.8897876643073812,0.7961672473867596,0.8376259798432251,0.8590225563909775,0.7418831168831169,0.16071428571428573,0.09740259740259741,616,11,0,0.032774243922034145,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8923473989900663
0.55,0.2,1.2,0.04,0.72,0.34,0.5,0.838943894389439,0.8411936305124552,0.8897876643073812,0.7961672473867596,0.8376259798432251,0.8590225563909775,0.7418831168831169,0.16071428571428573,0.09740259740259741,616,11,0,0.03279538495550977,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8923473989900663
0.55,0.2,1.2,0.12,0.72,0.34,0.5,0.838943894389439,0.8411936305124552,0.8897876643073812,0.7961672473867596,0.8376259798432251,0.8590225563909775,0.7418831168831169,0.16071428571428573,0.09740259740259741,616,11,0,0.03261501059479918,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8923473989900663
0.55,0.3,1.2,0.12,0.72,0.38,0.25,0.834983498349835,0.8372040160487316,0.887991927346115,0.7927461139896373,0.8308740068104427,0.8468634686346863,0.7451298701298701,0.16396103896103897,0.09090909090909091,616,12,0,0.03232349220074984,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8928298770258614
0.55,0.3,1.2,0.08,0.72,0.38,0.25,0.834983498349835,0.8372040160487316,0.887991927346115,0.7927461139896373,0.8308740068104427,0.8468634686346863,0.7451298701298701,0.16396103896103897,0.09090909090909091,616,12,0,0.03253027493210175,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8928298770258614
0.55,0.3,1.2,0.04,0.72,0.38,0.25,0.834983498349835,0.8372040160487316,0.887991927346115,0.7927461139896373,0.8308740068104427,0.8468634686346863,0.7451298701298701,0.16396103896103897,0.09090909090909091,616,12,0,0.032557652883540844,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8928298770258614
0.55,0.3,1.2,0.04,0.72,0.34,0.25,0.834983498349835,0.8372040160487316,0.887991927346115,0.7927461139896373,0.8308740068104427,0.8468634686346863,0.7451298701298701,0.16396103896103897,0.09090909090909091,616,12,0,0.03249526870612499,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8928298770258614
0.55,0.3,1.2,0.08,0.72,0.34,0.25,0.834983498349835,0.8372040160487316,0.887991927346115,0.7927461139896373,0.8308740068104427,0.8468634686346863,0.7451298701298701,0.16396103896103897,0.09090909090909091,616,12,0,0.032467890758689014,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8928298770258614
0.55,0.3,1.2,0.12,0.72,0.34,0.25,0.834983498349835,0.8372040160487316,0.887991927346115,0.7927461139896373,0.8308740068104427,0.8468634686346863,0.7451298701298701,0.16396103896103897,0.09090909090909091,616,12,0,0.032261122927731554,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8928298770258614
0.55,0.3,1.0,0.04,0.66,0.38,0.5,0.8396039603960396,0.8418729675981268,0.8888888888888888,0.7965065502183406,0.8402234636871508,0.8620037807183365,0.7402597402597403,0.16233766233766234,0.09740259740259741,616,11,0,0.032581004391814695,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8944170868068849
0.55,0.3,1.0,0.12,0.66,0.34,0.5,0.8396039603960396,0.8418729675981268,0.8888888888888888,0.7965065502183406,0.8402234636871508,0.8620037807183365,0.7402597402597403,0.16233766233766234,0.09740259740259741,616,11,0,0.03244306402139231,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8944170868068849
0.55,0.3,1.0,0.08,0.66,0.34,0.5,0.8396039603960396,0.8418729675981268,0.8888888888888888,0.7965065502183406,0.8402234636871508,0.8620037807183365,0.7402597402597403,0.16233766233766234,0.09740259740259741,616,11,0,0.03257859172445135,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8944170868068849
0.55,0.3,1.0,0.04,0.66,0.34,0.5,0.8396039603960396,0.8418729675981268,0.8888888888888888,0.7965065502183406,0.8402234636871508,0.8620037807183365,0.7402597402597403,0.16233766233766234,0.09740259740259741,616,11,0,0.03259644535566458,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8944170868068849
0.55,0.3,1.0,0.08,0.66,0.38,0.5,0.8396039603960396,0.8418729675981268,0.8888888888888888,0.7965065502183406,0.8402234636871508,0.8620037807183365,0.7402597402597403,0.16233766233766234,0.09740259740259741,616,11,0,0.0325631507631798,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8944170868068849
0.55,0.3,1.0,0.12,0.66,0.38,0.5,0.8396039603960396,0.8418729675981268,0.8888888888888888,0.7965065502183406,0.8402234636871508,0.8620037807183365,0.7402597402597403,0.16233766233766234,0.09740259740259741,616,11,0,0.03242763111325623,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8944170868068849
0.55,0.3,1.2,0.08,0.6,0.34,0.5,0.8409240924092409,0.8431852995998472,0.8897876643073812,0.7975460122699386,0.8422222222222222,0.8666666666666667,0.7386363636363636,0.16071428571428573,0.10064935064935066,616,12,0,0.03179892188337201,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8955183890257294
0.55,0.3,1.2,0.12,0.6,0.34,0.5,0.8409240924092409,0.8431852995998472,0.8897876643073812,0.7975460122699386,0.8422222222222222,0.8666666666666667,0.7386363636363636,0.16071428571428573,0.10064935064935066,616,12,0,0.03166446590247836,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8955183890257294
0.55,0.3,1.2,0.04,0.6,0.34,0.5,0.8409240924092409,0.8431852995998472,0.8897876643073812,0.7975460122699386,0.8422222222222222,0.8666666666666667,0.7386363636363636,0.16071428571428573,0.10064935064935066,616,12,0,0.03181666408504262,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8955183890257294
0.55,0.3,1.0,0.12,0.6,0.38,0.5,0.8402640264026403,0.842535782889712,0.8888888888888888,0.7968476357267951,0.8418708240534521,0.8650190114068441,0.7386363636363636,0.16233766233766234,0.09902597402597403,616,12,0,0.0321675645928528,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8966656340801276
0.55,0.3,1.0,0.04,0.6,0.38,0.5,0.8402640264026403,0.842535782889712,0.8888888888888888,0.7968476357267951,0.8418708240534521,0.8650190114068441,0.7386363636363636,0.16233766233766234,0.09902597402597403,616,12,0,0.03231947465320142,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8966656340801276
0.55,0.3,1.0,0.08,0.6,0.38,0.5,0.8402640264026403,0.842535782889712,0.8888888888888888,0.7968476357267951,0.8418708240534521,0.8650190114068441,0.7386363636363636,0.16233766233766234,0.09902597402597403,616,12,0,0.03230178659670157,0.11050238309203853,0.1379947307083081,0.5017530792449574,0.878315661373168,0.826146785561375,0.007198303898516981,0.8966656340801276
