feature,MI_stage,MI_q,Spearman_q,distribution_instability,final_score,instability_group,selected,rank,max_abs_corr_with_selected
force_sensor_y__zero_crossing_rate__rel,0.5889406185817836,1.540844354959138,0.7302607686207321,0.27616714314367563,2.2129043548507688,domain_id,True,1,0.0
force_sensor_y__dominant_freq__rel,0.6231886444317298,1.9721499726550213,0.4298984998827775,0.49351140849340047,2.104192546067467,domain_id,True,2,0.26645223447197663
force_sensor_x__spectral_rolloff95__rank,0.49409313243615327,1.533723234867105,0.6791009257182119,0.1546267179135249,2.0190255516975144,domain_id,True,3,0.32782348573607395
force_sensor_x__clearance_factor__rel,0.6051894455831341,1.3996134297705751,0.45779827962739356,0.1538085651694764,1.9268478321584572,domain_id,True,4,0.5199156931518572
force_sensor_x__impulse_factor__rel,0.5894138136835436,1.2947275842362607,0.5004273737560658,0.048347436821878066,1.9161547677973414,domain_id,False,5,
force_sensor_y__spectral_rolloff95__rel,0.5682231352780527,2.7257099517610217,0.05011569376201343,0.6720871125737514,1.895049544519915,domain_id,True,6,0.17956075211801534
force_sensor_z__spectral_rolloff95__rel,0.42425890386947973,1.8522722110066576,0.5243001073161837,0.2273553440919852,1.8618581336063507,domain_id,True,7,0.2915548481951054
force_sensor_x__crest_factor__rel,0.5571610740837734,1.1677203369402376,0.5422591583054063,0.11782246971978357,1.8526999977720648,domain_id,True,8,0.8578196347760298
force_sensor_y__zero_crossing_rate__rank,0.42133421446210817,1.149738966703048,0.7528474299905795,0.072793573712684,1.8432131811653625,domain_id,True,9,0.7907022946473509
force_sensor_y__dominant_freq__rank,0.4582498590910504,1.5236785401915234,0.5268890016712773,0.5246551934963769,1.7687965586791887,domain_id,True,10,0.7846100769725181
force_sensor_x__impulse_factor__rank,0.5038671470704601,0.8495349768630738,0.6225357080185249,0.05570252149469256,1.736843500596187,domain_id,False,11,
position_control_deviation_axis_y__dominant_freq__rel,0.5808888838128239,1.9029648235473635,0.24638030807909178,1.529340318385739,1.72434802395944,domain_id,True,12,0.20569269818503025
force_sensor_x__clearance_factor__rank,0.4922032293171712,0.8107823992178544,0.6052814535055779,0.09116477149263962,1.6831198237820688,domain_id,False,13,
force_sensor_x__crest_factor__rank,0.4642936523716892,0.8491680857022685,0.6413620599772142,0.22996941994365322,1.674695765642391,domain_id,False,14,
force_sensor_z__dominant_amp__rel,0.3597728303789276,1.083338279807994,0.7395367210868865,0.6261690683685591,1.6516892568659465,domain_id,True,15,0.6256183534105221
force_sensor_z__spectral_skewness__rank,0.36515014870303686,0.8560103394378555,0.7345084613482412,0.07676293007372245,1.6265055394125094,domain_id,True,16,0.6615256331387701
force_sensor_x__spectral_rolloff95__rel,0.5665529572383947,1.7610644411856087,0.04743259143961157,0.33806903996307824,1.5688286355176793,domain_id,True,17,0.3632306196908034
force_sensor_x__shape_factor__rel,0.41953489673062094,1.7391664230868633,0.3049194008345415,0.5513584540174862,1.5611446755503566,domain_id,True,18,0.7494920560881446
force_sensor_z__dominant_amp__rank,0.319186967646768,0.9321702346399889,0.742675702702906,0.5398827141067574,1.5427979845529507,domain_id,False,19,
force_sensor_z__spectral_skewness__rel,0.3205289590323299,0.844822101885085,0.714202820772184,0.004272963629545121,1.5377036681346867,domain_id,False,20,
force_sensor_z__spectral_kurtosis__rank,0.35369571457672255,0.7211455012366765,0.6890044231910685,0.025079942694177165,1.518258690118352,domain_id,True,21,0.867603867280081
force_sensor_x__kurtosis__rank,0.3272171416521594,0.9959086352039761,0.6651480303084657,0.49407260818695986,1.5061098131936037,domain_id,True,22,0.656848101908027
force_sensor_x__p2p__rel,0.43109561097908844,1.1613361364504677,0.38741481668784705,0.39061033551526253,1.4660815974692831,domain_id,True,23,0.8552338506328099
force_sensor_x__kurtosis__rel,0.3078978396540275,1.0280179788106918,0.6148843816853868,0.32356314030720557,1.4535956611755316,domain_id,False,24,
force_sensor_z__spectral_kurtosis__rel,0.30276158509912277,0.8664425017780641,0.5631081331425113,0.030026365224558798,1.3634724795623254,domain_id,False,25,
