feature,MI_stage,MI_q,Spearman_q,distribution_instability,final_score,instability_group,selected,rank,max_abs_corr_with_selected
force_sensor_x__energy__rel,0.23276334407762578,0.9905704939978146,0.6351966702033334,1.1981986365853416,1.1785201199159294,domain_id,False,38,
force_sensor_y__shape_factor__rank,0.27988827267077987,1.216072167069822,0.3773288134362758,0.17568899469088667,1.1712214582163711,domain_id,False,39,
force_sensor_z__band4_energy_ratio__rel,0.26979712698679514,0.8089382071998408,0.5275712242468881,0.11784031772932965,1.1695788721596956,domain_id,True,40,0.4342194226963022
force_sensor_x__rms__rel,0.21793057074370958,0.9895996704622609,0.6229494581133236,1.1843098987919805,1.1471045748702373,domain_id,False,41,
force_sensor_z__p2p__rel,0.32238687316928116,1.0752050237804496,0.4148489967394399,1.063729442539192,1.1245887998126531,domain_id,True,42,0.5792202874401748
force_sensor_z__mean__rel,0.26219856938481056,0.7005045405354196,0.5143413169066241,0.0072772072392846875,1.1190831486407056,domain_id,True,43,0.5469968240761973
position_control_deviation_axis_x__dominant_freq__rel,0.4103004596329005,1.2955275143197311,0.11933628915481648,0.29295540438929696,1.1073673362151104,domain_id,True,44,0.16000304269662122
force_sensor_x__total_power__rel,0.42283938152886935,1.4115646355667688,0.08777540527421898,0.5591989439345902,1.1063223300084182,domain_id,True,45,0.5884607125749328
force_sensor_z__band2_energy_ratio__rank,0.2572369457494239,0.5838112327940643,0.5619357474829328,0.31718525930490726,1.086358080358703,domain_id,True,46,0.6799702809776542
force_sensor_z__spectral_spread__rank,0.21797389047008586,0.5770887274568031,0.6032413048567382,0.20166485252038793,1.0836457199687182,domain_id,True,47,0.7320257065256058
force_sensor_z__spectral_variance__rank,0.21336027322559237,0.5766255913758895,0.6032413048567382,0.20166485252038793,1.0771771884959118,domain_id,False,48,
force_sensor_y__spectral_centroid__rel,0.19298240402736955,0.9762514613610707,0.5051603708913798,0.3721150111377106,1.074975391404799,domain_id,True,49,0.5846324070910616
force_sensor_x__mean__rel,0.26111996674196836,0.8248013979749946,0.4507187756206151,0.27816726902493466,1.0698082659938524,domain_id,True,50,0.7323741210685442
force_sensor_z__band2_energy_ratio__rel,0.24222138494371737,0.5744752919946698,0.5807117504089198,0.4308923935702941,1.0694836654357212,domain_id,True,51,0.8807435404599996
position_control_deviation_axis_x__spectral_rolloff95__rel,0.43809833388519515,1.7240583321144736,0.025949005241497264,1.6956077091365305,1.057761582642784,domain_id,True,52,0.30413820102057265
force_sensor_x__spectral_centroid__rel,0.26093954245325945,0.7891950856450656,0.4617993181571125,0.5123512659971597,1.0436811639340347,domain_id,True,53,0.6247150220205487
force_sensor_z__kurtosis__rel,0.3624233338657634,1.0848923361596672,0.20785111902673709,0.413323289570966,1.043379643387156,domain_id,True,54,0.6658759047609348
force_sensor_z__spectral_spread__rel,0.18339473445989962,0.5262247663698272,0.6253234408541711,0.28101677886348086,1.0322171528788677,domain_id,False,55,
force_sensor_x__peak__rank,0.3166831568813142,0.9879183668011979,0.2994851064966812,0.529338052303033,1.0261164173820378,domain_id,False,56,
force_sensor_x__spectral_centroid__rank,0.26901888837317345,0.6672180933247578,0.45960742147817685,0.3795070938267223,1.023171178462286,domain_id,False,57,
force_sensor_z__spectral_variance__rel,0.1771639103733964,0.5182380382267127,0.624630132743082,0.2929713412931038,1.0189388619187334,domain_id,True,58,0.8870222007060913
force_sensor_y__energy__rel,0.28968336289019314,1.343826201170753,0.26100962575885694,1.1356305237312412,1.0136641062388514,domain_id,True,59,0.5142966724589334
force_sensor_x__spectral_rms__rel,0.39159663692624114,1.3075737485364787,0.07628299731767615,0.5903724326367287,1.0120843604245526,domain_id,False,60,
force_sensor_y__spectral_entropy__rel,0.28276594181419146,1.216847945326506,0.3041120795558999,1.0444841677096914,1.0118478025063016,domain_id,True,61,0.607417581947866
position_control_deviation_axis_y__dominant_freq__rank,0.41786009227693977,1.5926914062540471,0.07238584068184627,2.0146950063221003,0.9968544073063348,domain_id,True,62,0.3031536167268387
force_sensor_y__spectral_centroid__rank,0.16807444273225602,0.888256176072685,0.49237037458453836,0.3815573098972672,0.9960186312980298,domain_id,False,63,
force_sensor_x__dominant_amp__rel,0.4198995134106287,1.1986166996469754,0.0537254195243452,0.550116239535273,0.9938230391991166,domain_id,False,64,
force_sensor_z__p2p__rank,0.28772244498385535,0.8930959109886674,0.3954777850669803,1.1385808798021375,0.9856019590796261,domain_id,False,65,
