eta,fine_weight,temperature,mid_floor,late_tau,early_tau,order_blend,val_Acc,val_Macro_F1,val_E_F1,val_M_F1,val_L_F1,val_M_Pre,val_M_Rec,val_M_to_E,val_M_to_L,val_n_middle_true,val_Rev,val_Jump,val_Smooth,val_q_MAE,val_q_RMSE,val_q_R2,val_Spearman,val_Pearson,val_q_Smooth,val_score
0.55,0.3,1.2,0.12,0.72,0.34,0.5,0.8562176165803109,0.8604879412101516,0.8182648401826484,0.8554319931565441,0.9077669902912622,0.9633911368015414,0.7692307692307693,0.2230769230769231,0.007692307692307693,650,7,2,0.02157912057169391,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7837421102041459
0.55,0.3,1.2,0.08,0.72,0.34,0.5,0.8562176165803109,0.8604879412101516,0.8182648401826484,0.8554319931565441,0.9077669902912622,0.9633911368015414,0.7692307692307693,0.2230769230769231,0.007692307692307693,650,7,2,0.021650364737602405,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7837421102041459
0.55,0.3,1.2,0.04,0.72,0.34,0.5,0.8562176165803109,0.8604879412101516,0.8182648401826484,0.8554319931565441,0.9077669902912622,0.9633911368015414,0.7692307692307693,0.2230769230769231,0.007692307692307693,650,7,2,0.02176087045369222,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7837421102041459
0.55,0.2,1.2,0.12,0.72,0.34,0.5,0.8562176165803109,0.8604879412101516,0.8182648401826484,0.8554319931565441,0.9077669902912622,0.9633911368015414,0.7692307692307693,0.2230769230769231,0.007692307692307693,650,7,2,0.021830044132593093,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7837421102041459
0.55,0.2,1.2,0.04,0.72,0.34,0.5,0.8562176165803109,0.8604879412101516,0.8182648401826484,0.8554319931565441,0.9077669902912622,0.9633911368015414,0.7692307692307693,0.2230769230769231,0.007692307692307693,650,7,2,0.02202797993266829,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7837421102041459
0.55,0.2,1.2,0.08,0.72,0.34,0.5,0.8562176165803109,0.8604879412101516,0.8182648401826484,0.8554319931565441,0.9077669902912622,0.9633911368015414,0.7692307692307693,0.2230769230769231,0.007692307692307693,650,7,2,0.02190753282619169,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7837421102041459
0.55,0.3,1.0,0.04,0.72,0.34,0.5,0.8562176165803109,0.8605977967807852,0.8175182481751825,0.8551842330762639,0.9090909090909091,0.965183752417795,0.7676923076923077,0.2246153846153846,0.007692307692307693,650,7,2,0.021769667311154133,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7868630238642816
0.55,0.3,1.0,0.08,0.72,0.34,0.5,0.8562176165803109,0.8605977967807852,0.8175182481751825,0.8551842330762639,0.9090909090909091,0.965183752417795,0.7676923076923077,0.2246153846153846,0.007692307692307693,650,7,2,0.02165961269027241,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7868630238642816
0.55,0.3,1.0,0.12,0.72,0.34,0.5,0.8562176165803109,0.8605977967807852,0.8175182481751825,0.8551842330762639,0.9090909090909091,0.965183752417795,0.7676923076923077,0.2246153846153846,0.007692307692307693,650,7,2,0.021589103537629238,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7868630238642816
0.55,0.1,1.2,0.08,0.72,0.34,0.5,0.8555699481865285,0.8599124310869884,0.8175182481751825,0.8544520547945206,0.9077669902912622,0.9633204633204633,0.7676923076923077,0.2246153846153846,0.007692307692307693,650,8,2,0.02218538074304447,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7881960579518608
0.55,0.1,1.2,0.04,0.72,0.34,0.5,0.8555699481865285,0.8599124310869884,0.8175182481751825,0.8544520547945206,0.9077669902912622,0.9633204633204633,0.7676923076923077,0.2246153846153846,0.007692307692307693,650,8,2,0.022310033045896346,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7881960579518608
0.55,0.1,1.2,0.12,0.72,0.34,0.5,0.8555699481865285,0.8599124310869884,0.8175182481751825,0.8544520547945206,0.9077669902912622,0.9633204633204633,0.7676923076923077,0.2246153846153846,0.007692307692307693,650,8,2,0.02210136621517242,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7881960579518608
0.55,0.3,1.2,0.12,0.6,0.34,0.5,0.8568652849740933,0.8611548323181878,0.8182648401826484,0.8556701030927835,0.9095295536791315,0.9688715953307393,0.7661538461538462,0.2230769230769231,0.010769230769230769,650,7,2,0.021890991512448908,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7891967814715583
0.55,0.3,1.2,0.04,0.6,0.34,0.5,0.8568652849740933,0.8611548323181878,0.8182648401826484,0.8556701030927835,0.9095295536791315,0.9688715953307393,0.7661538461538462,0.2230769230769231,0.010769230769230769,650,7,2,0.02206655265924427,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7891967814715583
0.55,0.3,1.2,0.08,0.6,0.34,0.5,0.8568652849740933,0.8611548323181878,0.8182648401826484,0.8556701030927835,0.9095295536791315,0.9688715953307393,0.7661538461538462,0.2230769230769231,0.010769230769230769,650,7,2,0.02195905906419186,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7891967814715583
0.55,0.3,1.2,0.08,0.66,0.34,0.5,0.8562176165803109,0.8604710076289063,0.8182648401826484,0.8549356223175966,0.9082125603864735,0.9669902912621359,0.7661538461538462,0.2230769230769231,0.010769230769230769,650,7,2,0.021864602207974985,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7905282745546222
0.55,0.2,1.2,0.12,0.66,0.34,0.5,0.8562176165803109,0.8604710076289063,0.8182648401826484,0.8549356223175966,0.9082125603864735,0.9669902912621359,0.7661538461538462,0.2230769230769231,0.010769230769230769,650,7,2,0.0220408149553865,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7905282745546222
0.55,0.2,1.2,0.04,0.66,0.34,0.5,0.8562176165803109,0.8604710076289063,0.8182648401826484,0.8549356223175966,0.9082125603864735,0.9669902912621359,0.7661538461538462,0.2230769230769231,0.010769230769230769,650,7,2,0.02223139332420247,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7905282745546222
0.55,0.3,1.2,0.04,0.66,0.34,0.5,0.8562176165803109,0.8604710076289063,0.8182648401826484,0.8549356223175966,0.9082125603864735,0.9669902912621359,0.7661538461538462,0.2230769230769231,0.010769230769230769,650,7,2,0.02197293546796564,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7905282745546222
0.55,0.3,1.2,0.12,0.66,0.34,0.5,0.8562176165803109,0.8604710076289063,0.8182648401826484,0.8549356223175966,0.9082125603864735,0.9669902912621359,0.7661538461538462,0.2230769230769231,0.010769230769230769,650,7,2,0.02179565712104798,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7905282745546222
0.55,0.2,1.2,0.08,0.66,0.34,0.5,0.8562176165803109,0.8604710076289063,0.8182648401826484,0.8549356223175966,0.9082125603864735,0.9669902912621359,0.7661538461538462,0.2230769230769231,0.010769230769230769,650,7,2,0.022115255030880594,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7905282745546222
0.55,0.2,1.2,0.12,0.6,0.34,0.5,0.8568652849740933,0.8611446064494697,0.8182648401826484,0.8554216867469879,0.9097472924187726,0.970703125,0.7646153846153846,0.2230769230769231,0.012307692307692308,650,7,2,0.022120278714678865,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7925916227248918
0.55,0.2,1.2,0.04,0.6,0.34,0.5,0.8568652849740933,0.8611446064494697,0.8182648401826484,0.8554216867469879,0.9097472924187726,0.970703125,0.7646153846153846,0.2230769230769231,0.012307692307692308,650,7,2,0.022307987588112935,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7925916227248918
0.55,0.2,1.2,0.08,0.6,0.34,0.5,0.8568652849740933,0.8611446064494697,0.8182648401826484,0.8554216867469879,0.9097472924187726,0.970703125,0.7646153846153846,0.2230769230769231,0.012307692307692308,650,7,2,0.02219339254896398,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7925916227248918
0.55,0.1,1.2,0.08,0.66,0.34,0.5,0.8555699481865285,0.8598942328653401,0.8175182481751825,0.8539518900343642,0.9082125603864735,0.9669260700389105,0.7646153846153846,0.2246153846153846,0.010769230769230769,650,8,2,0.022377068203681207,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7949834869427399
0.55,0.3,1.0,0.08,0.66,0.34,0.5,0.8555699481865285,0.8598942328653401,0.8175182481751825,0.8539518900343642,0.9082125603864735,0.9669260700389105,0.7646153846153846,0.2246153846153846,0.010769230769230769,650,7,2,0.02185031184484838,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7949834869427399
0.55,0.3,1.0,0.04,0.66,0.34,0.5,0.8555699481865285,0.8598942328653401,0.8175182481751825,0.8539518900343642,0.9082125603864735,0.9669260700389105,0.7646153846153846,0.2246153846153846,0.010769230769230769,650,7,2,0.021957884184960544,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7949834869427399
0.55,0.1,1.2,0.04,0.66,0.34,0.5,0.8555699481865285,0.8598942328653401,0.8175182481751825,0.8539518900343642,0.9082125603864735,0.9669260700389105,0.7646153846153846,0.2246153846153846,0.010769230769230769,650,8,2,0.02249560669946542,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7949834869427399
0.55,0.3,1.0,0.12,0.66,0.34,0.5,0.8555699481865285,0.8598942328653401,0.8175182481751825,0.8539518900343642,0.9082125603864735,0.9669260700389105,0.7646153846153846,0.2246153846153846,0.010769230769230769,650,7,2,0.0217823445110186,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7949834869427399
0.55,0.1,1.2,0.12,0.66,0.34,0.5,0.8555699481865285,0.8598942328653401,0.8175182481751825,0.8539518900343642,0.9082125603864735,0.9669260700389105,0.7646153846153846,0.2246153846153846,0.010769230769230769,650,8,2,0.022297359104836788,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7949834869427399
0.55,0.3,1.0,0.04,0.6,0.34,0.5,0.8555699481865285,0.8598808611465799,0.8167730173199635,0.8544358311800172,0.908433734939759,0.9706457925636007,0.7630769230769231,0.2246153846153846,0.012307692307692308,650,7,2,0.022053478787704167,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7983814740461154
0.55,0.3,1.0,0.12,0.6,0.34,0.5,0.8555699481865285,0.8598808611465799,0.8167730173199635,0.8544358311800172,0.908433734939759,0.9706457925636007,0.7630769230769231,0.2246153846153846,0.012307692307692308,650,7,2,0.021879875256565606,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7983814740461154
0.55,0.3,1.0,0.08,0.6,0.34,0.5,0.8555699481865285,0.8598808611465799,0.8167730173199635,0.8544358311800172,0.908433734939759,0.9706457925636007,0.7630769230769231,0.2246153846153846,0.012307692307692308,650,7,2,0.02194686146960102,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7983814740461154
0.55,0.1,1.0,0.04,0.72,0.34,0.5,0.8549222797927462,0.8593544137415505,0.8171064604185623,0.8529664660361135,0.9079903147699758,0.9668615984405458,0.7630769230769231,0.2276923076923077,0.009230769230769232,650,7,2,0.022298133858678897,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7992478975372349
0.55,0.1,1.0,0.12,0.72,0.34,0.5,0.8549222797927462,0.8593544137415505,0.8171064604185623,0.8529664660361135,0.9079903147699758,0.9668615984405458,0.7630769230769231,0.2276923076923077,0.009230769230769232,650,7,2,0.022092534976868677,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7992478975372349
0.55,0.1,1.0,0.08,0.72,0.34,0.5,0.8549222797927462,0.8593544137415505,0.8171064604185623,0.8529664660361135,0.9079903147699758,0.9668615984405458,0.7630769230769231,0.2276923076923077,0.009230769230769232,650,7,2,0.022175864483110496,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.7992478975372349
0.55,0.2,1.0,0.08,0.72,0.34,0.5,0.8542746113989638,0.8587510452146391,0.8160291438979964,0.852233676975945,0.9079903147699758,0.9649805447470817,0.7630769230769231,0.2276923076923077,0.009230769230769232,650,8,2,0.021906343615089897,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.8004989344579287
0.55,0.2,1.0,0.04,0.72,0.34,0.5,0.8542746113989638,0.8587510452146391,0.8160291438979964,0.852233676975945,0.9079903147699758,0.9649805447470817,0.7630769230769231,0.2276923076923077,0.009230769230769232,650,8,2,0.022025253118940092,0.06561044605953661,0.10042035073328817,0.7284085045584907,0.8342939897592487,0.8643717123690154,0.00459872990189514,0.8004989344579287
