dataset,task,group,channel_set,seed,Acc,Macro_F1,E_F1,M_F1,L_F1,M_Pre,M_Rec,stages_present,M_to_E,M_to_L,n_middle_true,Rev,Jump,Smooth,q_MAE,q_RMSE,q_R2,Spearman,Pearson,q_Smooth,Method,kind,variant,oracle_wear_reference
mendeley,D1-M,cross_machine_dual,primary,72,0.3650429799426934,0.2897306328557693,0.5580357142857143,0.1868787276341948,0.1242774566473988,0.2693409742120344,0.1430745814307458,"early,middle,late",0.7640791476407914,0.0928462709284627,657,26,12,0.0541157225216721,0.1663041973808247,0.2237052957202852,0.0049618984667036,0.7476220825492224,0.3778746323777383,0.0058117199060426,A1,ablation,raw,
mendeley,D1-M,cross_machine_dual,primary,72,0.394269340974212,0.3263083518185559,0.6142506142506142,0.2568027210884354,0.107871720116618,0.2909441233140655,0.2298325722983257,"early,middle,late",0.6773211567732116,0.0928462709284627,657,27,11,0.0386428600280762,0.1663041973808247,0.2237052957202852,0.0049618984667036,0.7476220825492224,0.3778746323777383,0.0058117199060426,A2,ablation,raw_fine,
mendeley,D1-M,cross_machine_dual,primary,72,0.394269340974212,0.3257795805673356,0.6108735491753207,0.2581196581196581,0.1083455344070278,0.2943469785575048,0.2298325722983257,"early,middle,late",0.6818873668188736,0.0882800608828006,657,30,6,0.0409554849772694,0.1663041973808247,0.2237052957202852,0.0049618984667036,0.7476220825492224,0.3778746323777383,0.0058117199060426,A3,ablation,raw_prior,
mendeley,D1-M,cross_machine_dual,primary,72,0.3925501432664756,0.3241290286385868,0.6108735491753207,0.2536418166238218,0.107871720116618,0.2901960784313726,0.2252663622526636,"early,middle,late",0.6818873668188736,0.0928462709284627,657,27,9,0.0395367459650543,0.1663041973808247,0.2237052957202852,0.0049618984667036,0.7476220825492224,0.3778746323777383,0.0058117199060426,A4,ablation,mix,
mendeley,D1-M,cross_machine_dual,primary,72,0.4286532951289398,0.3657069481243354,0.6671105193075899,0.3213465952563121,0.1086637298091042,0.3230769230769231,0.319634703196347,"early,middle,late",0.593607305936073,0.0867579908675799,657,15,1,0.0356493310375304,0.1663041973808247,0.2237052957202852,0.0049618984667036,0.7476220825492224,0.3778746323777383,0.0058117199060426,A5,ablation,ordered,
mendeley,D1-M,cross_machine_dual,primary,72,0.4263610315186246,0.363720088924709,0.6640159045725647,0.3158705701078582,0.1112737920937042,0.3198127925117004,0.3120243531202435,"early,middle,late",0.5996955859969558,0.0882800608828006,657,16,2,0.0355695501057018,0.1663041973808247,0.2237052957202852,0.0049618984667036,0.7476220825492224,0.3778746323777383,0.0058117199060426,A6,ablation,final,
mendeley,D1-M,cross_machine_dual,primary,72,0.3650429799426934,0.2897306328557693,0.5580357142857143,0.1868787276341948,0.1242774566473988,0.2693409742120344,0.1430745814307458,"early,middle,late",0.7640791476407914,0.0928462709284627,657,26,12,0.0541157225216721,0.1663041973808247,0.2237052957202852,0.0049618984667036,0.7476220825492224,0.3778746323777383,0.0058117199060426,B11,baseline,raw,
mendeley,D1-M,cross_machine_dual,primary,72,0.4263610315186246,0.363720088924709,0.6640159045725647,0.3158705701078582,0.1112737920937042,0.3198127925117004,0.3120243531202435,"early,middle,late",0.5996955859969558,0.0882800608828006,657,16,2,0.0355695501057018,0.1663041973808247,0.2237052957202852,0.0049618984667036,0.7476220825492224,0.3778746323777383,0.0058117199060426,B12,proposed,final,
mendeley,D1-M,cross_machine_dual,primary,72,0.4458452722063037,0.39828847997717937,0.6932773109243697,0.3296047725577927,0.17198335644937587,0.3230994152046784,0.3363774733637747,"early,middle,late",0.563165905631659,0.1004566210045662,657,13,17,0.03823199350462649,,,,,,,B7,baseline,b7,
mendeley,D1-M,cross_machine_dual,primary,72,0.405730659025788,0.34231621641098026,0.6574440052700923,0.2724458204334365,0.09705882352941177,0.27716535433070866,0.2678843226788432,"early,middle,late",0.6438356164383562,0.0882800608828006,657,18,19,0.04602753139673088,,,,,,,B8,baseline,b8,
mendeley,D1-M,cross_machine_dual,primary,72,0.36332378223495704,0.30108180882820124,0.6196660482374768,0.14273430782459157,0.14084507042253522,0.16403162055335968,0.1263318112633181,"early,middle,late",0.7625570776255708,0.1111111111111111,657,17,13,0.043590833142321525,,,,,,,B9,baseline,b9,
mendeley,D1-M,cross_machine_dual,primary,72,0.4595988538681948,0.442372294722303,0.6579898770788142,0.24573991031390136,0.42338709677419356,0.29912663755458513,0.2085235920852359,"early,middle,late",0.5646879756468798,0.2267884322678843,657,28,19,0.06387517456649437,,,,,,,B10,baseline,b10,
mendeley,D1-M,cross_machine_dual,primary,72,0.8808022922636103,0.8826692123665995,0.9041095890410958,0.8367670364500792,0.9071310116086235,0.8727272727272727,0.8036529680365296,"early,middle,late",0.0867579908675799,0.1095890410958904,657,0,0,0.006888633754305396,,,,,,,B1,baseline,b1,True
