Method,Dataset,Task,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
B9_DC_PHSR,NASA_Milling,N4,0,0.6818181818181818,0.4429920116194625,0.0,0.5882352941176471,0.7407407407407407,0.8333333333333334,0.4545454545454545,0.0,0.5454545454544959,4,0,0.1252892601366332,0.2383544714469821,0.2767528057953701,0.0654046141767801,0.5923207227555054
B9_DC_PHSR,NASA_Milling,N4,1,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.045790840693252,0.2637071551935395,0.3130844158210089,-0.1960861694392035,-0.0242800677583286
B9_DC_PHSR,NASA_Milling,N4,2,0.5,0.2222222222222222,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.9999999999999092,0,0,0.0431226222459215,0.327752071756265,0.3903879021832879,-0.8596545152508113,0.4545454545454545
B9_DC_PHSR,NASA_Milling,N4,3,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.0440019138458863,0.2581802359369824,0.3022159307328931,-0.1144851205889805,-0.1473743647656691
B9_DC_PHSR,NASA_Milling,N4,4,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.0421831810733774,0.2453555896734669,0.2830184011254572,0.0226076990662852,0.2557876905702992
B9_DC_PHSR,NASA_Milling,N4,5,0.5,0.2222222222222222,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.9999999999999092,0,0,0.120645471562204,0.2400146775481396,0.2737674299433962,0.085459115634644,0.2704686617730096
B9_DC_PHSR,NASA_Milling,N4,6,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.0469791056677953,0.2574027041830956,0.2999886451109306,-0.0981184805019592,-0.4466403162055336
B9_DC_PHSR,NASA_Milling,N4,7,0.5454545454545454,0.2847222222222222,0.0,0.1666666666666666,0.6875,1.0,0.0909090909090909,0.0,0.9090909090908263,1,0,0.1362252256679977,0.2488357088021427,0.2824708364711625,0.0263860241158773,0.3675889328063242
B9_DC_PHSR,NASA_Milling,N4,8,0.5454545454545454,0.2847222222222222,0.0,0.1666666666666666,0.6875,1.0,0.0909090909090909,0.0,0.9090909090908263,1,0,0.2138764367611284,0.2951747548868761,0.3386200493084736,-0.3991520226686096,0.4918125352907962
B9_DC_PHSR,NASA_Milling,N4,9,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.0415259126710203,0.25515427338916,0.2949467525281239,-0.0615166365009147,0.0389610389610389
B9_DC_PHSR,NASA_Milling,N4,10,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.0476325087958024,0.2550953406512893,0.297388867197586,-0.0791678053441771,0.5392433653303219
B9_DC_PHSR,NASA_Milling,N4,11,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.0422800168887043,0.2579035511759351,0.3017712600309686,-0.1112078989658622,0.311123658949746
B9_DC_PHSR,NASA_Milling,N4,12,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.047848007508577,0.2590871002874748,0.3038123480481305,-0.1262904711203798,0.0355731225296442
B9_DC_PHSR,NASA_Milling,N4,13,0.5454545454545454,0.3174603174603174,0.0,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.1818181818181818,0.0,0.8181818181817438,2,0,0.1472187875539825,0.2605804282844223,0.303052442667837,-0.1206632882621816,-0.137210615471485
B9_DC_PHSR,NASA_Milling,N4,14,0.5,0.2222222222222222,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.9999999999999092,0,0,0.0747154707715488,0.3006680787981962,0.353952872984645,-0.5287288125676142,0.5629587803500848
B9_DC_PHSR,NASA_Milling,N4,15,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.0502354450402971,0.2480191451438469,0.2829262223525953,0.0232442665167095,0.1315640880858272
B9_DC_PHSR,NASA_Milling,N4,16,0.5454545454545454,0.2847222222222222,0.0,0.1666666666666666,0.6875,1.0,0.0909090909090909,0.0,0.9090909090908263,1,0,0.1239482170930282,0.244577877259396,0.2820722801274822,0.0291315554837401,0.365330321852061
B9_DC_PHSR,NASA_Milling,N4,17,0.6818181818181818,0.4541062801932367,0.0,0.6666666666666666,0.6956521739130435,0.7,0.6363636363636364,0.0,0.3636363636363305,3,0,0.1316289701159732,0.2594328841384222,0.2984122785855451,-0.0866081173307629,0.1383399209486166
B9_DC_PHSR,NASA_Milling,N4,18,0.6818181818181818,0.4541062801932367,0.0,0.6666666666666666,0.6956521739130435,0.7,0.6363636363636364,0.0,0.3636363636363305,3,0,0.3114590759979738,0.2395617554637295,0.2763264009243573,0.0682823376272393,0.2614342179559571
B9_DC_PHSR,NASA_Milling,N4,19,0.5,0.2222222222222222,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.9999999999999092,0,0,0.0285301826527971,0.3296361312287825,0.4003516002555143,-0.9557921783684648,0.5415019762845851
B9_DC_PHSR,NASA_Milling,N4,20,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.0433542464183909,0.260118337857197,0.3054238182401095,-0.138270214653271,0.1857707509881423
B9_DC_PHSR,NASA_Milling,N4,21,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.0459528979964034,0.2547260817489997,0.2958669695645045,-0.0681507120086681,-0.1688311688311688
B9_DC_PHSR,NASA_Milling,N4,22,0.5,0.2222222222222222,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.9999999999999092,0,0,0.1143377423209725,0.2546401716684923,0.2874533175759095,-0.0082639002573168,0.3698475437605872
B9_DC_PHSR,NASA_Milling,N4,23,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.0446145038554606,0.2535105235885646,0.2939393814391878,-0.0542779398281636,0.067193675889328
