Dataset,Method,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
NASA_Milling,B9_DC_PHSR,0,0.5193540669856459,0.30328672129077067,0.0,0.5955083120204604,0.3143518518518518,0.5297702084786484,0.8636363636363636,0.0,0.13636363636362397,1.25,0.0,0.09235119160017463,0.23589693715821158,0.2814773446404619,-0.11063664004620821,0.19633941382797215
NASA_Milling,B9_DC_PHSR,1,0.42758373205741623,0.1985648148148148,0.0,0.5956944444444444,0.0,0.42758373205741623,1.0,0.0,0.0,0.0,0.0,0.04884965570989122,0.26668920751458836,0.31851829669501036,-0.41641509774623153,-0.07504285950510207
NASA_Milling,B9_DC_PHSR,2,0.5133732057416268,0.2854471916971917,0.0,0.3883928571428571,0.46794871794871795,0.322770979020979,0.5113636363636364,0.0,0.48863636363630975,0.75,0.0,0.1166344491551473,0.2442093931854945,0.2881969129318861,-0.18380887435907464,0.22035519591011582
NASA_Milling,B9_DC_PHSR,3,0.42758373205741623,0.1985648148148148,0.0,0.5956944444444444,0.0,0.42758373205741623,1.0,0.0,0.0,0.0,0.0,0.04503735885860685,0.2564320120405229,0.30305441375446124,-0.2816820904966499,-0.3458418069344843
NASA_Milling,B9_DC_PHSR,4,0.48021531100478465,0.24539954870837222,0.0,0.6185515873015873,0.1176470588235294,0.4486363636363636,1.0,0.0,0.0,0.25,0.0,0.08693563607158306,0.22360212826106124,0.2680582757174308,-0.011170961868368997,0.17664818781523586
NASA_Milling,B9_DC_PHSR,5,0.46167464114832535,0.2372860791826309,0.0,0.4451915708812261,0.26666666666666666,0.32052631578947366,0.75,0.0,0.2499999999999773,0.25,0.0,0.07483972101391059,0.25717937886567793,0.30315725428643914,-0.3011918748121198,0.19599634537849647
NASA_Milling,B9_DC_PHSR,6,0.48021531100478465,0.24539954870837222,0.0,0.6185515873015873,0.1176470588235294,0.4486363636363636,1.0,0.0,0.0,0.25,0.0,0.065870440649811,0.24121329447435813,0.2845133248043049,-0.1323948745321304,0.001611729231866546
NASA_Milling,B9_DC_PHSR,7,0.4689473684210526,0.2565972222222222,0.0,0.45791666666666664,0.311875,0.5675837320574162,0.6818181818181818,0.0,0.3181818181817892,0.75,0.0,0.07808023931696242,0.23894319607985887,0.27978263746140103,-0.08999535945426188,0.25117441483002123
NASA_Milling,B9_DC_PHSR,8,0.5388277511961722,0.3167464630779848,0.0,0.47619047619047616,0.4740489130434783,0.6005303030303031,0.6310606060606061,0.0,0.36893939393935626,0.75,0.0,0.146199427299305,0.2394344824074437,0.28297620937753176,-0.12272729098535518,0.43132618906646364
NASA_Milling,B9_DC_PHSR,9,0.5065311004784688,0.2505962401795735,0.0,0.5666035353535354,0.18518518518518517,0.4486363636363636,0.8333333333333333,0.0,0.16666666666663887,0.5,0.0,0.13425981031277723,0.23146506481641532,0.28421472907475875,-0.12862472719427204,0.15309622490400515
