Method,Dataset,Task,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
B1_RF,MTW_CM,D1M,0,0.4320916905444126,0.3692512541684271,0.634334103156274,0.4416277518345564,0.0317919075144508,0.3931116389548693,0.5038051750380518,0.4322678843226781,0.0639269406392693,92,46,0.0889936926605504,,,,
B1_RF,MTW_CM,D1M,1,0.4429799426934097,0.3729444085328861,0.6457867263236391,0.4392523364485981,0.0337941628264208,0.3912009512485137,0.5007610350076104,0.4596651445966507,0.0395738203957381,95,36,0.0893205275229357,,,,
B1_RF,MTW_CM,D1M,2,0.4085959885386819,0.3501025296576224,0.6148036253776435,0.4043865661411926,0.0311173974540311,0.3678304239401496,0.4490106544901065,0.4642313546423128,0.0867579908675797,101,44,0.0893119266055045,,,,
B1_RF,MTW_CM,D1M,3,0.3977077363896848,0.3326893807606233,0.5817438692098093,0.3779761904761904,0.0383480825958702,0.3697234352256186,0.3866057838660578,0.5555555555555547,0.0578386605783865,99,41,0.087993119266055,,,,
B1_RF,MTW_CM,D1M,4,0.4108882521489971,0.345356605968541,0.607192254495159,0.3774403470715835,0.0514372163388804,0.359504132231405,0.3972602739726027,0.5601217656012167,0.0426179604261795,104,26,0.0882769495412844,,,,
B1_RF,MTW_CM,D1M,5,0.4573065902578797,0.3857634121181746,0.6735905044510386,0.4436997319034853,0.04,0.3964071856287425,0.5038051750380518,0.4490106544901058,0.0471841704718416,90,29,0.0895269495412844,,,,
B1_RF,MTW_CM,D1M,6,0.3954154727793696,0.32828757135931,0.6131883072739633,0.3390334572490706,0.0326409495548961,0.3313953488372093,0.3470319634703196,0.5829528158295273,0.070015220700152,87,30,0.085581995412844,,,,
B1_RF,MTW_CM,D1M,7,0.4326647564469914,0.3630314897630899,0.63,0.4261603375527426,0.0329341317365269,0.396078431372549,0.4611872146118721,0.4946727549467268,0.0441400304414002,103,35,0.0879644495412844,,,,
B1_RF,MTW_CM,D1M,8,0.4406876790830945,0.3771932929140957,0.6493108728943339,0.4413333333333333,0.0409356725146198,0.3926453143534994,0.5038051750380518,0.4337899543378988,0.0624048706240486,81,37,0.0895728211009174,,,,
B1_RF,MTW_CM,D1M,9,0.4160458452722063,0.3481826818849343,0.6336633663366337,0.3776520509193776,0.0332326283987915,0.3527080581241744,0.4063926940639269,0.5433789954337891,0.050228310502283,89,28,0.0858457568807339,,,,
B1_RF,MTW_CM,D1M,10,0.4349570200573066,0.3667614526936395,0.6507246376811594,0.4170153417015341,0.0325443786982248,0.3848133848133848,0.4550989345509893,0.4840182648401819,0.0608828006088279,95,41,0.0910235091743119,,,,
B1_RF,MTW_CM,D1M,11,0.4183381088825215,0.3522070494819714,0.6298655343241331,0.3882940756602427,0.0384615384615384,0.3655913978494624,0.4140030441400304,0.5205479452054786,0.06544901065449,103,37,0.0877006880733944,,,,
B1_RF,MTW_CM,D1M,12,0.4011461318051575,0.3409703685073783,0.5978339350180505,0.3811533052039381,0.0439238653001464,0.3542483660130719,0.4124809741248097,0.5251141552511407,0.0624048706240486,91,35,0.0895326834862385,,,,
B1_RF,MTW_CM,D1M,13,0.4641833810888252,0.3936214068115745,0.6656225528582616,0.4819587628865979,0.0332829046898638,0.417877094972067,0.5692541856925418,0.39269406392694,0.0380517503805174,84,34,0.0893893348623853,,,,
B1_RF,MTW_CM,D1M,14,0.4441260744985673,0.3778447729664752,0.6570342205323194,0.4441471571906354,0.0323529411764705,0.39618138424821,0.5053272450532724,0.4292237442922367,0.06544901065449,83,30,0.0867746559633027,,,,
B1_RF,MTW_CM,D1M,15,0.4372492836676218,0.3720266565435579,0.642965204236006,0.4409979770734996,0.0321167883211678,0.3958837772397094,0.4977168949771689,0.4383561643835609,0.0639269406392693,95,40,0.0888761467889908,,,,
B1_RF,MTW_CM,D1M,16,0.4481375358166189,0.3837951095481688,0.6588419405320813,0.454308093994778,0.038235294117647,0.3977142857142857,0.5296803652968036,0.4033485540334849,0.0669710806697107,89,38,0.0890137614678899,,,,
B1_RF,MTW_CM,D1M,17,0.3856733524355301,0.3208264042447906,0.59254327563249,0.3187311178247734,0.0512048192771084,0.3163418290854572,0.3211567732115677,0.634703196347031,0.0441400304414002,95,34,0.0867689220183486,,,,
B1_RF,MTW_CM,D1M,18,0.4286532951289398,0.3637148945055609,0.6251874062968515,0.4336043360433604,0.0323529411764705,0.3907203907203907,0.487062404870624,0.4642313546423128,0.0487062404870623,96,38,0.0890969036697247,,,,
B1_RF,MTW_CM,D1M,19,0.4234957020057306,0.3605772648475818,0.6245297215951844,0.4252717391304347,0.0319303338171262,0.3840490797546012,0.4764079147640791,0.4627092846270921,0.0608828006088279,103,41,0.0926605504587155,,,,
B1_RF,MTW_CM,D1M,20,0.436676217765043,0.3716823822305694,0.6350639578630549,0.4314247669773635,0.0485584218512898,0.3834319526627219,0.4931506849315068,0.4703196347031956,0.0365296803652967,94,32,0.0858400229357798,,,,
B1_RF,MTW_CM,D1M,21,0.4137535816618911,0.3500884589206059,0.6075949367088608,0.40973630831643,0.0329341317365269,0.3686131386861314,0.4611872146118721,0.4946727549467268,0.0441400304414002,100,44,0.0907769495412844,,,,
B1_RF,MTW_CM,D1M,22,0.425214899713467,0.3610359624246425,0.6398809523809523,0.4109215017064846,0.0323054331864904,0.3725247524752475,0.4581430745814307,0.4855403348554026,0.0563165905631658,94,42,0.089825114678899,,,,
B1_RF,MTW_CM,D1M,23,0.4091690544412607,0.3441822502445493,0.625,0.3745632424877708,0.032983508245877,0.3462532299741602,0.4079147640791476,0.5296803652968028,0.0624048706240486,89,35,0.0888732798165137,,,,
B1_RF,MTW_CM,D1M,24,0.433810888252149,0.3699700588064827,0.6407766990291263,0.4315068493150685,0.0376266280752532,0.3922789539227895,0.4794520547945205,0.4520547945205472,0.0684931506849314,96,41,0.0905733944954128,,,,
B1_RF,MTW_CM,D1M,25,0.425214899713467,0.3604458269734543,0.6330827067669172,0.4152712659075686,0.032983508245877,0.3708133971291866,0.471841704718417,0.4748858447488577,0.0532724505327244,95,30,0.0885149082568807,,,,
B1_RF,MTW_CM,D1M,26,0.405730659025788,0.3389687855230847,0.6280875088214538,0.3551797040169133,0.0336391437308868,0.3307086614173228,0.3835616438356164,0.5707762557077617,0.0456621004566209,88,27,0.0880074541284403,,,,
B1_RF,MTW_CM,D1M,27,0.4378223495702005,0.3764188402893375,0.6536144578313253,0.4267211997273347,0.0489208633093525,0.3864197530864197,0.4764079147640791,0.4505327245053265,0.0730593607305934,100,45,0.0858285550458715,,,,
B1_RF,MTW_CM,D1M,28,0.4126074498567335,0.3477355301066608,0.6162706983441325,0.3910614525139664,0.0358744394618834,0.3612903225806451,0.426179604261796,0.5251141552511407,0.0487062404870623,100,42,0.0891771788990825,,,,
B1_RF,MTW_CM,D1M,29,0.4171919770773639,0.3504331224174843,0.6225736879942487,0.3955431754874652,0.033182503770739,0.3645699614890886,0.4322678843226788,0.5281582952815821,0.0395738203957381,101,37,0.0892316513761467,,,,
B1_RF,MTW_CM,D1M,30,0.430945558739255,0.3681617218747202,0.6311667971808927,0.4409654272667971,0.0323529411764705,0.3858447488584475,0.5144596651445966,0.4307458143074574,0.0547945205479451,84,38,0.091700114678899,,,,
B1_RF,MTW_CM,D1M,31,0.4315186246418338,0.3693485061447175,0.6362934362934363,0.4369189907038512,0.034833091436865,0.3875147232037691,0.5007610350076104,0.4337899543378988,0.06544901065449,94,34,0.0914965596330275,,,,
B1_RF,MTW_CM,D1M,32,0.4297994269340974,0.3637744619604532,0.6180981595092024,0.4397905759162304,0.033434650455927,0.3857634902411022,0.5114155251141552,0.4505327245053265,0.0380517503805174,103,34,0.0906020642201834,,,,
B1_RF,MTW_CM,D1M,33,0.4103151862464183,0.3474914495214192,0.6202898550724638,0.3870967741935484,0.0350877192982456,0.3589076723016905,0.4200913242009132,0.5205479452054786,0.0593607305936072,92,41,0.0920842889908256,,,,
B1_RF,MTW_CM,D1M,34,0.4091690544412607,0.3412111451048092,0.6214135759272218,0.3686832740213523,0.0335365853658536,0.3462566844919786,0.3942161339421613,0.5585996955859961,0.0471841704718416,101,33,0.0878669724770642,,,,
B1_RF,MTW_CM,D1M,35,0.436676217765043,0.3697164902030159,0.6412556053811659,0.428380187416332,0.0395136778115501,0.3823178016726404,0.487062404870624,0.4642313546423128,0.0487062404870623,106,32,0.0914048165137614,,,,
B1_RF,MTW_CM,D1M,36,0.4137535816618911,0.3502035996005592,0.6334056399132321,0.3853211009174312,0.0318840579710144,0.3592105263157895,0.4155251141552511,0.5129375951293752,0.0715372907153727,101,42,0.0891743119266054,,,,
B1_RF,MTW_CM,D1M,37,0.3891117478510029,0.3280674202414518,0.592487597448618,0.3629790310918293,0.028735632183908,0.3457300275482093,0.3820395738203957,0.5570776255707753,0.0608828006088279,99,38,0.0893090596330275,,,,
B1_RF,MTW_CM,D1M,38,0.3994269340974212,0.3365926792084306,0.6022889842632332,0.3750884642604388,0.03240058910162,0.3505291005291005,0.4033485540334855,0.538812785388127,0.0578386605783865,108,44,0.0882826834862385,,,,
B1_RF,MTW_CM,D1M,39,0.4343839541547278,0.3651034922308178,0.6442166910688141,0.4174031271244052,0.0336906584992343,0.3771498771498771,0.4672754946727549,0.4901065449010647,0.0426179604261795,79,31,0.0866198394495412,,,,
B1_RF,MTW_CM,D1M,40,0.3931232091690544,0.3292082359125215,0.6042378673957621,0.3390081421169504,0.044378698224852,0.329971181556196,0.3485540334855403,0.5951293759512928,0.0563165905631658,95,33,0.0885005733944954,,,,
B1_RF,MTW_CM,D1M,41,0.4051575931232091,0.3330206093034416,0.6129247168554297,0.3522388059701492,0.0338983050847457,0.3455344070278184,0.3592085235920852,0.5966514459665135,0.0441400304414002,95,21,0.0865538990825688,,,,
B1_RF,MTW_CM,D1M,42,0.391404011461318,0.3356884770872199,0.6032210834553441,0.3677833214540271,0.0360610263522884,0.3458445040214477,0.3926940639269406,0.5114155251141544,0.0958904109589039,106,46,0.090223623853211,,,,
B1_RF,MTW_CM,D1M,43,0.4103151862464183,0.345914282381736,0.6132556445739257,0.3914541695382494,0.033033033033033,0.3576826196473551,0.4322678843226788,0.5144596651445958,0.0532724505327244,100,36,0.0909633027522935,,,,
B1_RF,MTW_CM,D1M,44,0.4166189111747851,0.3513419183769795,0.6339031339031339,0.3747368421052631,0.0453857791225416,0.34765625,0.4063926940639269,0.5433789954337891,0.050228310502283,85,28,0.0865481651376146,,,,
B1_RF,MTW_CM,D1M,45,0.4074498567335243,0.3343228034822793,0.5925925925925926,0.3758389261744966,0.0345368916797488,0.3684210526315789,0.3835616438356164,0.5783866057838651,0.0380517503805174,96,12,0.0852150229357798,,,,
B1_RF,MTW_CM,D1M,46,0.4315186246418338,0.363456995073922,0.6324909747292419,0.4220055710306407,0.0358744394618834,0.3889602053915276,0.4611872146118721,0.4931506849315061,0.0456621004566209,100,37,0.0892545871559633,,,,
B1_RF,MTW_CM,D1M,47,0.4240687679083094,0.355235882565303,0.625,0.3951149425287356,0.0455927051671732,0.3741496598639456,0.4185692541856925,0.5403348554033477,0.0410958904109588,102,31,0.0893004587155963,,,,
B1_RF,MTW_CM,D1M,48,0.4160458452722063,0.3553073234068396,0.6177777777777778,0.4077401520387008,0.0404040404040404,0.3734177215189873,0.4490106544901065,0.4931506849315061,0.0578386605783865,106,45,0.0884288990825688,,,,
B1_RF,MTW_CM,D1M,49,0.4080229226361031,0.3445474821760994,0.6209386281588448,0.3803508771929824,0.0323529411764705,0.3528645833333333,0.4124809741248097,0.52359208523592,0.0639269406392693,94,42,0.0883744266055045,,,,
B1_RF,MTW_CM,D1M,50,0.4361031518624642,0.3736533333190621,0.6435719784449576,0.4397068620919387,0.0376811594202898,0.3909952606635071,0.502283105022831,0.4185692541856919,0.0791476407914762,108,42,0.0869122706422018,,,,
B1_RF,MTW_CM,D1M,51,0.4183381088825215,0.3534883292872436,0.6282420749279539,0.3902439024390244,0.0419790104947526,0.3598971722365038,0.426179604261796,0.52359208523592,0.050228310502283,101,33,0.0914793577981651,,,,
