Split_type,Task,Seed,Strategy,theta_E,theta_L,theta_v,Method,Acc,Macro-F1,Balanced-Acc,E-F1,M-F1,L-F1,E-Rec,M-Rec,L-Rec,M-Pre,M→E,M→L,E→M,L→M,Rev,Jump,Smooth,Predicted_class_count,Early_recall,Middle_recall,Late_recall,label_selection_score,train_present,val_present,vb_E,vb_L,vb_E_quantile,vb_L_quantile
case_split,CSP1,2026,A_q_global,0.3,0.8,0.8,centroid,0.42857142857142855,0.38772607193659825,0.4923076923076923,0.5714285714285715,0.4864864864864865,0.10526315789473684,0.4,1.0,0.07692307692307693,0.32142857142857145,0.0,0.0,0.35,0.9230769230769231,5,5,0.5641025641025641,3,0.4,1.0,0.07692307692307693,0.4462602973129289,3,3,,,,
case_split,CSP1,2026,A_q_global,0.3,0.8,0.85,centroid,0.47619047619047616,0.4748525208295323,0.496969696969697,0.5714285714285715,0.4827586206896552,0.3703703703703703,0.4,0.6363636363636364,0.45454545454545453,0.3888888888888889,0.0,0.36363636363636365,0.25,0.5454545454545454,4,0,0.717948717948718,3,0.4,0.6363636363636364,0.45454545454545453,0.49606160123401505,3,3,,,,
case_split,CSP1,2026,A_q_global,0.3,0.8,0.9,centroid,0.4523809523809524,0.3693379790940767,0.4666666666666666,0.5714285714285715,0.0,0.5365853658536585,0.4,0.0,1.0,0.0,0.0,1.0,0.2,0.0,1,0,0.41025641025641024,3,0.4,0.0,1.0,0.32905923344947735,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.6,0.75,centroid,0.30952380952380953,0.28194444444444444,0.4545454545454546,0.5333333333333333,0.3125,0.0,0.36363636363636365,1.0,0.0,0.18518518518518517,0.0,0.0,0.3181818181818182,1.0,5,5,0.5128205128205128,3,0.36363636363636365,1.0,0.0,0.34423444976076556,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.6,0.8,centroid,0.3333333333333333,0.298989898989899,0.4545454545454546,0.5333333333333333,0.3636363636363636,0.0,0.36363636363636365,1.0,0.0,0.2222222222222222,0.0,0.0,0.3181818181818182,1.0,5,5,0.5128205128205128,3,0.36363636363636365,1.0,0.0,0.364688995215311,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.6,0.85,centroid,0.47619047619047616,0.3672687465790914,0.41558441558441556,0.4827586206896552,0.0,0.6190476190476191,0.3181818181818182,0.0,0.9285714285714286,0.0,0.0,1.0,0.2727272727272727,0.07142857142857142,1,1,0.358974358974359,3,0.3181818181818182,0.0,0.9285714285714286,0.3046356253252805,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.6,0.9,centroid,0.5,0.3638180909545228,0.4393939393939394,0.4827586206896552,0.0,0.6086956521739131,0.3181818181818182,0.0,1.0,0.0,0.0,1.0,0.13636363636363635,0.0,0,2,0.20512820512820512,3,0.3181818181818182,0.0,1.0,0.3120596642710586,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.65,0.75,centroid,0.30952380952380953,0.28194444444444444,0.4545454545454546,0.5333333333333333,0.3125,0.0,0.36363636363636365,1.0,0.0,0.18518518518518517,0.0,0.0,0.3181818181818182,1.0,5,5,0.5128205128205128,3,0.36363636363636365,1.0,0.0,0.34423444976076556,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.65,0.8,centroid,0.3333333333333333,0.298989898989899,0.4545454545454546,0.5333333333333333,0.3636363636363636,0.0,0.36363636363636365,1.0,0.0,0.2222222222222222,0.0,0.0,0.3181818181818182,1.0,5,5,0.5128205128205128,3,0.36363636363636365,1.0,0.0,0.364688995215311,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.65,0.85,centroid,0.30952380952380953,0.3064221857325306,0.3441558441558441,0.4827586206896552,0.22222222222222224,0.21428571428571427,0.3181818181818182,0.5,0.21428571428571427,0.14285714285714285,0.0,0.5,0.3181818181818182,0.7857142857142857,3,1,0.46153846153846156,3,0.3181818181818182,0.5,0.21428571428571427,0.3247986454883007,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.65,0.9,centroid,0.5,0.3683269476372925,0.4393939393939394,0.4827586206896552,0.0,0.6222222222222222,0.3181818181818182,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,0.0,0,1,0.2564102564102564,3,0.3181818181818182,0.0,1.0,0.3167913524810077,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.7,0.75,centroid,0.3333333333333333,0.3166666666666667,0.4767676767676768,0.5333333333333333,0.33333333333333337,0.08333333333333334,0.36363636363636365,1.0,0.06666666666666667,0.2,0.0,0.0,0.2727272727272727,0.9333333333333333,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.06666666666666667,0.37167280917280915,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.7,0.8,centroid,0.38095238095238093,0.3539141414141414,0.4801864801864802,0.5333333333333333,0.43750000000000006,0.09090909090909093,0.36363636363636365,1.0,0.07692307692307693,0.28,0.0,0.0,0.2727272727272727,0.9230769230769231,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.07692307692307693,0.41498865998866,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.7,0.85,centroid,0.35714285714285715,0.3422799422799423,0.3851010101010101,0.5333333333333333,0.30303030303030304,0.1904761904761905,0.36363636363636365,0.625,0.16666666666666666,0.2,0.0,0.375,0.45454545454545453,0.8333333333333334,4,0,0.5641025641025641,3,0.36363636363636365,0.625,0.16666666666666666,0.3699811337311337,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.7,0.9,centroid,0.47619047619047616,0.3682539682539683,0.4545454545454546,0.5333333333333333,0.0,0.5714285714285715,0.36363636363636365,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,0.0,1,0,0.41025641025641024,3,0.36363636363636365,0.0,1.0,0.32173394173394176,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.75,0.75,centroid,0.3333333333333333,0.3166666666666667,0.4767676767676768,0.5333333333333333,0.33333333333333337,0.08333333333333334,0.36363636363636365,1.0,0.06666666666666667,0.2,0.0,0.0,0.2727272727272727,0.9333333333333333,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.06666666666666667,0.37167280917280915,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.75,0.8,centroid,0.38095238095238093,0.3539141414141414,0.4801864801864802,0.5333333333333333,0.43750000000000006,0.09090909090909093,0.36363636363636365,1.0,0.07692307692307693,0.28,0.0,0.0,0.2727272727272727,0.9230769230769231,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.07692307692307693,0.41498865998866,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.75,0.85,centroid,0.35714285714285715,0.3422799422799423,0.3851010101010101,0.5333333333333333,0.30303030303030304,0.1904761904761905,0.36363636363636365,0.625,0.16666666666666666,0.2,0.0,0.375,0.45454545454545453,0.8333333333333334,4,0,0.5641025641025641,3,0.36363636363636365,0.625,0.16666666666666666,0.3699811337311337,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.75,0.9,centroid,0.47619047619047616,0.3682539682539683,0.4545454545454546,0.5333333333333333,0.0,0.5714285714285715,0.36363636363636365,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,0.0,1,0,0.41025641025641024,3,0.36363636363636365,0.0,1.0,0.32173394173394176,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.8,0.75,centroid,0.3333333333333333,0.3166666666666667,0.4767676767676768,0.5333333333333333,0.33333333333333337,0.08333333333333334,0.36363636363636365,1.0,0.06666666666666667,0.2,0.0,0.0,0.2727272727272727,0.9333333333333333,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.06666666666666667,0.37167280917280915,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.8,0.8,centroid,0.38095238095238093,0.3539141414141414,0.4801864801864802,0.5333333333333333,0.43750000000000006,0.09090909090909093,0.36363636363636365,1.0,0.07692307692307693,0.28,0.0,0.0,0.2727272727272727,0.9230769230769231,6,5,0.6666666666666666,3,0.36363636363636365,1.0,0.07692307692307693,0.41498865998866,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.8,0.85,centroid,0.38095238095238093,0.36209150326797385,0.40404040404040403,0.5333333333333333,0.3529411764705882,0.19999999999999998,0.36363636363636365,0.6666666666666666,0.18181818181818182,0.24,0.0,0.3333333333333333,0.45454545454545453,0.8181818181818182,4,0,0.5641025641025641,3,0.36363636363636365,0.6666666666666666,0.18181818181818182,0.3942149636267283,3,3,,,,
case_split,CSP1,2026,A_q_global,0.35,0.8,0.9,centroid,0.4523809523809524,0.3566395663956639,0.4545454545454546,0.5333333333333333,0.0,0.5365853658536585,0.36363636363636365,0.0,1.0,0.0,0.0,1.0,0.18181818181818182,0.0,1,0,0.41025641025641024,3,0.36363636363636365,0.0,1.0,0.31650746089770476,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.6,0.75,centroid,0.40476190476190477,0.39166666666666666,0.503968253968254,0.5,0.3,0.375,0.3333333333333333,0.75,0.42857142857142855,0.1875,0.0,0.25,0.20833333333333334,0.5714285714285714,5,5,0.6666666666666666,3,0.3333333333333333,0.75,0.42857142857142855,0.38614756367663344,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.6,0.8,centroid,0.38095238095238093,0.36943164362519204,0.4393162393162393,0.5,0.2857142857142857,0.3225806451612903,0.3333333333333333,0.6,0.38461538461538464,0.1875,0.0,0.4,0.20833333333333334,0.6153846153846154,5,5,0.6666666666666666,3,0.3333333333333333,0.6,0.38461538461538464,0.3628725725387391,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.6,0.85,centroid,0.38095238095238093,0.3686868686868687,0.4393162393162393,0.5,0.2727272727272727,0.33333333333333337,0.3333333333333333,0.6,0.38461538461538464,0.17647058823529413,0.0,0.4,0.25,0.6153846153846154,5,5,0.6666666666666666,3,0.3333333333333333,0.6,0.38461538461538464,0.3616162519650892,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.6,0.9,centroid,0.38095238095238093,0.3525252525252525,0.3572649572649573,0.5,0.0909090909090909,0.4666666666666667,0.3333333333333333,0.2,0.5384615384615384,0.058823529411764705,0.0,0.8,0.4166666666666667,0.46153846153846156,4,0,0.717948717948718,3,0.3333333333333333,0.2,0.5384615384615384,0.3012324497208218,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.65,0.75,centroid,0.40476190476190477,0.39166666666666666,0.503968253968254,0.5,0.3,0.375,0.3333333333333333,0.75,0.42857142857142855,0.1875,0.0,0.25,0.20833333333333334,0.5714285714285714,5,5,0.6666666666666666,3,0.3333333333333333,0.75,0.42857142857142855,0.38614756367663344,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.65,0.8,centroid,0.38095238095238093,0.36943164362519204,0.4393162393162393,0.5,0.2857142857142857,0.3225806451612903,0.3333333333333333,0.6,0.38461538461538464,0.1875,0.0,0.4,0.20833333333333334,0.6153846153846154,5,5,0.6666666666666666,3,0.3333333333333333,0.6,0.38461538461538464,0.3628725725387391,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.65,0.85,centroid,0.3333333333333333,0.3242424242424243,0.38803418803418804,0.5,0.2727272727272727,0.20000000000000004,0.3333333333333333,0.6,0.23076923076923078,0.17647058823529413,0.0,0.4,0.16666666666666666,0.7692307692307693,6,5,0.6666666666666666,3,0.3333333333333333,0.6,0.23076923076923078,0.3362495256681303,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.65,0.9,centroid,0.2857142857142857,0.2629288274449565,0.3367521367521367,0.5,0.1935483870967742,0.09523809523809525,0.3333333333333333,0.6,0.07692307692307693,0.11538461538461539,0.0,0.4,0.4583333333333333,0.9230769230769231,7,4,0.7692307692307693,3,0.3333333333333333,0.6,0.07692307692307693,0.28582254080003516,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.7,0.75,centroid,0.40476190476190477,0.39166666666666666,0.503968253968254,0.5,0.3,0.375,0.3333333333333333,0.75,0.42857142857142855,0.1875,0.0,0.25,0.20833333333333334,0.5714285714285714,5,5,0.6666666666666666,3,0.3333333333333333,0.75,0.42857142857142855,0.3884731450719823,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.7,0.8,centroid,0.40476190476190477,0.398989898989899,0.47222222222222227,0.5,0.36363636363636365,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.4166666666666667,0.25,0.0,0.3333333333333333,0.20833333333333334,0.5833333333333334,5,5,0.6666666666666666,3,0.3333333333333333,0.6666666666666666,0.4166666666666667,0.402915785764623,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.7,0.85,centroid,0.35714285714285715,0.3395802098950525,0.40981240981240985,0.5,0.3448275862068965,0.17391304347826086,0.3333333333333333,0.7142857142857143,0.18181818181818182,0.22727272727272727,0.0,0.2857142857142857,0.3333333333333333,0.8181818181818182,7,5,0.7692307692307693,3,0.3333333333333333,0.7142857142857143,0.18181818181818182,0.3667689222438011,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.7,0.9,centroid,0.35714285714285715,0.3,0.4444444444444444,0.5,0.4,0.0,0.3333333333333333,1.0,0.0,0.25,0.0,0.0,0.4166666666666667,1.0,5,5,0.5128205128205128,3,0.3333333333333333,1.0,0.0,0.3725968992248062,3,3,,,,
case_split,CSP1,2026,A_q_global,0.4,0.75,0.75,centroid,0.40476190476190477,0.39166666666666666,0.503968253968254,0.5,0.3,0.375,0.3333333333333333,0.75,0.42857142857142855,0.1875,0.0,0.25,0.20833333333333334,0.5714285714285714,5,5,0.6666666666666666,3,0.3333333333333333,0.75,0.42857142857142855,0.3884731450719823,3,3,,,,
