epoch,train_loss,val_loss,val_score,val_acc,val_f1,val_middle_recall,val_middle_to_late_rate,val_q_RMSE,val_q_R2
1,1.5370415916474554,1.500172916836913,0.31139041658932953,0.4950166112956811,0.326209997355197,1.0,0.0,0.22874678254360425,-0.13194372353711592
2,1.1023954073852082,0.9748800137510332,0.08086630506565091,0.8837209302325582,0.8825275758840992,1.0,0.0,0.2236876387739232,-0.08242750085347028
3,0.7355250328086144,0.6291175599510092,0.041013111044348766,0.9568106312292359,0.9574769287228122,1.0,0.0,0.1961831590703961,0.16739638061501727
4,0.5063444146286213,0.5059338427857307,0.036497449258885144,0.9568106312292359,0.9553478096643563,1.0,0.0,0.1645727388576678,0.41409036339214356
5,0.3854250517299405,0.49876713633933334,0.038525083226605764,0.9534883720930233,0.9493296051285548,1.0,0.0,0.18672801974474523,0.2457178498035384
6,0.3545247835178312,0.6089355381224243,0.05076051903277707,0.9269102990033222,0.9219275258411005,1.0,0.0,0.18036451203711867,0.2962522332099712
7,0.3432554949161618,0.5611467939674656,0.04959537000696497,0.9302325581395349,0.9252885021149622,1.0,0.0,0.18544046887300808,0.2560840321342879
8,0.27866302603899046,0.5597368742144385,0.04959610558429975,0.9269102990033222,0.9210806379538452,1.0,0.0,0.17282423216300494,0.35386373122302983
9,0.2867653099603431,0.5251816033920973,0.045240028407371555,0.9368770764119602,0.9326839826839827,1.0,0.0,0.17071801285656063,0.3695167672975138
10,0.2661699109101216,0.5505249173538234,0.04842077399112904,0.9302325581395349,0.9259748767567276,1.0,0.0,0.1691091143675198,0.3813445009282054
11,0.24191931761380445,0.5499041630976224,0.04654989883322269,0.9335548172757475,0.9287157287157287,1.0,0.0,0.17191195521031008,0.3606671691194183
12,0.2232735461966936,0.5590083042648544,0.048502006851433146,0.9302325581395349,0.9253466999540688,1.0,0.0,0.17468143083500967,0.3399021342188612
13,0.228158974172269,0.5524028173316753,0.049268138015750876,0.9302325581395349,0.9259748767567276,1.0,0.0,0.17758275461373813,0.3177926029388053
14,0.21667130484533467,0.5117481571693357,0.043903271275156475,0.9401993355481728,0.936089776412357,1.0,0.0,0.17421234099195804,0.34344263010182663
15,0.2186726246561323,0.5693809372246067,0.04830103774387935,0.9302325581395349,0.9253466999540688,1.0,0.0,0.17267173975947175,0.35500347189222636
16,0.20578324428428446,0.5170012231284994,0.049835373789134774,0.9335548172757475,0.9290798072008398,0.9925373134328358,0.007462686567164179,0.18183454393379372,0.28473391905280954
17,0.212991664575976,0.5012457131151346,0.042607486409901016,0.9435215946843853,0.9394252568931685,1.0,0.0,0.17790545205426297,0.31531098130928525
18,0.20835221952378155,0.5054390010643639,0.04489905072371442,0.9368770764119602,0.9318396567768791,1.0,0.0,0.1714197765711036,0.36432270922229115
19,0.22229617863794499,0.5048367208816681,0.04526886170979831,0.9368770764119602,0.9318396567768791,1.0,0.0,0.1751178864319426,0.33659939813034834
20,0.19036730836792246,0.51850172332751,0.0468212583346299,0.9335548172757475,0.9284352953080015,1.0,0.0,0.17378425000120049,0.3466653749667381
21,0.18690329656450455,0.5168771619020507,0.04687571944956806,0.9335548172757475,0.9284352953080015,1.0,0.0,0.17432886115058208,0.34256407290776403
22,0.18509380143148163,0.49882591028150136,0.04538280857926448,0.9368770764119602,0.9317887011435398,1.0,0.0,0.1761044882265866,0.3291032368238007
