epoch,train_loss,val_loss,val_score,val_acc,val_f1,val_middle_recall,val_middle_to_late_rate,val_q_RMSE,val_q_R2
1,1.5948578847999193,1.6343142400152264,0.32377906750437513,0.43521594684385384,0.28648943854271264,1.0,0.0,0.2268270969841815,-0.14283531065322297
2,1.3655613201401162,1.5528784067527797,0.24242056801258943,0.6345514950166113,0.4907599505312839,0.9734513274336283,0.0,0.24010120807878524,-0.2805085182392344
3,1.0442851506594408,1.5026321712126367,0.23272978576319212,0.654485049833887,0.5187534687534687,0.9823008849557522,0.0,0.2687815608670132,-0.604695832263793
4,0.7389024282214649,1.6471669143220515,0.218649588965543,0.6710963455149501,0.5645182510708601,0.9823008849557522,0.0,0.305141049477248,-1.0682119947716027
5,0.5459225906486131,1.8546341297238371,0.2245053347327139,0.6511627906976745,0.5534889232439643,0.9734513274336283,0.017699115044247787,0.29036708733510286,-0.8727877406290945
6,0.45794246145261086,2.0395963168223434,0.24486481304270488,0.6411960132890365,0.5535439381725686,0.9203539823008849,0.07079646017699115,0.2751518174640857,-0.6816613894318304
7,0.3906169402044873,2.0868888012198514,0.21205071307807255,0.6744186046511628,0.5762540709723808,0.9823008849557522,0.0,0.2876487868519558,-0.8378872920193445
8,0.32242412394859465,2.2767305976132617,0.2262524005518039,0.6511627906976745,0.5426082006090496,0.9734513274336283,0.0,0.28047591161120383,-0.7473701717914198
9,0.3276868335828433,2.2380132247443214,0.21765310848140462,0.6677740863787376,0.5661681390236821,0.9734513274336283,0.0,0.2784518426959591,-0.7222411980669079
10,0.2974858909251286,2.367984890541761,0.21671308879473636,0.6710963455149501,0.5691311019866451,0.9734513274336283,0.0,0.2779405347181651,-0.7159220646928297
11,0.2955330994438095,2.4817335074922173,0.23494807054566083,0.6411960132890365,0.518951318580347,0.9734513274336283,0.0,0.27652841064638933,-0.6985302914279905
12,0.2467502558548189,2.424755047326072,0.23810036627028575,0.6411960132890365,0.5198838965446788,0.9646017699115044,0.008849557522123894,0.2732458324474399,-0.6584442425663863
13,0.2502833083024453,2.493671136837069,0.2413125543803271,0.6312292358803987,0.5107384221689809,0.9646017699115044,0.0,0.2872159756881572,-0.8323606933997647
14,0.21846861924443925,2.604683076028412,0.24900267057734404,0.6312292358803987,0.4942444767023848,0.9646017699115044,0.0,0.2947017464412627,-0.9291198085350763
15,0.21823044858897644,2.67070104275827,0.2512743473594576,0.627906976744186,0.48560344305025155,0.9646017699115044,0.0,0.2848508950335733,-0.802307783110584
16,0.22162690931974455,2.6580525585187234,0.24738235129629782,0.6312292358803987,0.4942444767023848,0.9646017699115044,0.0,0.27849855363080056,-0.7228190663491307
17,0.20230197807483102,2.4982438499349295,0.2229301630450973,0.6578073089700996,0.5578781469039028,0.9646017699115044,0.0,0.27803382790275144,-0.7170741866807415
18,0.18811072463609055,2.6163338933672224,0.2383266048161896,0.6411960132890365,0.5191969027306678,0.9646017699115044,0.0,0.28273192173184314,-0.7755931936101441
19,0.19347358660840513,2.629936224598425,0.24671407038479762,0.6378737541528239,0.49981075824802895,0.9646017699115044,0.0,0.288514589152731,-0.8489677615975904
20,0.19903704400276426,2.5869460596990743,0.2367540616923214,0.6478405315614618,0.524785623061485,0.9646017699115044,0.0,0.28377265148561276,-0.7886890882514428
21,0.17340534088817547,2.608978284157788,0.22122162963329967,0.6644518272425249,0.5635040243781259,0.9646017699115044,0.0,0.2778261262074441,-0.7145097073093214
22,0.18695240272239988,2.6734952990002805,0.22127036889438262,0.6644518272425249,0.5635040243781259,0.9646017699115044,0.0,0.2783135188182737,-0.720530540255361
23,0.18562623675281423,2.7053482128536186,0.22143870199474164,0.6644518272425249,0.5635040243781259,0.9646017699115044,0.0,0.27999684982186396,-0.7414061417178834
24,0.17473026560588534,2.640253558111349,0.22323350711698364,0.6578073089700996,0.5578781469039028,0.9646017699115044,0.0,0.2810672686216149,-0.7547462699625422
25,0.16469838264772663,2.663938908877959,0.22729696058199883,0.6511627906976745,0.5475843364603609,0.9646017699115044,0.0,0.28417585366871545,-0.7937756651800247
