epoch,train_loss,val_loss,val_score,val_acc,val_f1,val_middle_recall,val_middle_to_late_rate,val_q_RMSE,val_q_R2
1,1.5773932557356984,1.5874181295696057,0.33895132287405944,0.48026315789473684,0.2930359937402191,1.0,0.0,0.2291475257507252,-0.1263628527449605
2,1.2331464039651971,1.188014268875122,0.19550974844774402,0.7072368421052632,0.6169497839339919,1.0,0.0,0.22042052048994226,-0.04220228669329096
3,0.8357903110353571,0.775157210073973,0.07121629389271011,0.8980263157894737,0.8973195513755771,1.0,0.0,0.20017422463277956,0.14046357746127103
4,0.5361691462366205,0.661538773461392,0.06870951778059518,0.8947368421052632,0.8937237237237237,1.0,0.0,0.15774003318764906,0.466257444944431
5,0.41526210778637934,0.6344278399881563,0.061130176039508294,0.9078947368421053,0.9076180989512403,1.0,0.0,0.1499455309330144,0.5177024817450053
6,0.3422226623484963,0.5724448130318993,0.05008334750527141,0.930921052631579,0.9317499281107114,1.0,0.0,0.15792536464800627,0.46500250165370793
7,0.3466863789056477,0.5102711853228117,0.04359908661550704,0.944078947368421,0.9448920101890718,1.0,0.0,0.15882479145912778,0.45889124333389464
8,0.31312651069540726,0.5604182442552165,0.05770403018891408,0.9177631578947368,0.9183327828544167,1.0,0.0,0.16756496624186443,0.3976978390947342
9,0.2905097235190241,1.120613017364552,0.1189563989430942,0.8026315789473685,0.7813407317676787,1.0,0.0,0.152007237365557,0.5043484065898587
10,0.296905075248919,1.2792415085591768,0.13496122393745608,0.7796052631578947,0.7489908351354134,1.0,0.0,0.17553211320185358,0.33906136819881827
11,0.2659823455308613,0.6604947792856317,0.07673831519859345,0.8782894736842105,0.8742408839307695,1.0,0.0,0.1664215932519271,0.40588936658692787
12,0.27103834011052785,0.5880392138895235,0.053553330858887596,0.9210526315789473,0.9187324609201442,1.0,0.0,0.16015174398088733,0.44981173993932777
13,0.26811358960051285,0.6213490194395969,0.05646525310066931,0.9177631578947368,0.915386944919927,1.0,0.0,0.17265547102963208,0.3605469490177924
14,0.2559505112861332,0.6108960179906142,0.05611187867811439,0.9177631578947368,0.9161613915517218,1.0,0.0,0.16486611933104603,0.4169432794544198
15,0.231839236460234,0.5593884751984948,0.05244509266735997,0.9243421052631579,0.9236255996781827,1.0,0.0,0.15716983097130569,0.47010923972383145
16,0.23453314680802195,0.535251069225763,0.051626427625542995,0.9276315789473685,0.9269482210762098,1.0,0.0,0.16552999211563818,0.4122381912756683
17,0.235116067685579,0.5812893682404568,0.05502564590710274,0.9210526315789473,0.9194626744460103,1.0,0.0,0.17048658767221603,0.3765115520240223
18,0.22243243848022662,0.6268430783560401,0.05777351695304679,0.9144736842105263,0.9128163534259456,1.0,0.0,0.16486844033462042,0.4169268626640722
19,0.22590327419732747,0.6932497071592432,0.06726964810103281,0.8947368421052632,0.8915453915453916,1.0,0.0,0.1631221293307132,0.42921344010447116
20,0.20135426129165448,0.7893090099096298,0.08272586318546377,0.8651315789473685,0.8590918839162399,1.0,0.0,0.16111323097177838,0.4431856890437157
21,0.21153076228342557,0.806333316784156,0.08336818284436251,0.8651315789473685,0.8585827059979603,1.0,0.0,0.16600889380592682,0.40883231538578835
22,0.2153377242778477,0.856269751724444,0.0858445475886429,0.8618421052631579,0.8553390680707361,1.0,0.0,0.17446268009863733,0.3470904000597642
23,0.2104480815561194,0.854436982619135,0.08742794380329012,0.8585526315789473,0.8515539273710676,1.0,0.0,0.17236227277768296,0.36271690428991665
24,0.19900444855815486,0.8806775220130619,0.0870352740782086,0.8585526315789473,0.8515539273710676,1.0,0.0,0.16843557552686786,0.3914228749761124
25,0.19354986046489916,0.8635025510662481,0.08872056271599171,0.8552631578947368,0.8482931973477023,1.0,0.0,0.16892732446618178,0.3878641966963208
