epoch,train_loss,val_loss,val_score,val_acc,val_f1,val_middle_recall,val_middle_to_late_rate,val_q_RMSE,val_q_R2
1,1.5548880770315532,1.5266517408533034,0.12474637189395951,0.803921568627451,0.7900125162960281,0.9776119402985075,0.022388059701492536,0.22451521768622973,-0.0737832392108222
2,1.145270409147724,1.0154282002667196,0.20636610427713956,0.7026143790849673,0.5831828029599617,1.0,0.0,0.21843820982121537,-0.016441228186332646
3,0.7166627733146443,0.6514800350650464,0.05189545017764262,0.9411764705882353,0.9370916286560299,0.9850746268656716,0.014925373134328358,0.20331494037352757,0.11943049395584793
4,0.49725847053372,0.6168279733533174,0.05751800208773411,0.9313725490196079,0.9275198338951335,0.9776119402985075,0.022388059701492536,0.1935116423559327,0.20230062341501898
5,0.4294448907858406,0.6470488625414231,0.07093205683490308,0.9117647058823529,0.9078328402024741,0.9626865671641791,0.03731343283582089,0.18742839536558406,0.2516653942590097
6,0.3289235425151251,0.6428114561473622,0.07423787615459067,0.9183006535947712,0.9144187489878209,0.9552238805970149,0.04477611940298507,0.19639493437026107,0.178352347962481
7,0.34188295150893966,0.7493550368383819,0.0852937079991782,0.8790849673202614,0.8728569455437826,0.9626865671641791,0.03731343283582089,0.18036558904533234,0.3070012937193425
8,0.2926218422020183,0.6592723216885835,0.06545402571800993,0.9215686274509803,0.9169376926878954,0.9701492537313433,0.029850746268656716,0.19074012677631896,0.2249866405036941
9,0.31239553389985575,0.6179299997348412,0.10628453623350259,0.9183006535947712,0.9165895263776725,0.9029850746268657,0.09701492537313433,0.20335630806642432,0.11907212545940771
10,0.26005175855814244,0.623338466376261,0.11244006479396121,0.9052287581699346,0.9033755793445716,0.8955223880597015,0.1044776119402985,0.2010282151607233,0.13912699716624888
11,0.24422532660898819,0.6240586248877781,0.1130482133316318,0.9019607843137255,0.9008422817452398,0.8955223880597015,0.1044776119402985,0.20604575545185225,0.09561697977953143
12,0.23721352063752468,0.6281966383940254,0.11330471072551022,0.9019607843137255,0.9001332639630513,0.8955223880597015,0.1044776119402985,0.20648367604407095,0.0917686227154576
13,0.22712452251926746,0.6291576783641492,0.1121656967712206,0.9117647058823529,0.9112188592228839,0.8955223880597015,0.1044776119402985,0.20874247914341765,0.0717889609454947
14,0.22960135418605182,0.6288183105537315,0.11751426658299047,0.9117647058823529,0.9115254676722082,0.8880597014925373,0.11194029850746269,0.21276267434843166,0.03569163050867219
15,0.21456933352682325,0.6058279938167996,0.11133326193198849,0.9183006535947712,0.9175838657723809,0.8955223880597015,0.1044776119402985,0.20644125497475097,0.09214176783997374
16,0.2174833857156093,0.6312673707413518,0.11150630767886047,0.9183006535947712,0.9175838657723809,0.8955223880597015,0.1044776119402985,0.20817171244347085,0.0768580551327922
17,0.20027192696636797,0.6203866682800592,0.11176557021720959,0.9150326797385621,0.9144069164949248,0.8955223880597015,0.1044776119402985,0.20776943770701195,0.08042239987576183
18,0.19804725011968924,0.6172975422510134,0.1119143196592618,0.9150326797385621,0.9144069164949248,0.8955223880597015,0.1044776119402985,0.20925693212753388,0.0672081073095524
19,0.20084967566471473,0.5970274038564146,0.10677988555072444,0.9183006535947712,0.9172932399472099,0.9029850746268657,0.09701492537313433,0.21042094194725497,0.05680177303469325
20,0.1984622390831218,0.6077712041879791,0.10688037559390995,0.9183006535947712,0.9172932399472099,0.9029850746268657,0.09701492537313433,0.21142584237911002,0.04777145947297767
21,0.19122299366916706,0.619799556685429,0.11209742207058525,0.9150326797385621,0.9144069164949248,0.8955223880597015,0.1044776119402985,0.2110879562407684,0.05081259886835432
