Method,Dataset,Task,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
B3_Multitask_TCN_GRU,NASA_Milling,N1,0,0.5909090909090909,0.303030303030303,0.0,0.1818181818181818,0.7272727272727273,1.0,0.1,0.0,0.89999999999991,1,0,0.039073408359573,0.2467999664650652,0.2978346168672993,-0.2987590281107701,-0.2377188029361943
B3_Multitask_TCN_GRU,NASA_Milling,N1,1,0.1818181818181818,0.1333333333333333,0.0,0.4,0.0,0.4,0.4,0.59999999999994,0.0,2,0,0.0201198373522077,0.2539450028156623,0.310104733051021,-0.4079752532306873,-0.4342179559570865
B3_Multitask_TCN_GRU,NASA_Milling,N1,2,0.2272727272727272,0.144927536231884,0.0,0.0,0.4347826086956521,0.0,0.0,0.39999999999996,0.59999999999994,3,2,0.0105492841629754,0.245126711010655,0.2925505873756088,-0.2530839887893779,-0.4839073969508752
B3_Multitask_TCN_GRU,NASA_Milling,N1,3,0.3636363636363636,0.293040293040293,0.0,0.3076923076923077,0.5714285714285714,0.6666666666666666,0.2,0.49999999999995,0.29999999999997,1,1,0.0305723874341873,0.2422403235757823,0.2906598784564703,-0.2369393544231024,-0.1699604743083004
B3_Multitask_TCN_GRU,NASA_Milling,N1,4,0.6363636363636364,0.4047619047619048,0.0,0.7142857142857143,0.5,0.5555555555555556,1.0,0.0,0.0,1,0,0.02421882606688,0.2357181621899152,0.2785270450543256,-0.1358290587579258,-0.1654432523997741
B3_Multitask_TCN_GRU,NASA_Milling,N1,5,0.7272727272727273,0.4571428571428571,0.0,0.5714285714285714,0.8,1.0,0.4,0.0,0.59999999999994,1,0,0.1081896385266667,0.2305971161744513,0.2779286211345244,-0.1309535746451229,0.4624505928853756
B3_Multitask_TCN_GRU,NASA_Milling,N1,6,0.4545454545454545,0.2380952380952381,0.0,0.7142857142857143,0.0,0.5555555555555556,1.0,0.0,0.0,1,0,0.0083258464222862,0.2440308660699493,0.2914156370634993,-0.2433801670547357,-0.0559006211180124
B3_Multitask_TCN_GRU,NASA_Milling,N1,7,0.5454545454545454,0.2352941176470588,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.9999999999999,0,0,0.0110997529256911,0.2417082735514029,0.2888393465791563,-0.2214928796552231,-0.2083568605307735
B3_Multitask_TCN_GRU,NASA_Milling,N1,8,0.5454545454545454,0.2847222222222222,0.0,0.1666666666666666,0.6875,0.5,0.1,0.0,0.89999999999991,2,0,0.1370324999803588,0.2203380793346093,0.2514313936183603,0.0744130194234719,0.4511575381140599
B3_Multitask_TCN_GRU,NASA_Milling,N1,9,0.5454545454545454,0.2352941176470588,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.9999999999999,0,0,0.0153581500053405,0.2418094741103255,0.2900161085290231,-0.2314661359470833,0.1677018633540372
B3_Multitask_TCN_GRU,NASA_Milling,N1,10,0.5,0.2663358147229115,0.0,0.6451612903225806,0.1538461538461538,0.4761904761904761,1.0,0.0,0.0,0,0,0.0159662607170286,0.242650479392294,0.2892746271616375,-0.225177230614942,-0.1620553359683794
B3_Multitask_TCN_GRU,NASA_Milling,N1,11,0.4545454545454545,0.2905982905982906,0.0,0.5384615384615384,0.3333333333333333,0.4375,0.7,0.0,0.29999999999997,5,0,0.0096736692246936,0.2449903680950334,0.2934427517238531,-0.260738470257261,0.0525127046866177
B3_Multitask_TCN_GRU,NASA_Milling,N1,12,0.7272727272727273,0.4833333333333333,0.0,0.75,0.7,0.6428571428571429,0.9,0.0,0.09999999999999,1,0,0.0154172991003308,0.2434945895343949,0.2926050590924259,-0.253550670408057,-0.2365894974590627
B3_Multitask_TCN_GRU,NASA_Milling,N1,13,0.6363636363636364,0.3611111111111111,0.0,0.3333333333333333,0.75,1.0,0.2,0.0,0.79999999999992,2,0,0.1501477758089701,0.2317765043216166,0.2775092107542833,-0.1275428012720318,0.6318464144551101
B3_Multitask_TCN_GRU,NASA_Milling,N1,14,0.6818181818181818,0.411910669975186,0.0,0.4615384615384615,0.7741935483870968,1.0,0.3,0.0,0.69999999999993,0,0,0.1400914311054207,0.2090468834257391,0.2405671998837197,0.1526729745908522,0.6442687747035574
B3_Multitask_TCN_GRU,NASA_Milling,N1,15,0.5909090909090909,0.3632183908045976,0.0,0.6896551724137931,0.4,0.5263157894736842,1.0,0.0,0.0,1,0,0.0787654093333653,0.2276000520572874,0.2693806938003187,-0.0624565206414209,0.4150197628458499
B3_Multitask_TCN_GRU,NASA_Milling,N1,16,0.6363636363636364,0.3611111111111111,0.0,0.3333333333333333,0.75,1.0,0.2,0.0,0.79999999999992,1,0,0.1317340733394736,0.2382120841959154,0.2755090927528464,-0.1113480845323695,0.137210615471485
B3_Multitask_TCN_GRU,NASA_Milling,N1,17,0.7727272727272727,0.5068990559186638,0.0,0.7058823529411765,0.8148148148148148,0.8571428571428571,0.6,0.0,0.39999999999996,2,0,0.1400752926156634,0.2323416755633768,0.2712353022982388,-0.0771362946296383,0.2501411631846414
B3_Multitask_TCN_GRU,NASA_Milling,N1,18,0.5909090909090909,0.3632183908045976,0.0,0.6896551724137931,0.4,0.5263157894736842,1.0,0.0,0.0,1,0,0.0969784940992082,0.2487495134852997,0.2954558012601714,-0.2780954110162918,-0.6058723884810843
B3_Multitask_TCN_GRU,NASA_Milling,N1,19,0.6363636363636364,0.3873015873015872,0.0,0.4285714285714285,0.7333333333333333,0.75,0.3,0.0,0.69999999999993,3,0,0.2284165659830683,0.2065012650159159,0.233502628729704,0.2017079940461448,0.65330321852061
B3_Multitask_TCN_GRU,NASA_Milling,N1,20,0.7272727272727273,0.4571428571428571,0.0,0.5714285714285714,0.8,1.0,0.4,0.0,0.59999999999994,2,0,0.0161908226353781,0.2465915683071652,0.2972039919694307,-0.29326495428449,0.5200451722190853
B3_Multitask_TCN_GRU,NASA_Milling,N1,21,0.4545454545454545,0.2905982905982906,0.0,0.5384615384615384,0.3333333333333333,0.4375,0.7,0.0,0.29999999999997,2,0,0.0143048422677176,0.2365827736205168,0.2799681608879368,-0.1476131628848942,0.2523997741389046
