Dataset,Method,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
NASA_Milling,B3_Multitask_TCN_GRU,0,0.5774641148325359,0.33060886167847114,0.0,0.32703349282296645,0.6647930922124471,0.5133928571428571,0.38863636363636367,0.0,0.6113636363635788,0.75,0.0,0.12666314049801297,0.2358965514213343,0.28147700219082566,-0.11063365341836606,0.19633941382797215
NASA_Milling,B3_Multitask_TCN_GRU,1,0.3747846889952153,0.2456546986152249,0.0,0.5046176046176045,0.23234649122807016,0.4511904761904762,0.6909090909090909,0.218181818181797,0.09090909090908263,1.75,0.25,0.026710379454824597,0.2666892857456846,0.3185184515545543,-0.41641650396912705,-0.07504285950510207
NASA_Milling,B3_Multitask_TCN_GRU,2,0.4928708133971292,0.2619760348021217,0.0,0.13846153846153847,0.6474665659448268,0.25,0.10606060606060605,0.09999999999999,0.7939393939393078,1.5,0.5,0.11781372474866825,0.24420941350525974,0.28819696214316004,-0.18380929593292486,0.22035519591011582
NASA_Milling,B3_Multitask_TCN_GRU,3,0.4098325358851675,0.26469826469826463,0.0,0.18406593406593405,0.61002886002886,0.41666666666666663,0.11818181818181818,0.40530303030297965,0.4765151515151012,0.5,0.75,0.02534298131626745,0.2564318481277498,0.30305398554988966,-0.2816784459300193,-0.3458418069344843
NASA_Milling,B3_Multitask_TCN_GRU,4,0.5715550239234449,0.35697046932191245,0.0,0.5506557958170861,0.5202556121486512,0.6085317460317461,0.75,0.0,0.24999999999997727,1.5,0.0,0.09559905813593003,0.22360208829885625,0.2680583013358797,-0.011171170811621426,0.17664818781523586
NASA_Milling,B3_Multitask_TCN_GRU,5,0.5920813397129187,0.3526894609126837,0.0,0.36741854636591476,0.6906498363721364,0.4930555555555556,0.3196969696969697,0.0,0.6803030303029545,0.75,0.0,0.05971319620157513,0.2571790300430409,0.30315717587467383,-0.3011912366618216,0.19599634537849647
NASA_Milling,B3_Multitask_TCN_GRU,6,0.5038038277511961,0.2880936964270297,0.0,0.5444805194805195,0.3198005698005698,0.4726945569050832,0.6742424242424242,0.0454545454545413,0.2803030303029922,1.5,0.0,0.0636349638243989,0.2412134333260874,0.2845134252484031,-0.13239573165918633,0.001611729231866546
NASA_Milling,B3_Multitask_TCN_GRU,7,0.5969377990430622,0.2835351417241835,0.0,0.11309523809523808,0.7375101870773123,0.5,0.06439393939393938,0.0,0.9356060606059575,0.25,0.0,0.07043867060796367,0.23894320353043944,0.2797826648693555,-0.08999559126904262,0.25117441483002123
NASA_Milling,B3_Multitask_TCN_GRU,8,0.5443062200956937,0.28902490483372834,0.0,0.2009803921568627,0.6660943223443223,0.4659090909090909,0.2143939393939394,0.0,0.7856060606059809,1.0,0.0,0.15209832589053324,0.23943432120397262,0.2829762507366598,-0.12272759549353347,0.43132618906646364
NASA_Milling,B3_Multitask_TCN_GRU,9,0.5592583732057417,0.2559450541194963,0.0,0.05555555555555555,0.7122796068029333,0.08333333333333333,0.04166666666666665,0.0,0.9583333333332282,0.5,0.0,0.1364315300879608,0.23146510410129484,0.2842147051338868,-0.12862452387882128,0.15309622490400515
