Metric,Mean,Std,Min,Max,N
Acc,0.35301994382819357,0.04335090948880149,0.2871060171919771,0.5232091690544413,101
Macro-F1,0.26806201816437236,0.05506536688852983,0.1763546913466535,0.445508017877853,101
E-F1,0.5730863405146176,0.04734596476552977,0.4773701762744164,0.7377173091458806,101
M-F1,0.1589357414555114,0.10507694777945358,0.0041710114702815,0.5188067444876784,101
L-F1,0.07216397252298837,0.06774927613788471,0.0,0.3464788732394366,101
M-Precision,0.18310464795495618,0.09819249449108977,0.0066225165562913,0.4519774011299435,101
M-Recall,0.14506382145063823,0.11134891309426183,0.0030441400304414,0.60882800608828,101
M_to_E,0.841508808415088,0.11036858362960834,0.3911719939117199,0.9954337899543378,101
M_to_L,0.013427370134273703,0.015455414077484513,0.0,0.0624048706240487,101
Rev,18.475247524752476,4.239325558165922,9.0,31.0,101
Jump,4.069306930693069,3.6007150005035786,0.0,16.0,101
Smooth,0.04215050353753245,0.008063682604899838,0.0230769547703662,0.0649601616438579,101
q-MAE,0.17345621188809784,0.013394224589228898,0.1316243501203601,0.2016977496433663,101
q-RMSE,0.22880667965813345,0.016833582164987617,0.1683081207740941,0.2635505658367813,101
q-R2,-0.04651583627853719,0.14690184740016413,-0.381068076021422,0.4367550294216643,101
Spearman,0.7977011353246309,0.10408653551264532,0.2811043478942702,0.9293877767521534,101
