experiment,feature_file,train_conditions,test_condition,strict_no_leakage,best_architecture,best_epoch,best_validation_score,raw_numeric_sensor_features,selected_features,eta,fine_weight,temperature,mid_floor,late_tau,early_tau,order_blend,test_final_Acc,test_final_Macro-F1,test_final_E-F1,test_final_M-F1,test_final_L-F1,test_final_M-Pre,test_final_M-Rec,test_final_M→E,test_final_M→L,test_final_Rev,test_final_Jump,test_final_Smooth,test_final_q-MAE,test_final_q-RMSE,test_final_q-R2
3_main_experiment_fgds_psi,C:\Users\wangting\Desktop\博士开题\公开数据\1PHM\PHM实验\1run_run_level_features\02_features\run_level_features_all.csv,C1+C4 final_train blocks,C6,train/val/test online features built separately; C6 excluded from selection/scaling/GMM/model/probability tuning,"{'L': 12, 'dropout': 0.2, 'lr': 0.0005, 'channels': (32, 64, 64), 'gru_hidden': 64}",5,0.016314949812728522,322,45,0.75,0.3,1.2,0.12,0.66,0.38,0.25,0.9868421052631579,0.9871020928241414,0.9824561403508771,0.984375,0.994475138121547,0.9921259842519685,0.9767441860465116,0.02325581395348819,0.0,0,0,0.01877627384646949,0.1131170696186784,0.13438513262491802,0.748118854231413
