Method,Dataset,Task,Seed,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Precision,M-Recall,M_to_E,M_to_L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,Spearman
B5_MultiSource_Attention,NASA_Milling,N1,3,0.5217391304347826,0.2285714285714285,0.0,0.0,0.6857142857142857,0.0,0.0,0.0,0.9999999999999092,0,0,0.002433139597997,,,,
B5_MultiSource_Attention,NASA_Milling,N1,13,0.4782608695652174,0.2156862745098039,0.0,0.6470588235294118,0.0,0.4782608695652174,1.0,0.0,0.0,0,0,0.0012162226485088,,,,
B5_MultiSource_Attention,NASA_Milling,N1,23,0.4782608695652174,0.3222222222222222,0.0,0.1666666666666666,0.8,1.0,0.0909090909090909,0.6363636363635785,0.2727272727272479,1,2,0.3416591882705688,,,,
B5_MultiSource_Attention,NASA_Milling,N1,33,0.4782608695652174,0.3222222222222222,0.0,0.1666666666666666,0.8,1.0,0.0909090909090909,0.6363636363635785,0.2727272727272479,1,2,0.367451936006546,,,,
B5_MultiSource_Attention,NASA_Milling,N1,43,0.391304347826087,0.25,0.0,0.0,0.75,0.0,0.0,0.7272727272726611,0.2727272727272479,1,3,0.3262820243835449,,,,
B5_MultiSource_Attention,NASA_Milling,N1,53,0.5217391304347826,0.3803418803418803,0.0,0.3076923076923077,0.8333333333333334,1.0,0.1818181818181818,0.6363636363635785,0.1818181818181652,1,2,0.3547364473342895,,,,
B5_MultiSource_Attention,NASA_Milling,N1,63,0.4782608695652174,0.3561076604554865,0.0,0.2857142857142857,0.782608695652174,0.6666666666666666,0.1818181818181818,0.6363636363635785,0.1818181818181652,1,1,0.348677396774292,,,,
B5_MultiSource_Attention,NASA_Milling,N1,73,0.4347826086956521,0.2564102564102564,0.0,0.0,0.7692307692307693,0.0,0.0,0.6363636363635785,0.3636363636363305,1,3,0.0857082456350326,,,,
B5_MultiSource_Attention,NASA_Milling,N1,83,0.4347826086956521,0.2564102564102564,0.0,0.0,0.7692307692307693,0.0,0.0,0.6363636363635785,0.3636363636363305,1,3,0.2910686731338501,,,,
B5_MultiSource_Attention,NASA_Milling,N1,93,0.4347826086956521,0.2564102564102564,0.0,0.0,0.7692307692307693,0.0,0.0,0.6363636363635785,0.3636363636363305,1,3,0.0144245587289333,,,,
B5_MultiSource_Attention,NASA_Milling,N2,3,0.7368421052631579,0.5090909090909091,0.0,0.7272727272727273,0.8,0.8,0.6666666666666666,0.0,0.3333333333332777,2,3,0.6238492727279663,,,,
B5_MultiSource_Attention,NASA_Milling,N2,13,0.7368421052631579,0.5090909090909091,0.0,0.7272727272727273,0.8,0.8,0.6666666666666666,0.0,0.3333333333332777,2,3,0.493888258934021,,,,
B5_MultiSource_Attention,NASA_Milling,N2,23,0.7894736842105263,0.5244755244755245,0.0,0.7272727272727273,0.8461538461538461,0.8,0.6666666666666666,0.0,0.3333333333332777,1,2,0.324763536453247,,,,
B5_MultiSource_Attention,NASA_Milling,N2,33,0.7894736842105263,0.5244755244755245,0.0,0.7272727272727273,0.8461538461538461,0.8,0.6666666666666666,0.0,0.3333333333332777,1,2,0.3634165227413177,,,,
B5_MultiSource_Attention,NASA_Milling,N2,43,0.5263157894736842,0.3571428571428571,0.0,0.5,0.5714285714285714,0.4,0.6666666666666666,0.0,0.3333333333332777,3,1,0.5805193781852722,,,,
B5_MultiSource_Attention,NASA_Milling,N2,53,0.7368421052631579,0.4717948717948718,0.0,0.6153846153846154,0.8,0.5714285714285714,0.6666666666666666,0.0,0.3333333333332777,1,0,0.3065704703330993,,,,
B5_MultiSource_Attention,NASA_Milling,N2,63,0.7368421052631579,0.4888888888888889,0.0,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,0.0,0.3333333333332777,2,2,0.4133171439170837,,,,
B5_MultiSource_Attention,NASA_Milling,N2,73,0.8421052631578947,0.562962962962963,0.0,0.8,0.8888888888888888,1.0,0.6666666666666666,0.0,0.3333333333332777,1,2,0.2295513153076172,,,,
B5_MultiSource_Attention,NASA_Milling,N2,83,0.7894736842105263,0.5244755244755245,0.0,0.7272727272727273,0.8461538461538461,0.8,0.6666666666666666,0.0,0.3333333333332777,1,2,0.3686631321907043,,,,
B5_MultiSource_Attention,NASA_Milling,N2,93,0.7368421052631579,0.4717948717948718,0.0,0.6153846153846154,0.8,0.5714285714285714,0.6666666666666666,0.0,0.3333333333332777,2,0,0.0552584007382392,,,,
B5_MultiSource_Attention,NASA_Milling,N3,3,0.1923076923076923,0.1149425287356322,0.0,0.3448275862068966,0.0,0.2941176470588235,0.4166666666666667,0.5833333333332847,0.0,1,0,0.0029836148023605,,,,
B5_MultiSource_Attention,NASA_Milling,N3,13,0.4230769230769231,0.2444444444444444,0.0,0.0,0.7333333333333333,0.0,0.0,0.5833333333332847,0.4166666666666319,1,3,0.00712680676952,,,,
B5_MultiSource_Attention,NASA_Milling,N3,23,0.4230769230769231,0.3092006033182504,0.0,0.2352941176470588,0.6923076923076923,0.4,0.1666666666666666,0.5833333333332847,0.2499999999999791,1,1,0.3119541108608246,,,,
B5_MultiSource_Attention,NASA_Milling,N3,33,0.4615384615384615,0.3511111111111111,0.0,0.3333333333333333,0.72,0.5,0.25,0.5833333333332847,0.1666666666666527,2,1,0.1005590334534645,,,,
B5_MultiSource_Attention,NASA_Milling,N3,43,0.4615384615384615,0.3302469135802469,0.0,0.25,0.7407407407407407,0.5,0.1666666666666666,0.5833333333332847,0.2499999999999791,2,1,0.2096632570028305,,,,
B5_MultiSource_Attention,NASA_Milling,N3,53,0.4615384615384615,0.2580645161290322,0.0,0.0,0.7741935483870968,0.0,0.0,0.5833333333332847,0.4166666666666319,1,3,0.1070115193724632,,,,
B5_MultiSource_Attention,NASA_Milling,N3,63,0.4230769230769231,0.2528735632183908,0.0,0.0,0.7586206896551724,0.0,0.0,0.6666666666666111,0.3333333333333055,1,3,0.0500017553567886,,,,
B5_MultiSource_Attention,NASA_Milling,N3,73,0.3846153846153846,0.2938076416337286,0.0,0.2727272727272727,0.6086956521739131,0.3,0.25,0.5833333333332847,0.1666666666666527,2,1,0.5135830044746399,,,,
B5_MultiSource_Attention,NASA_Milling,N3,83,0.4615384615384615,0.2580645161290322,0.0,0.0,0.7741935483870968,0.0,0.0,0.5833333333332847,0.4166666666666319,1,3,0.033543262630701,,,,
B5_MultiSource_Attention,NASA_Milling,N3,93,0.4230769230769231,0.2528735632183908,0.0,0.0,0.7586206896551724,0.0,0.0,0.6666666666666111,0.3333333333333055,1,3,0.0759533196687698,,,,
B5_MultiSource_Attention,NASA_Milling,N4,3,0.5454545454545454,0.3516483516483517,0.0,0.2857142857142857,0.7692307692307693,0.6666666666666666,0.1818181818181818,0.3636363636363305,0.4545454545454132,4,2,0.3435752391815185,,,,
B5_MultiSource_Attention,NASA_Milling,N4,13,0.5,0.2222222222222222,0.0,0.6666666666666666,0.0,0.5,1.0,0.0,0.0,0,0,0.0015331839676946,,,,
B5_MultiSource_Attention,NASA_Milling,N4,23,0.5909090909090909,0.3897435897435897,0.0,0.4,0.7692307692307693,0.75,0.2727272727272727,0.2727272727272479,0.4545454545454132,4,2,0.4063810706138611,,,,
B5_MultiSource_Attention,NASA_Milling,N4,33,0.5454545454545454,0.3271604938271604,0.0,0.1666666666666666,0.8148148148148148,1.0,0.0909090909090909,0.4545454545454132,0.4545454545454132,2,3,0.3597806394100189,,,,
B5_MultiSource_Attention,NASA_Milling,N4,43,0.4545454545454545,0.2876190476190476,0.0,0.1428571428571428,0.72,0.3333333333333333,0.0909090909090909,0.4545454545454132,0.4545454545454132,3,3,0.4254922866821289,,,,
B5_MultiSource_Attention,NASA_Milling,N4,53,0.5909090909090909,0.3846153846153846,0.0,0.3076923076923077,0.8461538461538461,1.0,0.1818181818181818,0.4545454545454132,0.3636363636363305,2,3,0.3489420413970947,,,,
B5_MultiSource_Attention,NASA_Milling,N4,63,0.5454545454545454,0.3271604938271604,0.0,0.1666666666666666,0.8148148148148148,1.0,0.0909090909090909,0.4545454545454132,0.4545454545454132,2,3,0.3518559336662292,,,,
B5_MultiSource_Attention,NASA_Milling,N4,73,0.5454545454545454,0.365,0.0,0.375,0.72,0.6,0.2727272727272727,0.2727272727272479,0.4545454545454132,4,2,0.3872810006141662,,,,
B5_MultiSource_Attention,NASA_Milling,N4,83,0.5454545454545454,0.3271604938271604,0.0,0.1666666666666666,0.8148148148148148,1.0,0.0909090909090909,0.4545454545454132,0.4545454545454132,2,3,0.3436385691165924,,,,
B5_MultiSource_Attention,NASA_Milling,N4,93,0.5909090909090909,0.3846153846153846,0.0,0.3076923076923077,0.8461538461538461,1.0,0.1818181818181818,0.4545454545454132,0.3636363636363305,2,3,0.3831032216548919,,,,
